HOLE_ID,X,Y,Z,LENGTH,TYPE
CH00956,8044.9,14980.5,780.0,6.28,CH
CH00957,8045.0,14983.6,780.0,6.27,CH
CH00958,8044.2,14986.5,780.0,5.8,CH
CH00959,8043.3,14989.4,780.0,6.57,CH
CH00960,8042.9,14992.3,780.0,6.13,CH
CH00961,8041.6,14995.1,780.0,6.83,CH
CH00962,8040.9,14998.1,780.0,6.31,CH
CH00963,8040.2,15001.0,780.0,6.8,CH
CH00964,8040.0,15004.0,780.0,6.65,CH
CH00965,8038.4,15006.8,780.0,5.9,CH
CH00966,8038.4,15009.8,780.0,6.07,CH
CH00967,8037.0,15012.6,780.0,5.86,CH
CH00968,8036.0,15015.5,780.0,5.73,CH
CH00969,8035.4,15018.4,780.0,5.19,CH
CH00970,8033.9,15021.2,780.0,5.99,CH
CH00971,8033.7,15024.2,780.0,5.97,CH
CH00972,8032.2,15027.0,780.0,4.44,CH
CH00973,8031.5,15029.9,780.0,5.01,CH
CH00974,8031.0,15032.9,780.0,3.99,CH
CH00975,8029.8,15035.7,780.0,3.81,CH
CH00976,8029.6,15038.7,780.0,5.11,CH
CH00977,8029.0,15041.7,780.0,4.93,CH
CH00978,8027.8,15044.5,780.0,4.79,CH
CH00979,8027.8,15047.6,780.0,4.05,CH
CH00980,8027.4,15050.5,780.0,3.71,CH
CH00981,8026.4,15053.4,780.0,4.03,CH
CH00982,8026.4,15056.4,780.0,4.56,CH
CH00983,8025.5,15059.3,780.0,4.05,CH
CH00984,8025.0,15062.3,780.0,5.41,CH
CH00985,8024.4,15065.2,780.0,5.16,CH
CH00986,8024.9,15068.4,780.0,4.68,CH
CH00987,8024.6,15071.3,780.0,5.54,CH
CH00988,8023.5,15074.2,780.0,5.0,CH
CH00989,8023.0,15077.2,780.0,5.98,CH
CH00990,8023.2,15080.2,780.0,4.83,CH
CH00991,8022.7,15083.2,780.0,4.85,CH
CH00992,8022.6,15086.2,780.0,5.27,CH
CH00993,8021.5,15089.1,780.0,4.79,CH
CH00994,8021.2,15092.1,780.0,5.07,CH
CH00995,8020.6,15095.0,780.0,5.68,CH
CH00996,8020.2,15098.0,780.0,5.64,CH
CH00997,8019.3,15100.9,780.0,5.26,CH
CH00998,8018.8,15103.8,780.0,4.94,CH
CH00999,8018.9,15106.9,780.0,4.62,CH
CH01000,8017.7,15109.7,780.0,5.1,CH
CH01001,8017.2,15112.7,780.0,4.55,CH
CH01002,8016.6,15115.6,780.0,4.97,CH
CH01003,8015.8,15118.5,780.0,4.03,CH
CH01004,8015.9,15121.6,780.0,3.44,CH
CH01005,8014.8,15124.5,780.0,4.45,CH
CH01006,8014.9,15127.5,780.0,4.16,CH
CH01007,8013.7,15130.4,780.0,3.18,CH
CH01008,8013.5,15133.4,780.0,3.4,CH
CH01009,8012.7,15136.3,780.0,4.35,CH
CH01010,8012.7,15139.3,780.0,4.15,CH
CH01011,8012.5,15142.3,780.0,3.83,CH
CH01012,8012.1,15145.3,780.0,3.26,CH
CH01013,8011.5,15148.3,780.0,3.49,CH
CH01014,8011.5,15151.3,780.0,3.2,CH
CH01015,8011.7,15154.4,780.0,3.23,CH
CH01016,8010.8,15157.3,780.0,3.95,CH
CH01017,8010.9,15160.3,780.0,3.04,CH
CH01018,8011.2,15163.4,780.0,3.37,CH
CH01019,8011.0,15166.4,780.0,3.71,CH
CH01020,8010.9,15169.5,780.0,3.15,CH
CH01021,8010.8,15172.5,780.0,3.84,CH
CH01022,8010.1,15175.4,780.0,3.65,CH
CH01023,8009.8,15178.4,780.0,4.66,CH
CH01024,8010.3,15181.5,780.0,5.15,CH
CH01025,8009.6,15184.5,780.0,5.37,CH
CH01026,8009.7,15187.5,780.0,5.2,CH
CH01027,8009.3,15190.5,780.0,6.01,CH
CH01028,8009.7,15193.6,780.0,5.55,CH
CH01029,8008.8,15196.5,780.0,6.53,CH
CH01030,8008.9,15199.6,780.0,7.68,CH
CH01031,8007.9,15202.5,780.0,7.67,CH
CH01032,8007.5,15205.4,780.0,7.99,CH
CH01033,8007.6,15208.5,780.0,8.34,CH
CH01034,8007.0,15211.4,780.0,8.56,CH
CH01035,8005.9,15214.3,780.0,8.29,CH
CH01036,8005.2,15217.2,780.0,7.13,CH
CH01037,8004.1,15220.1,780.0,6.4,CH
CH01038,8003.7,15223.0,780.0,6.55,CH
CH01039,8002.7,15225.9,780.0,6.56,CH
CH01040,8001.4,15228.7,780.0,5.35,CH
CH01041,8000.9,15231.7,780.0,5.89,CH
CH01042,8000.1,15234.6,780.0,6.23,CH
CH01043,7999.2,15237.5,780.0,4.79,CH
CH01044,7998.2,15240.3,780.0,4.65,CH
CH01045,7997.5,15243.3,780.0,4.43,CH
CH01046,8018.4,14762.6,780.0,3.36,CH
CH01047,8018.7,14765.7,780.0,4.45,CH
CH01048,8017.7,14768.6,780.0,4.33,CH
CH01049,8017.8,14771.6,780.0,4.36,CH
CH01050,8017.9,14774.7,780.0,4.37,CH
CH01051,8016.8,14777.5,780.0,4.48,CH
CH01052,8016.6,14780.5,780.0,5.0,CH
CH01053,8016.6,14783.6,780.0,4.96,CH
CH01054,8016.2,14786.6,780.0,4.34,CH
CH01055,8016.6,14789.7,780.0,3.98,CH
CH01056,8016.2,14792.7,780.0,3.72,CH
CH01057,8015.7,14795.6,780.0,4.42,CH
CH01058,8015.2,14798.6,780.0,4.38,CH
CH01059,8015.4,14801.7,780.0,4.24,CH
CH01060,8015.1,14804.6,780.0,4.25,CH
CH01061,8014.8,14807.7,780.0,4.13,CH
CH01062,8014.7,14810.7,780.0,3.47,CH
CH01063,8014.6,14813.7,780.0,3.05,CH
CH01064,8014.6,14816.7,780.0,4.23,CH
CH01065,8014.2,14819.7,780.0,3.24,CH
CH01066,8014.9,14822.9,780.0,3.28,CH
CH01067,8014.0,14825.8,780.0,4.28,CH
CH01068,8013.8,14828.8,780.0,3.94,CH
CH01069,8014.2,14831.9,780.0,3.6,CH
CH01070,8013.2,14834.8,780.0,4.18,CH
CH01071,8013.6,14837.9,780.0,4.15,CH
CH01072,8012.8,14840.8,780.0,3.94,CH
CH01073,8012.2,14843.8,780.0,3.87,CH
CH01074,8012.3,14846.8,780.0,3.97,CH
CH01075,8011.6,14849.7,780.0,4.3,CH
CH01076,8010.9,14852.7,780.0,2.9,CH
CH01077,8010.4,14855.6,780.0,4.27,CH
CH01078,8009.9,14858.6,780.0,3.23,CH
CH01079,8009.8,14861.6,780.0,3.59,CH
CH01080,8009.1,14864.5,780.0,3.81,CH
CH01081,8008.1,14867.4,780.0,3.79,CH
CH01082,8007.4,14870.3,780.0,3.46,CH
CH01083,8006.7,14873.2,780.0,4.62,CH
CH01084,8006.1,14876.2,780.0,4.53,CH
CH01085,8005.2,14879.1,780.0,4.33,CH
CH01086,8004.7,14882.0,780.0,3.93,CH
CH01087,8003.4,14884.8,780.0,3.64,CH
CH01088,8002.7,14887.8,780.0,4.89,CH
CH01089,8002.3,14890.7,780.0,4.99,CH
CH01090,8001.0,14893.6,780.0,4.54,CH
CH01091,8000.6,14896.5,780.0,4.49,CH
CH01092,8000.2,14899.5,780.0,5.1,CH
CH01093,7999.0,14902.4,780.0,4.6,CH
CH01094,7998.3,14905.3,780.0,5.23,CH
CH01095,7997.6,14908.2,780.0,5.29,CH
CH01096,7997.4,14911.2,780.0,4.41,CH
CH01097,7996.9,14914.2,780.0,4.26,CH
CH01098,7996.5,14917.1,780.0,4.7,CH
CH01099,7995.4,14920.0,780.0,4.66,CH
CH01100,7995.4,14923.0,780.0,4.51,CH
CH01101,7995.0,14926.0,780.0,4.06,CH
CH01102,7994.7,14929.0,780.0,4.8,CH
CH01103,7994.2,14932.0,780.0,3.76,CH
CH01104,7994.2,14935.0,780.0,4.22,CH
CH01105,7993.6,14937.9,780.0,4.42,CH
CH01106,7993.6,14941.0,780.0,4.04,CH
CH01107,7993.5,14944.0,780.0,3.72,CH
CH01108,7993.3,14947.0,780.0,3.53,CH
CH01109,7993.6,14950.1,780.0,3.68,CH
CH01110,7992.6,14953.0,780.0,3.43,CH
CH01111,7992.4,14956.0,780.0,3.55,CH
CH01112,7992.8,14959.1,780.0,4.26,CH
CH01113,7992.8,14962.2,780.0,3.67,CH
CH01114,7992.2,14965.1,780.0,4.64,CH
CH01115,7991.6,14968.1,780.0,3.78,CH
CH01116,7991.2,14971.0,780.0,4.91,CH
CH01117,7991.4,14974.1,780.0,4.79,CH
CH01118,7990.1,14976.9,780.0,5.07,CH
CH01119,7989.6,14979.9,780.0,5.16,CH
CH01120,7989.2,14982.9,780.0,4.83,CH
CH01121,7988.3,14985.7,780.0,3.85,CH
CH01122,7988.3,14988.8,780.0,3.67,CH
CH01123,7986.7,14991.6,780.0,4.76,CH
CH01124,7986.0,14994.5,780.0,4.21,CH
CH01125,7985.5,14997.4,780.0,4.48,CH
CH01126,7985.2,15000.4,780.0,4.18,CH
CH01127,7984.2,15003.3,780.0,4.9,CH
CH01128,7982.6,15006.1,780.0,3.94,CH
CH01129,7982.0,15009.0,780.0,4.53,CH
CH01130,7981.1,15011.9,780.0,4.74,CH
CH01131,7980.4,15014.8,780.0,4.8,CH
CH01132,7980.3,15017.9,780.0,5.31,CH
CH01133,7979.0,15020.7,780.0,4.41,CH
CH01134,7978.5,15023.6,780.0,5.49,CH
CH01135,7977.5,15026.5,780.0,5.4,CH
CH01136,7977.1,15029.5,780.0,5.8,CH
CH01137,7976.6,15032.4,780.0,5.51,CH
CH01138,7975.8,15035.3,780.0,4.65,CH
CH01139,7974.6,15038.2,780.0,4.67,CH
CH01140,7974.9,15041.3,780.0,4.83,CH
CH01141,7973.4,15044.1,780.0,4.72,CH
CH01142,7973.2,15047.1,780.0,5.23,CH
CH01143,7973.0,15050.1,780.0,5.07,CH
CH01144,7972.3,15053.0,780.0,4.63,CH
CH01145,7972.0,15056.0,780.0,4.66,CH
CH01146,7970.8,15058.8,780.0,5.12,CH
CH01147,7970.1,15061.7,780.0,4.72,CH
CH01148,7970.2,15064.8,780.0,5.5,CH
CH01149,7969.2,15067.7,780.0,5.61,CH
CH01150,7969.4,15070.8,780.0,4.82,CH
CH01151,7969.1,15073.7,780.0,6.28,CH
CH01152,7968.2,15076.6,780.0,6.07,CH
CH01153,7967.8,15079.6,780.0,5.23,CH
CH01154,7967.4,15082.6,780.0,5.63,CH
CH01155,7966.8,15085.5,780.0,6.0,CH
CH01156,7966.2,15088.5,780.0,6.23,CH
CH01157,7966.2,15091.5,780.0,6.46,CH
CH01158,7965.9,15094.5,780.0,5.73,CH
CH01159,7964.8,15097.4,780.0,6.57,CH
CH01160,7964.2,15100.3,780.0,5.99,CH
CH01161,7963.9,15103.3,780.0,5.46,CH
CH01162,7964.2,15106.4,780.0,5.51,CH
CH01163,7963.2,15109.3,780.0,5.99,CH
CH01164,7962.6,15112.2,780.0,5.75,CH
CH01165,7962.5,15115.2,780.0,4.53,CH
CH01166,7962.6,15118.3,780.0,5.6,CH
CH01167,7961.9,15121.2,780.0,4.32,CH
CH01168,7961.3,15124.2,780.0,5.18,CH
CH01169,7960.9,15127.1,780.0,4.4,CH
CH01170,7961.0,15130.2,780.0,4.04,CH
CH01171,7960.9,15133.2,780.0,4.01,CH
CH01172,7960.6,15136.2,780.0,4.78,CH
CH01173,7960.3,15139.2,780.0,4.15,CH
CH01174,7960.4,15142.3,780.0,4.62,CH
CH01175,7960.2,15145.3,780.0,4.62,CH
CH01176,7959.8,15148.3,780.0,4.67,CH
CH01177,7959.8,15151.3,780.0,4.32,CH
CH01178,7959.2,15154.3,780.0,4.94,CH
CH01179,7959.3,15157.3,780.0,4.74,CH
CH01180,7958.3,15160.2,780.0,4.47,CH
CH01181,7958.3,15163.2,780.0,5.21,CH
CH01182,7958.1,15166.3,780.0,5.14,CH
CH01183,7957.0,15169.1,780.0,4.11,CH
CH01184,7956.8,15172.1,780.0,4.73,CH
CH01185,7955.8,15175.0,780.0,5.09,CH
CH01186,7955.1,15177.9,780.0,4.76,CH
CH01187,7954.3,15180.8,780.0,4.08,CH
CH01188,7954.0,15183.8,780.0,4.82,CH
CH01189,7953.2,15186.7,780.0,4.32,CH
CH01190,7952.2,15189.6,780.0,3.38,CH
CH01191,7951.3,15192.5,780.0,3.5,CH
CH01192,7950.9,15195.4,780.0,3.55,CH
CH01193,7949.8,15198.3,780.0,4.72,CH
CH01194,7948.6,15201.1,780.0,3.63,CH
CH01195,7948.2,15204.1,780.0,4.38,CH
CH01196,7947.1,15207.0,780.0,3.64,CH
CH01197,7946.0,15209.8,780.0,3.91,CH
CH01198,7945.3,15212.7,780.0,4.1,CH
CH01199,7943.8,15215.5,780.0,4.02,CH
CH01200,7943.1,15218.4,780.0,4.46,CH
CH01201,7942.3,15221.3,780.0,3.55,CH
CH01202,7941.3,15224.2,780.0,3.53,CH
CH01203,7940.4,15227.1,780.0,3.41,CH
CH01204,7939.6,15230.0,780.0,2.78,CH
CH01205,8079.5,14770.3,760.0,5.29,CH
CH01206,8078.7,14773.2,760.0,5.79,CH
CH01207,8078.8,14776.3,760.0,6.2,CH
CH01208,8078.1,14779.2,760.0,5.34,CH
CH01209,8078.2,14782.3,760.0,6.18,CH
CH01210,8077.1,14785.1,760.0,5.28,CH
CH01211,8076.8,14788.1,760.0,6.2,CH
CH01212,8076.4,14791.1,760.0,5.35,CH
CH01213,8075.4,14794.0,760.0,6.32,CH
CH01214,8075.3,14797.0,760.0,6.53,CH
CH01215,8074.6,14799.9,760.0,6.05,CH
CH01216,8074.0,14802.9,760.0,6.22,CH
CH01217,8073.9,14805.9,760.0,6.22,CH
CH01218,8073.2,14808.8,760.0,6.83,CH
CH01219,8072.6,14811.7,760.0,6.62,CH
CH01220,8071.3,14814.6,760.0,6.49,CH
CH01221,8070.8,14817.5,760.0,6.88,CH
CH01222,8070.1,14820.5,760.0,6.3,CH
CH01223,8069.3,14823.3,760.0,6.01,CH
CH01224,8068.5,14826.3,760.0,6.6,CH
CH01225,8068.1,14829.2,760.0,5.56,CH
CH01226,8067.5,14832.2,760.0,6.08,CH
CH01227,8066.4,14835.0,760.0,6.28,CH
CH01228,8066.1,14838.0,760.0,6.34,CH
CH01229,8065.0,14840.9,760.0,6.68,CH
CH01230,8065.2,14844.0,760.0,5.54,CH
CH01231,8064.4,14846.9,760.0,6.18,CH
CH01232,8064.4,14849.9,760.0,6.04,CH
CH01233,8063.8,14852.8,760.0,6.4,CH
CH01234,8063.9,14855.9,760.0,7.24,CH
CH01235,8063.8,14858.9,760.0,7.21,CH
CH01236,8063.9,14862.0,760.0,6.49,CH
CH01237,8063.7,14865.0,760.0,8.23,CH
CH01238,8063.8,14868.1,760.0,7.42,CH
CH01239,8064.2,14871.2,760.0,8.06,CH
CH01240,8064.5,14874.3,760.0,8.89,CH
CH01241,8063.9,14877.2,760.0,7.47,CH
CH01242,8064.1,14880.3,760.0,8.44,CH
CH01243,8064.1,14883.4,760.0,7.73,CH
CH01244,8063.4,14886.3,760.0,7.45,CH
CH01245,8063.2,14889.3,760.0,6.37,CH
CH01246,8063.0,14892.3,760.0,6.31,CH
CH01247,8063.2,14895.4,760.0,5.52,CH
CH01248,8063.3,14898.5,760.0,4.74,CH
CH01249,8062.7,14901.4,760.0,4.81,CH
CH01250,8062.2,14904.4,760.0,4.74,CH
CH01251,8061.7,14907.3,760.0,4.54,CH
CH01252,8062.1,14910.4,760.0,4.16,CH
CH01253,8061.9,14913.4,760.0,4.91,CH
CH01254,8061.1,14916.3,760.0,4.25,CH
CH01255,8060.9,14919.4,760.0,4.91,CH
CH01256,8060.5,14922.3,760.0,3.85,CH
CH01257,8060.3,14925.3,760.0,4.82,CH
CH01258,8060.1,14928.3,760.0,4.8,CH
CH01259,8059.4,14931.3,760.0,4.86,CH
CH01260,8058.8,14934.2,760.0,4.8,CH
CH01261,8058.1,14937.1,760.0,4.94,CH
CH01262,8057.4,14940.1,760.0,4.38,CH
CH01263,8057.2,14943.1,760.0,5.64,CH
CH01264,8057.1,14946.1,760.0,4.43,CH
CH01265,8056.5,14949.0,760.0,5.7,CH
CH01266,8056.0,14952.0,760.0,5.65,CH
CH01267,8055.6,14955.0,760.0,5.48,CH
CH01268,8054.9,14957.9,760.0,5.19,CH
CH01269,8054.0,14960.8,760.0,5.51,CH
CH01270,8053.4,14963.7,760.0,6.28,CH
CH01271,8053.0,14966.7,760.0,5.12,CH
CH01272,8052.4,14969.6,760.0,6.11,CH
CH01273,8051.5,14972.5,760.0,6.06,CH
CH01274,8051.2,14975.5,760.0,6.21,CH
CH01275,8050.5,14978.4,760.0,5.14,CH
CH01276,8049.6,14981.3,760.0,5.51,CH
CH01277,8049.0,14984.3,760.0,6.55,CH
CH01278,8048.6,14987.2,760.0,6.26,CH
CH01279,8048.3,14990.2,760.0,5.77,CH
CH01280,8047.3,14993.1,760.0,6.67,CH
CH01281,8046.5,14996.0,760.0,6.01,CH
CH01282,8046.3,14999.0,760.0,5.93,CH
CH01283,8045.2,15001.9,760.0,6.59,CH
CH01284,8044.8,15004.8,760.0,6.96,CH
CH01285,8043.7,15007.7,760.0,6.9,CH
CH01286,8042.9,15010.6,760.0,6.26,CH
CH01287,8042.0,15013.5,760.0,5.77,CH
CH01288,8040.8,15016.3,760.0,5.62,CH
CH01289,8039.8,15019.2,760.0,5.85,CH
CH01290,8038.8,15022.1,760.0,4.77,CH
CH01291,8038.3,15025.0,760.0,4.77,CH
CH01292,8037.3,15027.9,760.0,4.53,CH
CH01293,8036.3,15030.8,760.0,4.43,CH
CH01294,8035.4,15033.7,760.0,5.49,CH
CH01295,8034.1,15036.5,760.0,4.18,CH
CH01296,8033.0,15039.3,760.0,4.68,CH
CH01297,8032.8,15042.3,760.0,5.34,CH
CH01298,8031.5,15045.2,760.0,4.12,CH
CH01299,8031.4,15048.2,760.0,5.39,CH
CH01300,8030.4,15051.1,760.0,5.0,CH
CH01301,8029.7,15054.0,760.0,4.72,CH
CH01302,8030.1,15057.1,760.0,4.55,CH
CH01303,8029.0,15059.9,760.0,5.81,CH
CH01304,8029.0,15063.0,760.0,5.59,CH
CH01305,8028.6,15066.0,760.0,6.08,CH
CH01306,8028.5,15069.0,760.0,6.09,CH
CH01307,8027.8,15071.9,760.0,5.55,CH
CH01308,8027.8,15075.0,760.0,6.71,CH
CH01309,8026.8,15077.8,760.0,6.29,CH
CH01310,8027.1,15080.9,760.0,6.55,CH
CH01311,8026.0,15083.8,760.0,6.64,CH
CH01312,8026.0,15086.8,760.0,6.36,CH
CH01313,8025.6,15089.8,760.0,6.92,CH
CH01314,8025.2,15092.8,760.0,6.01,CH
CH01315,8024.2,15095.7,760.0,7.18,CH
CH01316,8024.3,15098.7,760.0,6.2,CH
CH01317,8024.0,15101.7,760.0,5.42,CH
CH01318,8022.9,15104.6,760.0,6.6,CH
CH01319,8022.2,15107.5,760.0,6.23,CH
CH01320,8021.5,15110.4,760.0,5.17,CH
CH01321,8020.6,15113.3,760.0,4.77,CH
CH01322,8020.3,15116.3,760.0,5.25,CH
CH01323,8019.7,15119.2,760.0,4.5,CH
CH01324,8019.1,15122.2,760.0,4.7,CH
CH01325,8018.1,15125.0,760.0,3.74,CH
CH01326,8018.2,15128.1,760.0,3.98,CH
CH01327,8017.2,15131.0,760.0,3.28,CH
CH01328,8016.9,15134.0,760.0,4.04,CH
CH01329,8016.7,15137.0,760.0,3.4,CH
CH01330,8016.1,15139.9,760.0,3.93,CH
CH01331,8015.9,15142.9,760.0,3.02,CH
CH01332,8015.5,15145.9,760.0,4.17,CH
CH01333,8015.5,15149.0,760.0,3.21,CH
CH01334,8015.4,15152.0,760.0,3.48,CH
CH01335,8014.7,15154.9,760.0,4.19,CH
CH01336,8015.0,15158.0,760.0,3.73,CH
CH01337,8014.2,15160.9,760.0,3.65,CH
CH01338,8014.6,15164.0,760.0,3.12,CH
CH01339,8014.1,15167.0,760.0,4.09,CH
CH01340,8013.8,15170.0,760.0,4.18,CH
CH01341,8013.9,15173.0,760.0,4.25,CH
CH01342,8014.0,15176.1,760.0,4.08,CH
CH01343,8014.1,15179.2,760.0,4.19,CH
CH01344,8013.8,15182.2,760.0,5.24,CH
CH01345,8013.3,15185.1,760.0,5.58,CH
CH01346,8013.7,15188.2,760.0,5.15,CH
CH01347,8013.4,15191.2,760.0,6.56,CH
CH01348,8013.3,15194.3,760.0,6.02,CH
CH01349,8012.5,15197.2,760.0,7.38,CH
CH01350,8012.5,15200.2,760.0,6.74,CH
CH01351,8012.2,15203.2,760.0,7.22,CH
CH01352,8011.6,15206.1,760.0,6.99,CH
CH01353,8010.5,15209.0,760.0,6.77,CH
CH01354,8009.8,15211.9,760.0,7.21,CH
CH01355,8009.4,15214.9,760.0,6.4,CH
CH01356,8008.3,15217.7,760.0,6.91,CH
CH01357,8007.8,15220.7,760.0,6.09,CH
CH01358,8006.1,15223.5,760.0,5.57,CH
CH01359,8005.4,15226.4,760.0,5.79,CH
CH01360,8004.2,15229.2,760.0,5.96,CH
CH01361,8003.7,15232.2,760.0,5.26,CH
CH01362,8002.8,15235.1,760.0,5.63,CH
CH01363,8002.1,15238.0,760.0,5.59,CH
CH01364,8001.4,15240.9,760.0,4.88,CH
CH01365,8000.7,15243.8,760.0,5.04,CH
CH01366,8023.8,14760.5,760.0,3.98,CH
CH01367,8023.0,14763.4,760.0,4.34,CH
CH01368,8022.8,14766.4,760.0,4.13,CH
CH01369,8022.9,14769.5,760.0,4.51,CH
CH01370,8022.1,14772.4,760.0,4.32,CH
CH01371,8022.2,14775.5,760.0,5.1,CH
CH01372,8021.8,14778.4,760.0,3.78,CH
CH01373,8022.4,14781.6,760.0,4.8,CH
CH01374,8022.2,14784.6,760.0,4.77,CH
CH01375,8021.5,14787.5,760.0,4.84,CH
CH01376,8021.8,14790.6,760.0,5.03,CH
CH01377,8021.3,14793.6,760.0,5.25,CH
CH01378,8021.8,14796.7,760.0,4.32,CH
CH01379,8021.2,14799.6,760.0,5.06,CH
CH01380,8021.4,14802.7,760.0,4.81,CH
CH01381,8020.9,14805.7,760.0,4.47,CH
CH01382,8021.2,14808.8,760.0,3.54,CH
CH01383,8021.4,14811.9,760.0,3.96,CH
CH01384,8021.0,14814.8,760.0,4.24,CH
CH01385,8021.0,14817.9,760.0,4.34,CH
CH01386,8020.3,14820.8,760.0,3.25,CH
CH01387,8020.4,14823.9,760.0,3.63,CH
CH01388,8019.7,14826.8,760.0,4.25,CH
CH01389,8019.5,14829.8,760.0,3.58,CH
CH01390,8020.1,14832.9,760.0,3.83,CH
CH01391,8019.2,14835.8,760.0,3.57,CH
CH01392,8019.2,14838.9,760.0,3.19,CH
CH01393,8018.5,14841.8,760.0,3.54,CH
CH01394,8018.0,14844.8,760.0,3.17,CH
CH01395,8018.2,14847.9,760.0,3.08,CH
CH01396,8017.7,14850.8,760.0,3.64,CH
CH01397,8016.7,14853.7,760.0,3.7,CH
CH01398,8016.1,14856.6,760.0,3.1,CH
CH01399,8015.4,14859.5,760.0,3.24,CH
CH01400,8014.4,14862.4,760.0,3.87,CH
CH01401,8014.5,14865.5,760.0,3.79,CH
CH01402,8013.7,14868.4,760.0,4.13,CH
CH01403,8012.2,14871.2,760.0,4.65,CH
CH01404,8011.6,14874.1,760.0,4.62,CH
CH01405,8010.6,14877.0,760.0,3.97,CH
CH01406,8009.5,14879.8,760.0,3.41,CH
CH01407,8008.6,14882.7,760.0,4.59,CH
CH01408,8007.8,14885.6,760.0,4.97,CH
CH01409,8006.9,14888.5,760.0,4.37,CH
CH01410,8006.6,14891.5,760.0,4.22,CH
CH01411,8005.9,14894.4,760.0,4.5,CH
CH01412,8004.6,14897.2,760.0,4.4,CH
CH01413,8004.2,14900.2,760.0,5.46,CH
CH01414,8002.7,14903.0,760.0,4.24,CH
CH01415,8002.3,14906.0,760.0,5.22,CH
CH01416,8001.9,14908.9,760.0,4.74,CH
CH01417,8001.2,14911.9,760.0,5.4,CH
CH01418,8000.2,14914.7,760.0,4.19,CH
CH01419,7999.4,14917.7,760.0,4.17,CH
CH01420,7999.0,14920.6,760.0,4.42,CH
CH01421,7997.8,14923.5,760.0,4.93,CH
CH01422,7997.3,14926.4,760.0,3.94,CH
CH01423,7997.5,14929.5,760.0,3.89,CH
CH01424,7997.0,14932.4,760.0,4.2,CH
CH01425,7996.7,14935.4,760.0,3.78,CH
CH01426,7996.4,14938.4,760.0,3.8,CH
CH01427,7996.1,14941.4,760.0,4.42,CH
CH01428,7995.6,14944.4,760.0,4.42,CH
CH01429,7995.5,14947.4,760.0,3.98,CH
CH01430,7995.4,14950.5,760.0,4.03,CH
CH01431,7995.4,14953.5,760.0,4.37,CH
CH01432,7994.7,14956.4,760.0,4.53,CH
CH01433,7994.3,14959.4,760.0,4.28,CH
CH01434,7994.2,14962.4,760.0,4.03,CH
CH01435,7994.6,14965.5,760.0,4.08,CH
CH01436,7993.9,14968.5,760.0,4.69,CH
CH01437,7994.0,14971.5,760.0,3.61,CH
CH01438,7993.1,14974.4,760.0,3.66,CH
CH01439,7992.7,14977.4,760.0,4.35,CH
CH01440,7992.8,14980.4,760.0,3.82,CH
CH01441,7992.1,14983.4,760.0,4.72,CH
CH01442,7991.2,14986.3,760.0,4.23,CH
CH01443,7990.9,14989.3,760.0,4.71,CH
CH01444,7989.8,14992.1,760.0,3.36,CH
CH01445,7989.9,14995.2,760.0,4.27,CH
CH01446,7989.2,14998.1,760.0,4.73,CH
CH01447,7987.7,15000.9,760.0,3.42,CH
CH01448,7987.1,15003.8,760.0,4.54,CH
CH01449,7986.4,15006.7,760.0,4.57,CH
CH01450,7985.7,15009.7,760.0,3.78,CH
CH01451,7985.3,15012.6,760.0,4.85,CH
CH01452,7984.1,15015.5,760.0,5.19,CH
CH01453,7983.3,15018.4,760.0,4.66,CH
CH01454,7982.5,15021.3,760.0,5.05,CH
CH01455,7982.4,15024.3,760.0,4.69,CH
CH01456,7981.4,15027.2,760.0,5.52,CH
CH01457,7980.8,15030.1,760.0,5.05,CH
CH01458,7980.5,15033.1,760.0,5.18,CH
CH01459,7979.4,15036.0,760.0,5.94,CH
CH01460,7978.5,15038.9,760.0,5.53,CH
CH01461,7978.4,15041.9,760.0,4.64,CH
CH01462,7977.8,15044.8,760.0,4.78,CH
CH01463,7977.2,15047.8,760.0,5.4,CH
CH01464,7976.1,15050.6,760.0,5.04,CH
CH01465,7975.4,15053.5,760.0,5.43,CH
CH01466,7975.1,15056.5,760.0,5.8,CH
CH01467,7975.0,15059.6,760.0,5.1,CH
CH01468,7973.6,15062.4,760.0,6.01,CH
CH01469,7973.1,15065.3,760.0,5.19,CH
CH01470,7973.0,15068.4,760.0,6.02,CH
CH01471,7972.6,15071.3,760.0,5.69,CH
CH01472,7972.1,15074.3,760.0,6.41,CH
CH01473,7971.4,15077.2,760.0,5.6,CH
CH01474,7971.7,15080.3,760.0,6.04,CH
CH01475,7971.1,15083.2,760.0,7.17,CH
CH01476,7970.5,15086.2,760.0,6.02,CH
CH01477,7970.4,15089.2,760.0,6.69,CH
CH01478,7970.1,15092.2,760.0,7.12,CH
CH01479,7969.9,15095.2,760.0,7.39,CH
CH01480,7968.8,15098.1,760.0,7.1,CH
CH01481,7968.4,15101.0,760.0,6.53,CH
CH01482,7968.1,15104.0,760.0,6.76,CH
CH01483,7968.4,15107.1,760.0,7.07,CH
CH01484,7968.2,15110.1,760.0,6.54,CH
CH01485,7967.7,15113.1,760.0,6.23,CH
CH01486,7966.7,15116.0,760.0,6.54,CH
CH01487,7966.8,15119.1,760.0,6.23,CH
CH01488,7967.0,15122.1,760.0,5.83,CH
CH01489,7966.4,15125.1,760.0,6.39,CH
CH01490,7966.3,15128.1,760.0,6.07,CH
CH01491,7966.0,15131.1,760.0,5.14,CH
CH01492,7966.1,15134.1,760.0,5.86,CH
