WELL,MD,INCLINATION,AZIMUTH
F29,1500.0,9.47,356.8
F29,1525.0,9.47,356.8
F29,1550.0,9.47,356.8
F30,0.0,0.0,326.86
F30,25.0,0.0,326.86
F30,50.0,0.0,326.86
F30,75.0,0.0,326.86
F30,100.0,0.0,326.86
F30,125.0,0.0,326.86
F30,150.0,0.0,326.86
F30,175.0,0.0,326.86
F30,200.0,0.0,326.86
F30,225.0,0.0,326.86
F30,250.0,0.0,326.86
F30,275.0,0.0,326.86
F30,300.0,0.0,326.86
F30,325.0,0.0,326.86
F30,350.0,0.0,326.86
F30,375.0,0.0,326.86
F30,400.0,0.0,326.86
F30,425.0,0.0,326.86
F30,450.0,0.0,326.86
F30,475.0,0.0,326.86
F30,500.0,0.0,326.86
F30,525.0,0.0,326.86
F30,550.0,0.0,326.86
F30,575.0,0.0,326.86
F30,600.0,0.0,326.86
F30,625.0,0.0,326.86
F30,650.0,0.0,326.86
F30,675.0,0.0,326.86
F30,700.0,0.0,326.86
F30,725.0,0.0,326.86
F30,750.0,0.0,326.86
F30,775.0,0.0,326.86
F30,800.0,0.0,326.86
F30,825.0,0.0,326.86
F30,850.0,0.0,326.86
F30,875.0,0.0,326.86
F30,900.0,0.0,326.86
F30,925.0,0.0,326.86
F30,950.0,0.0,326.86
F30,975.0,0.0,326.86
F30,1000.0,0.0,326.86
F30,1025.0,0.0,326.86
F30,1050.0,0.0,326.86
F30,1075.0,0.0,326.86
F30,1100.0,0.0,326.86
F30,1125.0,0.0,326.86
F30,1150.0,0.0,326.86
F30,1175.0,0.0,326.86
F30,1200.0,0.0,326.86
F30,1225.0,0.0,326.86
F30,1250.0,0.0,326.86
F30,1275.0,0.0,326.86
F30,1300.0,0.0,326.86
F30,1325.0,0.0,326.86
F30,1350.0,0.0,326.86
F30,1375.0,0.0,326.86
F30,1400.0,0.0,326.86
F30,1425.0,0.0,326.86
F30,1450.0,0.0,326.86
F30,1475.0,0.0,326.86
F30,1500.0,0.0,326.86
F30,1525.0,0.0,326.86
F30,1550.0,0.0,326.86
