HOLE_ID,FROM,TO,LITH
TS048,2.75,2.9,SLIME
TS048,2.9,3.3,SAND
TS048,3.3,3.35,SLIME
TS048,3.35,3.95,SAND
TS048,3.95,5.3,SLIME
TS048,5.3,6.05,SAND
TS048,6.05,6.15,SLIME
TS048,6.15,6.2,SAND
TS048,6.2,6.45,SLIME
TS048,6.45,6.55,SAND
TS048,6.55,7.15,SLIME
TS048,7.15,9.2,SAND
TS048,9.2,9.8,SLIME
TS048,9.8,9.95,SAND
TS048,9.95,10.0,SLIME
TS048,10.0,10.15,SAND
TS048,10.15,10.2,SLIME
TS048,10.2,10.5,SAND
TS048,10.5,10.55,SLIME
TS048,10.55,10.6,SAND
TS048,10.6,12.25,SLIME
TS048,12.25,12.3,SAND
TS048,12.3,12.5,SLIME
TS048,12.5,12.55,SAND
TS048,12.55,12.65,SLIME
TS048,12.65,12.75,SAND
TS048,12.75,13.05,SLIME
TS048,13.05,13.3,SAND
TS048,13.3,13.35,SLIME
TS048,13.35,13.45,SAND
TS048,13.45,13.6,SLIME
TS048,13.6,13.65,SAND
TS048,13.65,14.15,SLIME
TS048,14.15,14.2,SAND
TS048,14.2,14.3,SLIME
TS048,14.3,14.55,SAND
TS048,14.55,15.15,SLIME
TS048,15.15,15.2,SAND
TS048,15.2,16.55,SLIME
TS048,16.55,16.6,SAND
TS048,16.6,17.1,SLIME
TS048,17.1,18.6,CLAY
TS049,0.0,0.5,SLIME
TS049,0.5,1.0,SAND
TS049,1.0,1.05,SLIME
TS049,1.05,1.15,SAND
TS049,1.15,1.75,SLIME
TS049,1.75,1.8,SAND
TS049,1.8,2.6,SLIME
TS049,2.6,2.65,SAND
TS049,2.65,2.7,SLIME
TS049,2.7,3.75,SAND
TS049,3.75,4.05,SLIME
TS049,4.05,4.3,SAND
TS049,4.3,5.45,SLIME
TS049,5.45,5.55,SAND
TS049,5.55,5.6,SLIME
TS049,5.6,5.65,SAND
TS049,5.65,6.0,SLIME
TS049,6.0,6.15,SAND
TS049,6.15,6.45,SLIME
TS049,6.45,6.5,SAND
TS049,6.5,6.65,SLIME
TS049,6.65,6.7,SAND
TS049,6.7,6.75,SLIME
TS049,6.75,6.8,SAND
TS049,6.8,6.95,SLIME
TS049,6.95,7.1,SAND
TS049,7.1,7.3,SLIME
TS049,7.3,7.35,SAND
TS049,7.35,7.9,SLIME
TS049,7.9,8.45,SAND
TS049,8.45,8.75,SLIME
TS049,8.75,8.8,SAND
TS049,8.8,9.6,SLIME
TS049,9.6,10.25,SAND
TS049,10.25,11.4,SLIME
TS049,11.4,11.8,SAND
TS049,11.8,12.9,CLAY
TS050,0.0,0.05,SAND
TS050,0.05,0.1,SLIME
TS050,0.1,0.25,SAND
TS050,0.25,0.5,SLIME
TS050,0.5,0.9,SAND
TS050,0.9,0.95,SLIME
TS050,0.95,1.0,SAND
TS050,1.0,1.35,SLIME
TS050,1.35,2.0,SAND
TS050,2.0,2.05,SLIME
TS050,2.05,2.15,SAND
TS050,2.15,2.2,SLIME
TS050,2.2,2.7,SAND
TS050,2.7,2.75,SLIME
TS050,2.75,2.85,SAND
TS050,2.85,3.05,SLIME
TS050,3.05,3.15,SAND
TS050,3.15,3.2,SLIME
TS050,3.2,3.85,SAND
TS050,3.85,3.95,SLIME
TS050,3.95,4.65,SAND
TS050,4.65,5.4,SLIME
TS050,5.4,5.6,SAND
TS050,5.6,5.95,SLIME
TS050,5.95,6.15,SAND
TS050,6.15,7.35,SLIME
TS050,7.35,7.4,SAND
TS050,7.4,7.95,SLIME
TS050,7.95,8.0,SAND
TS050,8.0,9.05,SLIME
TS050,9.05,9.3,SAND
TS050,9.3,11.5,CLAY
TS051,0.0,0.75,SAND
TS051,0.75,2.1,SLIME
TS051,2.1,2.15,SAND
TS051,2.15,2.55,SLIME
TS051,2.55,2.8,SAND
TS051,2.8,3.3,SLIME
TS051,3.3,3.95,SAND
TS051,3.95,6.4,SLIME
TS051,6.4,6.85,SAND
TS051,6.85,6.95,SLIME
TS051,6.95,7.25,SAND
TS051,7.25,8.8,CLAY
TS052,0.0,0.6,CAP
TS052,0.6,1.55,SLIME
TS052,1.55,1.7,SAND
TS052,1.7,2.2,SLIME
TS052,2.2,2.4,SAND
TS052,2.4,2.45,SLIME
TS052,2.45,3.15,SAND
TS052,3.15,3.35,SLIME
TS052,3.35,3.4,SAND
TS052,3.4,3.8,SLIME
TS052,3.8,3.85,SAND
TS052,3.85,4.55,SLIME
TS052,4.55,4.6,SAND
TS052,4.6,4.9,SLIME
TS052,4.9,4.95,SAND
TS052,4.95,5.0,SLIME
TS052,5.0,5.25,SAND
TS052,5.25,5.3,SLIME
TS052,5.3,5.35,SAND
TS052,5.35,5.5,SLIME
TS052,5.5,7.7,SAND
TS052,7.7,7.75,SLIME
TS052,7.75,8.15,SAND
TS052,8.15,8.2,SLIME
TS052,8.2,9.4,CLAY
TS053,0.0,0.2,SAND
TS053,0.2,1.35,SLIME
TS053,1.35,1.85,SAND
TS053,1.85,1.95,SLIME
TS053,1.95,2.5,SAND
TS053,2.5,2.75,SLIME
TS053,2.75,2.85,SAND
TS053,2.85,2.9,SLIME
TS053,2.9,3.05,SAND
TS053,3.05,3.1,SLIME
TS053,3.1,3.15,SAND
TS053,3.15,3.2,SLIME
TS053,3.2,3.4,SAND
TS053,3.4,3.45,SLIME
TS053,3.45,3.9,SAND
TS053,3.9,4.65,SLIME
TS053,4.65,4.75,SAND
TS053,4.75,5.15,SLIME
TS053,5.15,5.25,SAND
TS053,5.25,6.7,SLIME
TS053,6.7,7.55,SAND
TS053,7.55,7.75,SLIME
TS053,7.75,8.1,SAND
TS053,8.1,10.3,CLAY
TS054,0.0,0.05,SLIME
TS054,0.05,0.15,SAND
TS054,0.15,0.45,SLIME
TS054,0.45,0.55,SAND
TS054,0.55,0.6,SLIME
TS054,0.6,0.75,SAND
TS054,0.75,0.8,SLIME
TS054,0.8,1.25,SAND
TS054,1.25,1.85,SLIME
TS054,1.85,3.25,SAND
TS054,3.25,3.3,SLIME
TS054,3.3,3.35,SAND
TS054,3.35,4.4,SLIME
TS054,4.4,4.45,SAND
TS054,4.45,4.5,SLIME
TS054,4.5,4.6,SAND
TS054,4.6,4.9,SLIME
TS054,4.9,5.4,SAND
TS054,5.4,5.65,SLIME
TS054,5.65,5.95,SAND
TS054,5.95,6.7,SLIME
TS054,6.7,6.75,SAND
TS054,6.75,7.05,SLIME
TS054,7.05,7.75,SAND
TS054,7.75,7.8,SLIME
TS054,7.8,8.3,SAND
TS054,8.3,8.35,SLIME
TS054,8.35,8.5,SAND
TS054,8.5,8.6,SLIME
TS054,8.6,8.7,SAND
TS054,8.7,9.9,CLAY
TS055,0.0,0.3,SAND
TS055,0.3,0.4,SLIME
TS055,0.4,1.05,SAND
TS055,1.05,1.35,SLIME
TS055,1.35,1.75,SAND
TS055,1.75,1.95,SLIME
TS055,1.95,4.05,SAND
TS055,4.05,4.4,SLIME
TS055,4.4,6.0,SAND
TS055,6.0,6.3,SLIME
TS055,6.3,6.35,SAND
TS055,6.35,6.85,SLIME
TS055,6.85,8.5,SAND
TS055,8.5,8.6,SLIME
TS055,8.6,10.55,SAND
TS055,10.55,10.75,SLIME
TS055,10.75,10.8,SAND
TS055,10.8,10.95,SLIME
TS055,10.95,12.8,CLAY
TS056,0.0,1.25,SAND
TS056,1.25,1.55,SLIME
TS056,1.55,2.15,SAND
TS056,2.15,2.3,SLIME
TS056,2.3,4.05,SAND
TS056,4.05,4.35,SLIME
TS056,4.35,5.2,SAND
TS056,5.2,5.25,SLIME
TS056,5.25,5.4,SAND
TS056,5.4,5.45,SLIME
TS056,5.45,6.1,SAND
TS056,6.1,6.15,SLIME
TS056,6.15,7.5,SAND
TS056,7.5,7.6,SLIME
TS056,7.6,10.65,SAND
TS056,10.65,10.9,SLIME
TS056,10.9,11.05,SAND
TS056,11.05,11.1,SLIME
TS056,11.1,11.45,SAND
TS056,11.45,11.5,SLIME
TS056,11.5,11.55,SAND
TS056,11.55,11.7,SLIME
TS056,11.7,13.7,SAND
TS056,13.7,13.8,SLIME
TS056,13.8,14.2,SAND
TS056,14.2,14.25,SLIME
TS056,14.25,14.3,SAND
TS056,14.3,14.65,SLIME
TS056,14.65,14.75,SAND
TS056,14.75,16.2,CLAY
TS057,0.0,0.45,CAP
TS057,0.45,0.95,SAND
TS057,0.95,1.15,SLIME
TS057,1.15,1.75,SAND
TS057,1.75,1.8,SLIME
TS057,1.8,1.85,SAND
TS057,1.85,2.0,SLIME
TS057,2.0,2.3,SAND
TS057,2.3,2.55,SLIME
TS057,2.55,3.2,SAND
TS057,3.2,3.25,SLIME
TS057,3.25,3.9,SAND
TS057,3.9,4.05,SLIME
TS057,4.05,4.15,SAND
TS057,4.15,4.7,SLIME
TS057,4.7,4.8,SAND
TS057,4.8,4.85,SLIME
TS057,4.85,7.65,SAND
TS057,7.65,7.7,SLIME
TS057,7.7,9.05,SAND
TS057,9.05,9.35,SLIME
TS057,9.35,10.4,SAND
TS057,10.4,10.5,SLIME
TS057,10.5,10.8,SAND
TS057,10.8,10.9,SLIME
TS057,10.9,10.95,SAND
TS057,10.95,12.2,SLIME
TS057,12.2,14.75,SAND
TS057,14.75,14.8,SLIME
TS057,14.8,15.3,SAND
TS057,15.3,15.9,SLIME
TS057,15.9,16.15,SAND
TS057,16.15,16.75,SLIME
TS057,16.75,16.8,SAND
TS057,16.8,17.3,SLIME
TS057,17.3,18.0,SAND
TS057,18.0,18.9,SLIME
TS057,18.9,21.0,CLAY
TS058,0.0,0.8,CAP
TS058,0.8,1.2,SAND
TS058,1.2,2.85,SLIME
TS058,2.85,3.0,SAND
TS058,3.0,3.85,SLIME
TS058,3.85,4.0,SAND
TS058,4.0,4.55,SLIME
TS058,4.55,4.7,SAND
TS058,4.7,4.85,SLIME
TS058,4.85,4.9,SAND
TS058,4.9,5.0,SLIME
TS058,5.0,5.45,SAND
TS058,5.45,5.55,SLIME
TS058,5.55,7.55,SAND
TS058,7.55,8.35,SLIME
TS058,8.35,8.8,SAND
TS058,8.8,8.9,SLIME
TS058,8.9,10.55,SAND
TS058,10.55,10.8,SLIME
TS058,10.8,11.6,SAND
TS058,11.6,11.65,SLIME
TS058,11.65,11.8,SAND
TS058,11.8,11.85,SLIME
TS058,11.85,11.9,SAND
TS058,11.9,11.95,SLIME
TS058,11.95,12.15,SAND
TS058,12.15,12.4,SLIME
TS058,12.4,14.0,SAND
TS058,14.0,14.05,SLIME
TS058,14.05,14.1,SAND
TS058,14.1,14.3,SLIME
TS058,14.3,16.5,SAND
TS058,16.5,16.95,SLIME
TS058,16.95,17.2,SAND
TS058,17.2,17.4,SLIME
TS058,17.4,17.45,SAND
TS058,17.45,17.55,SLIME
TS058,17.55,17.9,SAND
TS058,17.9,18.2,SLIME
TS058,18.2,18.4,SAND
TS058,18.4,18.85,SLIME
TS058,18.85,19.1,SAND
TS058,19.1,19.2,SLIME
TS058,19.2,19.25,SAND
TS058,19.25,19.3,SLIME
TS058,19.3,19.35,SAND
TS058,19.35,19.6,SLIME
TS058,19.6,19.75,SAND
TS058,19.75,19.9,SLIME
TS058,19.9,20.0,SAND
TS058,20.0,20.4,SLIME
TS058,20.4,20.75,SAND
TS058,20.75,21.1,SLIME
TS058,21.1,22.85,SAND
TS058,22.85,22.9,SLIME
TS058,22.9,23.35,SAND
TS058,23.35,23.4,SLIME
TS058,23.4,23.45,SAND
TS058,23.45,23.55,SLIME
TS058,23.55,25.2,CLAY
TS059,0.0,0.35,CAP
TS059,0.35,1.4,SAND
TS059,1.4,1.7,SLIME
TS059,1.7,1.75,SAND
TS059,1.75,2.15,SLIME
TS059,2.15,2.25,SAND
TS059,2.25,2.5,SLIME
TS059,2.5,2.55,SAND
TS059,2.55,2.6,SLIME
TS059,2.6,2.75,SAND
TS059,2.75,2.8,SLIME
TS059,2.8,2.9,SAND
TS059,2.9,2.95,SLIME
TS059,2.95,3.0,SAND
TS059,3.0,3.05,SLIME
TS059,3.05,3.1,SAND
TS059,3.1,3.4,SLIME
TS059,3.4,3.45,SAND
TS059,3.45,3.5,SLIME
TS059,3.5,3.75,SAND
TS059,3.75,4.35,SLIME
TS059,4.35,4.55,SAND
TS059,4.55,5.35,SLIME
TS059,5.35,7.6,SAND
TS059,7.6,7.65,SLIME
TS059,7.65,7.7,SAND
TS059,7.7,8.45,SLIME
TS059,8.45,8.8,SAND
TS059,8.8,8.95,SLIME
TS059,8.95,9.1,SAND
TS059,9.1,9.15,SLIME
TS059,9.15,10.35,SAND
TS059,10.35,10.4,SLIME
TS059,10.4,10.45,SAND
TS059,10.45,10.65,SLIME
TS059,10.65,11.0,SAND
TS059,11.0,11.1,SLIME
TS059,11.1,11.4,SAND
TS059,11.4,12.05,SLIME
TS059,12.05,12.1,SAND
TS059,12.1,12.15,SLIME
TS059,12.15,12.3,SAND
TS059,12.3,12.35,SLIME
TS059,12.35,12.45,SAND
TS059,12.45,12.6,SLIME
TS059,12.6,12.85,SAND
TS059,12.85,13.05,SLIME
TS059,13.05,16.2,SAND
TS059,16.2,16.35,SLIME
TS059,16.35,16.5,SAND
TS059,16.5,16.85,SLIME
TS059,16.85,16.95,SAND
TS059,16.95,17.1,SLIME
TS059,17.1,17.25,SAND
TS059,17.25,17.3,SLIME
TS059,17.3,17.75,SAND
TS059,17.75,18.05,SLIME
TS059,18.05,18.3,SAND
TS059,18.3,18.85,SLIME
TS059,18.85,18.9,SAND
TS059,18.9,18.95,SLIME
TS059,18.95,19.65,SAND
TS059,19.65,20.0,SLIME
TS059,20.0,20.3,SAND
TS059,20.3,20.35,SLIME
TS059,20.35,20.9,SAND
TS059,20.9,20.95,SLIME
TS059,20.95,22.95,SAND
TS059,22.95,23.35,SLIME
TS059,23.35,23.4,SAND
TS059,23.4,23.65,SLIME
TS059,23.65,23.75,SAND
TS059,23.75,24.05,SLIME
TS059,24.05,24.35,SAND
TS059,24.35,24.65,SLIME
TS059,24.65,26.9,CLAY
TS060,0.0,1.3,SAND
TS060,1.3,1.8,SLIME
TS060,1.8,2.25,SAND
TS060,2.25,2.55,SLIME
TS060,2.55,3.0,SAND
TS060,3.0,3.35,SLIME
TS060,3.35,3.45,SAND
TS060,3.45,3.5,SLIME
TS060,3.5,3.65,SAND
TS060,3.65,3.7,SLIME
TS060,3.7,3.85,SAND
TS060,3.85,4.0,SLIME
TS060,4.0,4.05,SAND
TS060,4.05,4.1,SLIME
TS060,4.1,4.4,SAND
TS060,4.4,5.4,SLIME
TS060,5.4,6.6,SAND
TS060,6.6,6.65,SLIME
TS060,6.65,7.7,SAND
TS060,7.7,8.6,SLIME
TS060,8.6,8.9,SAND
TS060,8.9,9.0,SLIME
TS060,9.0,10.15,SAND
TS060,10.15,10.4,SLIME
TS060,10.4,10.45,SAND
TS060,10.45,10.5,SLIME
TS060,10.5,10.55,SAND
TS060,10.55,10.6,SLIME
TS060,10.6,10.65,SAND
TS060,10.65,10.7,SLIME
TS060,10.7,10.9,SAND
TS060,10.9,11.95,SLIME
TS060,11.95,12.0,SAND
TS060,12.0,12.05,SLIME
TS060,12.05,12.1,SAND
TS060,12.1,12.55,SLIME
TS060,12.55,13.05,SAND
TS060,13.05,13.15,SLIME
TS060,13.15,13.2,SAND
TS060,13.2,13.55,SLIME
TS060,13.55,13.8,SAND
TS060,13.8,13.85,SLIME
TS060,13.85,14.45,SAND
TS060,14.45,14.55,SLIME
TS060,14.55,15.7,SAND
TS060,15.7,16.15,SLIME
TS060,16.15,16.6,SAND
TS060,16.6,16.75,SLIME
TS060,16.75,17.55,SAND
TS060,17.55,17.65,SLIME
TS060,17.65,17.75,SAND
TS060,17.75,17.8,SLIME
TS060,17.8,18.1,SAND
TS060,18.1,19.25,SLIME
TS060,19.25,19.45,SAND
TS060,19.45,19.5,SLIME
TS060,19.5,19.65,SAND
TS060,19.65,19.95,SLIME
TS060,19.95,20.0,SAND
TS060,20.0,20.1,SLIME
TS060,20.1,20.25,SAND
TS060,20.25,20.35,SLIME
TS060,20.35,20.8,SAND
TS060,20.8,20.9,SLIME
TS060,20.9,21.1,SAND
TS060,21.1,21.25,SLIME
TS060,21.25,23.05,SAND
TS060,23.05,24.35,SLIME
TS060,24.35,25.8,CLAY
TS061,0.0,0.7,SAND
TS061,0.7,0.75,SLIME
TS061,0.75,0.85,SAND
TS061,0.85,0.95,SLIME
TS061,0.95,1.45,SAND
TS061,1.45,1.5,SLIME
TS061,1.5,2.0,SAND
TS061,2.0,2.65,SLIME
TS061,2.65,3.25,SAND
TS061,3.25,3.9,SLIME
TS061,3.9,4.85,SAND
TS061,4.85,5.3,SLIME
TS061,5.3,5.55,SAND
TS061,5.55,5.6,SLIME
TS061,5.6,5.65,SAND
TS061,5.65,5.8,SLIME
TS061,5.8,5.85,SAND
TS061,5.85,6.45,SLIME
TS061,6.45,7.55,SAND
TS061,7.55,8.0,SLIME
TS061,8.0,8.05,SAND
TS061,8.05,8.8,SLIME
TS061,8.8,8.85,SAND
TS061,8.85,8.9,SLIME
TS061,8.9,11.1,SAND
TS061,11.1,11.15,SLIME
TS061,11.15,11.2,SAND
TS061,11.2,11.3,SLIME
TS061,11.3,11.55,SAND
TS061,11.55,12.25,SLIME
TS061,12.25,12.35,SAND
TS061,12.35,12.4,SLIME
TS061,12.4,12.55,SAND
TS061,12.55,13.1,SLIME
TS061,13.1,13.85,SAND
TS061,13.85,13.9,SLIME
TS061,13.9,14.15,SAND
TS061,14.15,14.2,SLIME
TS061,14.2,14.25,SAND
TS061,14.25,14.9,SLIME
TS061,14.9,14.95,SAND
TS061,14.95,15.2,SLIME
TS061,15.2,15.5,SAND
TS061,15.5,15.55,SLIME
TS061,15.55,15.7,SAND
TS061,15.7,15.85,SLIME
TS061,15.85,16.05,SAND
TS061,16.05,16.15,SLIME
TS061,16.15,17.85,SAND
TS061,17.85,17.9,SLIME
TS061,17.9,17.95,SAND
TS061,17.95,18.0,SLIME
TS061,18.0,18.1,SAND
TS061,18.1,18.2,SLIME
TS061,18.2,18.25,SAND
TS061,18.25,18.6,SLIME
TS061,18.6,18.85,SAND
TS061,18.85,18.9,SLIME
TS061,18.9,18.95,SAND
TS061,18.95,19.25,SLIME
TS061,19.25,19.3,SAND
TS061,19.3,19.5,SLIME
TS061,19.5,19.95,SAND
TS061,19.95,20.0,SLIME
TS061,20.0,21.4,CLAY
TS062,0.0,0.25,SAND
TS062,0.25,1.55,SLIME
TS062,1.55,1.7,SAND
TS062,1.7,1.75,SLIME
TS062,1.75,2.0,SAND
TS062,2.0,2.05,SLIME
TS062,2.05,2.1,SAND
TS062,2.1,2.55,SLIME
TS062,2.55,3.1,SAND
TS062,3.1,3.25,SLIME
TS062,3.25,3.4,SAND
TS062,3.4,3.65,SLIME
TS062,3.65,3.75,SAND
TS062,3.75,3.95,SLIME
TS062,3.95,4.05,SAND
TS062,4.05,4.1,SLIME
TS062,4.1,6.4,SAND
TS062,6.4,6.6,SLIME
TS062,6.6,6.75,SAND
TS062,6.75,7.4,SLIME
TS062,7.4,7.45,SAND
TS062,7.45,8.2,SLIME
TS062,8.2,8.3,SAND
TS062,8.3,8.35,SLIME
TS062,8.35,8.7,SAND
TS062,8.7,8.85,SLIME
TS062,8.85,8.9,SAND
TS062,8.9,8.95,SLIME
TS062,8.95,9.6,SAND
TS062,9.6,9.65,SLIME
TS062,9.65,10.1,SAND
TS062,10.1,10.3,SLIME
TS062,10.3,11.05,SAND
TS062,11.05,11.1,SLIME
TS062,11.1,11.15,SAND
TS062,11.15,11.45,SLIME
TS062,11.45,11.65,SAND
TS062,11.65,11.95,SLIME
TS062,11.95,12.0,SAND
TS062,12.0,12.4,SLIME
TS062,12.4,12.95,SAND
TS062,12.95,13.05,SLIME
TS062,13.05,13.75,SAND
TS062,13.75,13.8,SLIME
TS062,13.8,14.15,SAND
TS062,14.15,14.2,SLIME
TS062,14.2,14.45,SAND
TS062,14.45,14.75,SLIME
TS062,14.75,14.9,SAND
TS062,14.9,14.95,SLIME
TS062,14.95,15.0,SAND
TS062,15.0,15.05,SLIME
TS062,15.05,15.1,SAND
TS062,15.1,15.75,SLIME
TS062,15.75,16.85,SAND
TS062,16.85,18.8,CLAY
TS063,0.0,0.05,SLIME
TS063,0.05,0.15,SAND
TS063,0.15,0.85,SLIME
TS063,0.85,0.95,SAND
TS063,0.95,1.45,SLIME
TS063,1.45,1.5,SAND
TS063,1.5,1.55,SLIME
TS063,1.55,1.6,SAND
TS063,1.6,1.75,SLIME
TS063,1.75,1.95,SAND
TS063,1.95,2.1,SLIME
TS063,2.1,2.15,SAND
TS063,2.15,2.35,SLIME
TS063,2.35,2.5,SAND
TS063,2.5,2.7,SLIME
TS063,2.7,3.45,SAND
TS063,3.45,3.65,SLIME
TS063,3.65,5.55,SAND
TS063,5.55,5.65,SLIME
TS063,5.65,5.7,SAND
TS063,5.7,7.55,SLIME
TS063,7.55,7.75,SAND
TS063,7.75,8.05,SLIME
TS063,8.05,9.5,SAND
TS063,9.5,9.75,SLIME
TS063,9.75,9.9,SAND
TS063,9.9,10.25,SLIME
TS063,10.25,10.35,SAND
TS063,10.35,10.4,SLIME
TS063,10.4,10.45,SAND
TS063,10.45,11.35,SLIME
TS063,11.35,13.5,CLAY
TS064,0.0,0.75,SAND
TS064,0.75,1.85,SLIME
TS064,1.85,1.9,SAND
TS064,1.9,2.7,SLIME
TS064,2.7,3.2,SAND
TS064,3.2,3.3,SLIME
TS064,3.3,3.4,SAND
TS064,3.4,3.5,SLIME
TS064,3.5,4.25,SAND
TS064,4.25,4.35,SLIME
TS064,4.35,4.4,SAND
TS064,4.4,4.45,SLIME
TS064,4.45,4.75,SAND
TS064,4.75,4.8,SLIME
TS064,4.8,5.15,SAND
TS064,5.15,5.2,SLIME
TS064,5.2,6.3,SAND
TS064,6.3,6.45,SLIME
TS064,6.45,6.5,SAND
TS064,6.5,6.55,SLIME
TS064,6.55,6.6,SAND
TS064,6.6,7.9,SLIME
TS064,7.9,8.0,SAND
TS064,8.0,8.2,SLIME
TS064,8.2,8.4,SAND
TS064,8.4,8.5,SLIME
TS064,8.5,8.65,SAND
TS064,8.65,8.7,SLIME
TS064,8.7,8.8,SAND
TS064,8.8,8.85,SLIME
TS064,8.85,8.9,SAND
TS064,8.9,8.95,SLIME
TS064,8.95,9.0,SAND
TS064,9.0,9.05,SLIME
TS064,9.05,9.1,SAND
TS064,9.1,11.4,CLAY
TS065,0.0,0.2,SLIME
TS065,0.2,0.25,SAND
TS065,0.25,0.55,SLIME
TS065,0.55,1.2,SAND
TS065,1.2,1.55,SLIME
TS065,1.55,1.7,SAND
TS065,1.7,1.95,SLIME
TS065,1.95,2.2,SAND
TS065,2.2,2.25,SLIME
TS065,2.25,3.5,SAND
TS065,3.5,3.6,SLIME
TS065,3.6,6.65,SAND
TS065,6.65,6.8,SLIME
TS065,6.8,7.2,SAND
TS065,7.2,8.7,CLAY
TS066,0.0,0.85,CAP
TS066,0.85,1.3,SAND
TS066,1.3,1.35,SLIME
TS066,1.35,1.45,SAND
TS066,1.45,1.65,SLIME
TS066,1.65,2.15,SAND
TS066,2.15,2.2,SLIME
TS066,2.2,3.95,SAND
TS066,3.95,4.0,SLIME
TS066,4.0,4.2,SAND
TS066,4.2,4.6,SLIME
TS066,4.6,4.65,SAND
TS066,4.65,4.7,SLIME
TS066,4.7,4.9,SAND
TS066,4.9,5.05,SLIME
TS066,5.05,5.1,SAND
TS066,5.1,5.6,SLIME
TS066,5.6,6.0,SAND
TS066,6.0,6.25,SLIME
TS066,6.25,6.4,SAND
TS066,6.4,6.85,SLIME
TS066,6.85,6.9,SAND
TS066,6.9,7.15,SLIME
TS066,7.15,7.2,SAND
TS066,7.2,7.25,SLIME
TS066,7.25,7.35,SAND
TS066,7.35,7.4,SLIME
TS066,7.4,9.0,CLAY
TS067,0.0,0.4,CAP
TS067,0.4,1.35,SAND
TS067,1.35,1.65,SLIME
TS067,1.65,1.7,SAND
TS067,1.7,1.8,SLIME
TS067,1.8,3.5,SAND
TS067,3.5,3.95,SLIME
TS067,3.95,4.25,SAND
TS067,4.25,4.5,SLIME
TS067,4.5,5.85,SAND
TS067,5.85,5.95,SLIME
TS067,5.95,7.6,SAND
TS067,7.6,7.65,SLIME
TS067,7.65,7.85,SAND
TS067,7.85,9.9,CLAY
TS068,0.0,0.55,SLIME
TS068,0.55,0.8,SAND
TS068,0.8,0.95,SLIME
TS068,0.95,1.25,SAND
TS068,1.25,1.35,SLIME
TS068,1.35,1.4,SAND
TS068,1.4,1.75,SLIME
TS068,1.75,3.45,SAND
TS068,3.45,3.5,SLIME
TS068,3.5,3.55,SAND
TS068,3.55,4.45,SLIME
TS068,4.45,4.55,SAND
TS068,4.55,4.85,SLIME
TS068,4.85,5.5,SAND
TS068,5.5,5.55,SLIME
TS068,5.55,7.2,SAND
TS068,7.2,7.35,SLIME
TS068,7.35,8.25,SAND
TS068,8.25,8.4,SLIME
TS068,8.4,8.55,SAND
TS068,8.55,10.3,CLAY
TS069,0.0,0.1,CAP
TS069,0.1,0.45,SLIME
TS069,0.45,0.5,SAND
TS069,0.5,2.15,SLIME
TS069,2.15,4.15,SAND
TS069,4.15,4.2,SLIME
TS069,4.2,4.25,SAND
TS069,4.25,4.3,SLIME
TS069,4.3,4.75,SAND
TS069,4.75,4.9,SLIME
TS069,4.9,10.6,SAND
TS069,10.6,10.65,SLIME
TS069,10.65,10.7,SAND
TS069,10.7,10.75,SLIME
TS069,10.75,11.5,SAND
TS069,11.5,13.2,CLAY
TS070,0.0,0.25,CAP
TS070,0.25,0.7,SAND
TS070,0.7,0.8,SLIME
TS070,0.8,0.85,SAND
TS070,0.85,0.9,SLIME
TS070,0.9,0.95,SAND
TS070,0.95,1.1,SLIME
TS070,1.1,1.2,SAND
TS070,1.2,2.35,SLIME
TS070,2.35,2.45,SAND
TS070,2.45,2.55,SLIME
TS070,2.55,2.9,SAND
TS070,2.9,2.95,SLIME
TS070,2.95,3.0,SAND
TS070,3.0,3.05,SLIME
TS070,3.05,3.1,SAND
TS070,3.1,3.2,SLIME
TS070,3.2,3.25,SAND
TS070,3.25,3.4,SLIME
TS070,3.4,3.7,SAND
TS070,3.7,4.05,SLIME
TS070,4.05,4.15,SAND
TS070,4.15,4.3,SLIME
TS070,4.3,4.4,SAND
TS070,4.4,4.45,SLIME
TS070,4.45,4.5,SAND
TS070,4.5,5.05,SLIME
TS070,5.05,5.1,SAND
TS070,5.1,5.25,SLIME
TS070,5.25,5.5,SAND
TS070,5.5,5.55,SLIME
TS070,5.55,10.5,SAND
TS070,10.5,10.6,SLIME
TS070,10.6,11.55,SAND
TS070,11.55,11.9,SLIME
TS070,11.9,12.95,SAND
TS070,12.95,15.1,CLAY
TS071,0.0,0.7,CAP
TS071,0.7,2.0,SAND
TS071,2.0,2.05,SLIME
TS071,2.05,2.2,SAND
TS071,2.2,2.25,SLIME
TS071,2.25,2.35,SAND
TS071,2.35,3.35,SLIME
TS071,3.35,3.4,SAND
TS071,3.4,5.1,SLIME
TS071,5.1,7.2,SAND
TS071,7.2,7.3,SLIME
TS071,7.3,8.35,SAND
TS071,8.35,8.4,SLIME
TS071,8.4,8.5,SAND
TS071,8.5,8.55,SLIME
TS071,8.55,9.1,SAND
TS071,9.1,9.3,SLIME
TS071,9.3,10.35,SAND
TS071,10.35,10.4,SLIME
TS071,10.4,10.65,SAND
TS071,10.65,11.2,SLIME
TS071,11.2,11.3,SAND
TS071,11.3,11.6,SLIME
TS071,11.6,12.35,SAND
TS071,12.35,12.7,SLIME
TS071,12.7,14.25,SAND
TS071,14.25,14.5,SLIME
TS071,14.5,18.2,SAND
TS071,18.2,18.35,SLIME
TS071,18.35,18.65,SAND
TS071,18.65,18.8,SLIME
