X,Y,ELEVATION_M,MAG_NT,LITHOLOGY,INSIDE
8675.0,8825.0,379.9,52002.0,MAFIC_VOLCANIC,1
8725.0,8825.0,381.9,52020.0,MAFIC_VOLCANIC,1
8775.0,8825.0,384.0,52045.0,MAFIC_VOLCANIC,1
8825.0,8825.0,385.9,52077.0,MAFIC_VOLCANIC,1
8875.0,8825.0,387.8,52113.0,MAFIC_VOLCANIC,1
8925.0,8825.0,389.6,52151.0,MAFIC_VOLCANIC,1
8975.0,8825.0,391.4,52188.0,MAFIC_VOLCANIC,0
3025.0,8875.0,332.9,52101.0,METASEDIMENT,1
3075.0,8875.0,327.7,52081.0,METASEDIMENT,1
3125.0,8875.0,322.5,52068.0,METASEDIMENT,1
3175.0,8875.0,317.4,52065.0,METASEDIMENT,1
3225.0,8875.0,312.5,52073.0,METASEDIMENT,1
3275.0,8875.0,307.7,52093.0,METASEDIMENT,1
3325.0,8875.0,303.3,52124.0,METASEDIMENT,1
3375.0,8875.0,299.0,52162.0,METASEDIMENT,1
3425.0,8875.0,295.2,52207.0,METASEDIMENT,1
3475.0,8875.0,291.6,52254.0,METASEDIMENT,1
3525.0,8875.0,288.5,52302.0,METASEDIMENT,1
3575.0,8875.0,285.8,52347.0,METASEDIMENT,1
3625.0,8875.0,283.5,52384.0,METASEDIMENT,1
3675.0,8875.0,281.7,52410.0,METASEDIMENT,1
3725.0,8875.0,280.4,52420.0,METASEDIMENT,1
3775.0,8875.0,279.7,52410.0,METASEDIMENT,1
3825.0,8875.0,279.4,52379.0,METASEDIMENT,1
3875.0,8875.0,279.7,52328.0,METASEDIMENT,1
3925.0,8875.0,280.5,52262.0,METASEDIMENT,1
3975.0,8875.0,281.9,52187.0,METASEDIMENT,1
4025.0,8875.0,283.7,52112.0,METASEDIMENT,1
4075.0,8875.0,286.1,52044.0,METASEDIMENT,1
4125.0,8875.0,289.0,51993.0,METASEDIMENT,1
4175.0,8875.0,292.4,51963.0,METASEDIMENT,1
4225.0,8875.0,296.2,51955.0,METASEDIMENT,1
4275.0,8875.0,300.5,51970.0,METASEDIMENT,1
4325.0,8875.0,305.2,52002.0,METASEDIMENT,1
4375.0,8875.0,310.2,52046.0,METASEDIMENT,1
4425.0,8875.0,315.6,52098.0,METASEDIMENT,1
4475.0,8875.0,321.2,52152.0,METASEDIMENT,1
4525.0,8875.0,327.1,52203.0,METASEDIMENT,1
4575.0,8875.0,333.2,52246.0,METASEDIMENT,1
4625.0,8875.0,339.5,52277.0,METASEDIMENT,1
4675.0,8875.0,345.9,52294.0,METASEDIMENT,1
4725.0,8875.0,352.4,52292.0,METASEDIMENT,1
4775.0,8875.0,359.0,52269.0,METASEDIMENT,1
4825.0,8875.0,365.5,52225.0,METASEDIMENT,1
4875.0,8875.0,371.9,52163.0,METASEDIMENT,1
4925.0,8875.0,378.3,52086.0,METASEDIMENT,1
4975.0,8875.0,384.6,52002.0,METASEDIMENT,1
5025.0,8875.0,390.6,51919.0,METASEDIMENT,1
5075.0,8875.0,396.5,51846.0,MAFIC_VOLCANIC,1
5125.0,8875.0,402.2,51789.0,MAFIC_VOLCANIC,1
5175.0,8875.0,407.5,51751.0,MAFIC_VOLCANIC,1
5225.0,8875.0,412.6,51731.0,MAFIC_VOLCANIC,1
5275.0,8875.0,417.4,51725.0,MAFIC_VOLCANIC,1
5325.0,8875.0,421.8,51726.0,MAFIC_VOLCANIC,1
5375.0,8875.0,425.8,51726.0,MAFIC_VOLCANIC,1
5425.0,8875.0,429.5,51721.0,MAFIC_VOLCANIC,1
5475.0,8875.0,432.8,51707.0,MAFIC_VOLCANIC,1
5525.0,8875.0,435.7,51686.0,MAFIC_VOLCANIC,1
5575.0,8875.0,438.2,51662.0,MAFIC_VOLCANIC,1
5625.0,8875.0,440.2,51643.0,MAFIC_VOLCANIC,1
5675.0,8875.0,441.9,51635.0,MAFIC_VOLCANIC,1
5725.0,8875.0,443.1,51644.0,MAFIC_VOLCANIC,1
5775.0,8875.0,444.0,51673.0,MAFIC_VOLCANIC,1
5825.0,8875.0,444.4,51721.0,MAFIC_VOLCANIC,1
5875.0,8875.0,444.5,51786.0,MAFIC_VOLCANIC,1
5925.0,8875.0,444.1,51861.0,MAFIC_VOLCANIC,1
5975.0,8875.0,443.4,51941.0,MAFIC_VOLCANIC,1
6025.0,8875.0,442.4,52019.0,FELSIC_VOLCANIC,1
6075.0,8875.0,441.0,52091.0,FELSIC_VOLCANIC,1
6125.0,8875.0,439.4,52153.0,FELSIC_VOLCANIC,1
6175.0,8875.0,437.4,52203.0,FELSIC_VOLCANIC,1
6225.0,8875.0,435.1,52239.0,FELSIC_VOLCANIC,1
6275.0,8875.0,432.6,52260.0,GRANITE,1
6325.0,8875.0,429.9,52266.0,GRANITE,1
6375.0,8875.0,427.0,52259.0,GRANITE,1
6425.0,8875.0,423.9,52240.0,GRANITE,1
6475.0,8875.0,420.6,52211.0,GRANITE,1
6525.0,8875.0,417.2,52175.0,GRANITE,1
6575.0,8875.0,413.7,52137.0,GRANITE,1
6625.0,8875.0,410.1,52097.0,GRANITE,1
6675.0,8875.0,406.5,52058.0,GRANITE,1
6725.0,8875.0,402.8,52020.0,GRANITE,1
6775.0,8875.0,399.1,51982.0,GRANITE,1
6825.0,8875.0,395.5,51942.0,GRANITE,1
6875.0,8875.0,391.8,51901.0,GRANITE,1
6925.0,8875.0,388.2,51858.0,GRANITE,1
6975.0,8875.0,384.7,51818.0,GRANITE,1
7025.0,8875.0,381.3,51782.0,GRANITE,1
7075.0,8875.0,378.0,51757.0,GRANITE,1
7125.0,8875.0,374.9,51748.0,GRANITE,1
7175.0,8875.0,371.9,51756.0,GRANITE,1
7225.0,8875.0,369.0,51784.0,GRANITE,1
7275.0,8875.0,366.4,51827.0,GRANITE,1
7325.0,8875.0,363.9,51882.0,GRANITE,1
7375.0,8875.0,361.7,51941.0,GRANITE,1
7425.0,8875.0,359.6,51998.0,GRANITE,1
7475.0,8875.0,357.8,52048.0,FELSIC_VOLCANIC,1
7525.0,8875.0,356.3,52088.0,FELSIC_VOLCANIC,1
7575.0,8875.0,354.9,52117.0,FELSIC_VOLCANIC,1
7625.0,8875.0,353.8,52135.0,FELSIC_VOLCANIC,1
7675.0,8875.0,353.0,52145.0,FELSIC_VOLCANIC,1
7725.0,8875.0,352.4,52147.0,FELSIC_VOLCANIC,1
7775.0,8875.0,352.0,52143.0,MAFIC_VOLCANIC,1
7825.0,8875.0,351.9,52133.0,MAFIC_VOLCANIC,1
7875.0,8875.0,352.0,52116.0,MAFIC_VOLCANIC,1
7925.0,8875.0,352.4,52092.0,MAFIC_VOLCANIC,1
7975.0,8875.0,353.0,52062.0,MAFIC_VOLCANIC,1
8025.0,8875.0,353.8,52029.0,MAFIC_VOLCANIC,1
8075.0,8875.0,354.8,51994.0,MAFIC_VOLCANIC,1
8125.0,8875.0,356.0,51964.0,MAFIC_VOLCANIC,1
8175.0,8875.0,357.4,51941.0,MAFIC_VOLCANIC,1
8225.0,8875.0,358.9,51928.0,MAFIC_VOLCANIC,1
8275.0,8875.0,360.6,51925.0,MAFIC_VOLCANIC,1
8325.0,8875.0,362.4,51932.0,MAFIC_VOLCANIC,1
8375.0,8875.0,364.3,51944.0,MAFIC_VOLCANIC,1
8425.0,8875.0,366.4,51958.0,MAFIC_VOLCANIC,1
8475.0,8875.0,368.5,51970.0,MAFIC_VOLCANIC,1
8525.0,8875.0,370.6,51979.0,MAFIC_VOLCANIC,1
8575.0,8875.0,372.8,51984.0,MAFIC_VOLCANIC,1
8625.0,8875.0,375.0,51989.0,MAFIC_VOLCANIC,1
8675.0,8875.0,377.2,51995.0,MAFIC_VOLCANIC,1
8725.0,8875.0,379.4,52006.0,MAFIC_VOLCANIC,1
8775.0,8875.0,381.6,52024.0,MAFIC_VOLCANIC,1
8825.0,8875.0,383.7,52050.0,MAFIC_VOLCANIC,1
8875.0,8875.0,385.8,52083.0,MAFIC_VOLCANIC,1
8925.0,8875.0,387.7,52119.0,MAFIC_VOLCANIC,0
8975.0,8875.0,389.6,52156.0,MAFIC_VOLCANIC,0
3025.0,8925.0,329.6,52116.0,METASEDIMENT,1
3075.0,8925.0,324.3,52099.0,METASEDIMENT,1
3125.0,8925.0,319.1,52087.0,METASEDIMENT,1
3175.0,8925.0,313.9,52084.0,METASEDIMENT,1
3225.0,8925.0,309.0,52092.0,METASEDIMENT,1
3275.0,8925.0,304.2,52111.0,METASEDIMENT,1
3325.0,8925.0,299.7,52139.0,METASEDIMENT,1
3375.0,8925.0,295.5,52174.0,METASEDIMENT,1
3425.0,8925.0,291.6,52213.0,METASEDIMENT,1
3475.0,8925.0,288.1,52256.0,METASEDIMENT,1
3525.0,8925.0,285.0,52299.0,METASEDIMENT,1
3575.0,8925.0,282.3,52341.0,METASEDIMENT,1
3625.0,8925.0,280.1,52379.0,METASEDIMENT,1
3675.0,8925.0,278.3,52408.0,METASEDIMENT,1
3725.0,8925.0,277.1,52425.0,METASEDIMENT,1
3775.0,8925.0,276.4,52426.0,METASEDIMENT,1
3825.0,8925.0,276.2,52407.0,METASEDIMENT,1
3875.0,8925.0,276.5,52369.0,METASEDIMENT,1
3925.0,8925.0,277.4,52312.0,METASEDIMENT,1
3975.0,8925.0,278.8,52242.0,METASEDIMENT,1
4025.0,8925.0,280.8,52167.0,METASEDIMENT,1
4075.0,8925.0,283.2,52095.0,METASEDIMENT,1
4125.0,8925.0,286.2,52036.0,METASEDIMENT,1
4175.0,8925.0,289.6,51994.0,METASEDIMENT,1
4225.0,8925.0,293.5,51976.0,METASEDIMENT,1
4275.0,8925.0,297.8,51979.0,METASEDIMENT,1
4325.0,8925.0,302.5,52004.0,METASEDIMENT,1
4375.0,8925.0,307.6,52043.0,METASEDIMENT,1
4425.0,8925.0,313.0,52094.0,METASEDIMENT,1
4475.0,8925.0,318.7,52148.0,METASEDIMENT,1
4525.0,8925.0,324.6,52202.0,METASEDIMENT,1
4575.0,8925.0,330.8,52250.0,METASEDIMENT,1
4625.0,8925.0,337.1,52288.0,METASEDIMENT,1
4675.0,8925.0,343.5,52311.0,METASEDIMENT,1
4725.0,8925.0,350.0,52318.0,METASEDIMENT,1
4775.0,8925.0,356.5,52304.0,METASEDIMENT,1
4825.0,8925.0,363.1,52268.0,METASEDIMENT,1
4875.0,8925.0,369.5,52212.0,METASEDIMENT,1
4925.0,8925.0,375.9,52138.0,METASEDIMENT,1
4975.0,8925.0,382.2,52054.0,METASEDIMENT,1
5025.0,8925.0,388.3,51967.0,METASEDIMENT,1
5075.0,8925.0,394.1,51886.0,METASEDIMENT,1
5125.0,8925.0,399.8,51820.0,MAFIC_VOLCANIC,1
5175.0,8925.0,405.1,51772.0,MAFIC_VOLCANIC,1
5225.0,8925.0,410.2,51744.0,MAFIC_VOLCANIC,1
5275.0,8925.0,415.0,51733.0,MAFIC_VOLCANIC,1
5325.0,8925.0,419.4,51732.0,MAFIC_VOLCANIC,1
5375.0,8925.0,423.5,51735.0,MAFIC_VOLCANIC,1
5425.0,8925.0,427.1,51734.0,MAFIC_VOLCANIC,1
5475.0,8925.0,430.4,51726.0,MAFIC_VOLCANIC,1
5525.0,8925.0,433.3,51709.0,MAFIC_VOLCANIC,1
5575.0,8925.0,435.8,51688.0,MAFIC_VOLCANIC,1
5625.0,8925.0,437.9,51668.0,MAFIC_VOLCANIC,1
5675.0,8925.0,439.6,51655.0,MAFIC_VOLCANIC,1
5725.0,8925.0,440.8,51656.0,MAFIC_VOLCANIC,1
5775.0,8925.0,441.7,51675.0,MAFIC_VOLCANIC,1
5825.0,8925.0,442.2,51714.0,MAFIC_VOLCANIC,1
5875.0,8925.0,442.2,51770.0,MAFIC_VOLCANIC,1
5925.0,8925.0,441.9,51838.0,MAFIC_VOLCANIC,1
5975.0,8925.0,441.3,51913.0,MAFIC_VOLCANIC,1
6025.0,8925.0,440.2,51989.0,FELSIC_VOLCANIC,1
6075.0,8925.0,438.9,52060.0,FELSIC_VOLCANIC,1
6125.0,8925.0,437.2,52123.0,FELSIC_VOLCANIC,1
6175.0,8925.0,435.3,52175.0,FELSIC_VOLCANIC,1
6225.0,8925.0,433.1,52213.0,FELSIC_VOLCANIC,1
6275.0,8925.0,430.6,52237.0,GRANITE,1
6325.0,8925.0,427.9,52247.0,GRANITE,1
6375.0,8925.0,425.0,52243.0,GRANITE,1
6425.0,8925.0,421.9,52228.0,GRANITE,1
6475.0,8925.0,418.6,52203.0,GRANITE,1
6525.0,8925.0,415.2,52170.0,GRANITE,1
6575.0,8925.0,411.7,52134.0,GRANITE,1
6625.0,8925.0,408.2,52097.0,GRANITE,1
6675.0,8925.0,404.5,52060.0,GRANITE,1
6725.0,8925.0,400.8,52024.0,GRANITE,1
6775.0,8925.0,397.1,51988.0,GRANITE,1
6825.0,8925.0,393.4,51950.0,GRANITE,1
6875.0,8925.0,389.7,51910.0,GRANITE,1
6925.0,8925.0,386.1,51868.0,GRANITE,1
6975.0,8925.0,382.6,51825.0,GRANITE,1
7025.0,8925.0,379.1,51784.0,GRANITE,1
7075.0,8925.0,375.8,51752.0,GRANITE,1
7125.0,8925.0,372.6,51732.0,GRANITE,1
7175.0,8925.0,369.5,51730.0,GRANITE,1
7225.0,8925.0,366.6,51747.0,GRANITE,1
7275.0,8925.0,363.9,51783.0,GRANITE,1
7325.0,8925.0,361.4,51833.0,GRANITE,1
7375.0,8925.0,359.1,51891.0,GRANITE,1
7425.0,8925.0,357.0,51952.0,GRANITE,1
7475.0,8925.0,355.1,52008.0,GRANITE,1
7525.0,8925.0,353.5,52057.0,FELSIC_VOLCANIC,1
7575.0,8925.0,352.1,52094.0,FELSIC_VOLCANIC,1
7625.0,8925.0,350.9,52122.0,FELSIC_VOLCANIC,1
7675.0,8925.0,350.0,52139.0,FELSIC_VOLCANIC,1
7725.0,8925.0,349.4,52149.0,FELSIC_VOLCANIC,1
7775.0,8925.0,349.0,52153.0,MAFIC_VOLCANIC,1
7825.0,8925.0,348.9,52149.0,MAFIC_VOLCANIC,1
7875.0,8925.0,349.0,52139.0,MAFIC_VOLCANIC,1
7925.0,8925.0,349.3,52121.0,MAFIC_VOLCANIC,1
7975.0,8925.0,349.9,52096.0,MAFIC_VOLCANIC,1
8025.0,8925.0,350.7,52065.0,MAFIC_VOLCANIC,1
8075.0,8925.0,351.7,52031.0,MAFIC_VOLCANIC,1
8125.0,8925.0,352.9,51999.0,MAFIC_VOLCANIC,1
8175.0,8925.0,354.3,51972.0,MAFIC_VOLCANIC,1
8225.0,8925.0,355.8,51954.0,MAFIC_VOLCANIC,1
8275.0,8925.0,357.6,51946.0,MAFIC_VOLCANIC,1
8325.0,8925.0,359.4,51947.0,MAFIC_VOLCANIC,1
8375.0,8925.0,361.4,51956.0,MAFIC_VOLCANIC,1
8425.0,8925.0,363.5,51968.0,MAFIC_VOLCANIC,1
8475.0,8925.0,365.7,51979.0,MAFIC_VOLCANIC,1
8525.0,8925.0,367.9,51987.0,MAFIC_VOLCANIC,1
8575.0,8925.0,370.2,51992.0,MAFIC_VOLCANIC,1
8625.0,8925.0,372.5,51994.0,MAFIC_VOLCANIC,1
8675.0,8925.0,374.9,51995.0,MAFIC_VOLCANIC,1
8725.0,8925.0,377.2,52000.0,MAFIC_VOLCANIC,1
8775.0,8925.0,379.5,52011.0,MAFIC_VOLCANIC,1
8825.0,8925.0,381.7,52030.0,MAFIC_VOLCANIC,1
8875.0,8925.0,383.9,52056.0,MAFIC_VOLCANIC,0
8925.0,8925.0,386.0,52088.0,MAFIC_VOLCANIC,0
8975.0,8925.0,388.0,52122.0,MAFIC_VOLCANIC,0
3025.0,8975.0,326.9,52126.0,METASEDIMENT,1
3075.0,8975.0,321.5,52111.0,METASEDIMENT,1
3125.0,8975.0,316.2,52101.0,METASEDIMENT,1
3175.0,8975.0,311.1,52099.0,METASEDIMENT,1
3225.0,8975.0,306.1,52107.0,METASEDIMENT,1
3275.0,8975.0,301.3,52125.0,METASEDIMENT,1
3325.0,8975.0,296.8,52152.0,METASEDIMENT,1
3375.0,8975.0,292.6,52185.0,METASEDIMENT,1
3425.0,8975.0,288.7,52221.0,METASEDIMENT,1
3475.0,8975.0,285.2,52259.0,METASEDIMENT,1
3525.0,8975.0,282.2,52297.0,METASEDIMENT,1
3575.0,8975.0,279.5,52334.0,METASEDIMENT,1
3625.0,8975.0,277.3,52369.0,METASEDIMENT,1
3675.0,8975.0,275.6,52399.0,METASEDIMENT,1
3725.0,8975.0,274.4,52420.0,METASEDIMENT,1
3775.0,8975.0,273.8,52429.0,METASEDIMENT,1
3825.0,8975.0,273.6,52421.0,METASEDIMENT,1
3875.0,8975.0,274.0,52394.0,METASEDIMENT,1
3925.0,8975.0,274.9,52348.0,METASEDIMENT,1
3975.0,8975.0,276.4,52287.0,METASEDIMENT,1
4025.0,8975.0,278.4,52216.0,METASEDIMENT,1
4075.0,8975.0,280.9,52143.0,METASEDIMENT,1
4125.0,8975.0,283.9,52078.0,METASEDIMENT,1
4175.0,8975.0,287.4,52028.0,METASEDIMENT,1
4225.0,8975.0,291.3,51998.0,METASEDIMENT,1
4275.0,8975.0,295.6,51991.0,METASEDIMENT,1
4325.0,8975.0,300.4,52006.0,METASEDIMENT,1
4375.0,8975.0,305.5,52039.0,METASEDIMENT,1
4425.0,8975.0,310.9,52086.0,METASEDIMENT,1
4475.0,8975.0,316.6,52139.0,METASEDIMENT,1
4525.0,8975.0,322.6,52195.0,METASEDIMENT,1
4575.0,8975.0,328.7,52246.0,METASEDIMENT,1
4625.0,8975.0,335.0,52290.0,METASEDIMENT,1
4675.0,8975.0,341.5,52321.0,METASEDIMENT,1
4725.0,8975.0,348.0,52336.0,METASEDIMENT,1
4775.0,8975.0,354.5,52332.0,METASEDIMENT,1
4825.0,8975.0,361.0,52305.0,METASEDIMENT,1
4875.0,8975.0,367.5,52257.0,METASEDIMENT,1
4925.0,8975.0,373.9,52190.0,METASEDIMENT,1
4975.0,8975.0,380.1,52108.0,METASEDIMENT,1
5025.0,8975.0,386.2,52020.0,METASEDIMENT,1
5075.0,8975.0,392.0,51934.0,METASEDIMENT,1
5125.0,8975.0,397.7,51860.0,MAFIC_VOLCANIC,1
5175.0,8975.0,403.0,51802.0,MAFIC_VOLCANIC,1
5225.0,8975.0,408.1,51765.0,MAFIC_VOLCANIC,1
5275.0,8975.0,412.9,51746.0,MAFIC_VOLCANIC,1
5325.0,8975.0,417.3,51742.0,MAFIC_VOLCANIC,1
5375.0,8975.0,421.3,51744.0,MAFIC_VOLCANIC,1
5425.0,8975.0,425.0,51747.0,MAFIC_VOLCANIC,1
5475.0,8975.0,428.3,51743.0,MAFIC_VOLCANIC,1
5525.0,8975.0,431.2,51732.0,MAFIC_VOLCANIC,1
5575.0,8975.0,433.7,51714.0,MAFIC_VOLCANIC,1
5625.0,8975.0,435.8,51694.0,MAFIC_VOLCANIC,1
5675.0,8975.0,437.5,51678.0,MAFIC_VOLCANIC,1
5725.0,8975.0,438.7,51674.0,MAFIC_VOLCANIC,1
5775.0,8975.0,439.6,51685.0,MAFIC_VOLCANIC,1
5825.0,8975.0,440.1,51714.0,MAFIC_VOLCANIC,1
5875.0,8975.0,440.2,51761.0,MAFIC_VOLCANIC,1
5925.0,8975.0,439.9,51822.0,MAFIC_VOLCANIC,1
5975.0,8975.0,439.3,51892.0,MAFIC_VOLCANIC,1
6025.0,8975.0,438.3,51964.0,FELSIC_VOLCANIC,1
6075.0,8975.0,437.0,52034.0,FELSIC_VOLCANIC,1
6125.0,8975.0,435.4,52097.0,FELSIC_VOLCANIC,1
6175.0,8975.0,433.4,52149.0,FELSIC_VOLCANIC,1
6225.0,8975.0,431.2,52189.0,FELSIC_VOLCANIC,1
6275.0,8975.0,428.8,52215.0,GRANITE,1
6325.0,8975.0,426.1,52228.0,GRANITE,1
6375.0,8975.0,423.2,52227.0,GRANITE,1
6425.0,8975.0,420.1,52215.0,GRANITE,1
6475.0,8975.0,416.9,52192.0,GRANITE,1
6525.0,8975.0,413.5,52163.0,GRANITE,1
6575.0,8975.0,410.0,52129.0,GRANITE,1
6625.0,8975.0,406.5,52094.0,GRANITE,1
6675.0,8975.0,402.8,52060.0,GRANITE,1
6725.0,8975.0,399.1,52026.0,GRANITE,1
6775.0,8975.0,395.4,51993.0,GRANITE,1
6825.0,8975.0,391.7,51959.0,GRANITE,1
6875.0,8975.0,388.0,51922.0,GRANITE,1
6925.0,8975.0,384.3,51881.0,GRANITE,1
6975.0,8975.0,380.8,51837.0,GRANITE,1
7025.0,8975.0,377.3,51794.0,GRANITE,1
7075.0,8975.0,373.9,51755.0,GRANITE,1
7125.0,8975.0,370.6,51726.0,GRANITE,1
7175.0,8975.0,367.5,51713.0,GRANITE,1
7225.0,8975.0,364.6,51719.0,GRANITE,1
7275.0,8975.0,361.8,51745.0,GRANITE,1
7325.0,8975.0,359.2,51787.0,GRANITE,1
7375.0,8975.0,356.9,51842.0,GRANITE,1
7425.0,8975.0,354.7,51902.0,GRANITE,1
7475.0,8975.0,352.8,51962.0,GRANITE,1
7525.0,8975.0,351.1,52017.0,FELSIC_VOLCANIC,1
7575.0,8975.0,349.7,52062.0,FELSIC_VOLCANIC,1
7625.0,8975.0,348.5,52098.0,FELSIC_VOLCANIC,1
7675.0,8975.0,347.5,52123.0,FELSIC_VOLCANIC,1
7725.0,8975.0,346.8,52141.0,FELSIC_VOLCANIC,1
7775.0,8975.0,346.4,52151.0,MAFIC_VOLCANIC,1
7825.0,8975.0,346.2,52154.0,MAFIC_VOLCANIC,1
7875.0,8975.0,346.3,52150.0,MAFIC_VOLCANIC,1
7925.0,8975.0,346.6,52139.0,MAFIC_VOLCANIC,1
7975.0,8975.0,347.1,52119.0,MAFIC_VOLCANIC,1
8025.0,8975.0,347.9,52092.0,MAFIC_VOLCANIC,1
8075.0,8975.0,348.9,52061.0,MAFIC_VOLCANIC,1
8125.0,8975.0,350.1,52029.0,MAFIC_VOLCANIC,1
8175.0,8975.0,351.5,51999.0,MAFIC_VOLCANIC,1
8225.0,8975.0,353.1,51977.0,MAFIC_VOLCANIC,1
8275.0,8975.0,354.9,51965.0,MAFIC_VOLCANIC,1
8325.0,8975.0,356.8,51962.0,MAFIC_VOLCANIC,1
8375.0,8975.0,358.8,51968.0,MAFIC_VOLCANIC,1
8425.0,8975.0,361.0,51978.0,MAFIC_VOLCANIC,1
8475.0,8975.0,363.2,51989.0,MAFIC_VOLCANIC,1
8525.0,8975.0,365.5,51998.0,MAFIC_VOLCANIC,1
8575.0,8975.0,367.9,52003.0,MAFIC_VOLCANIC,1
8625.0,8975.0,370.3,52004.0,MAFIC_VOLCANIC,1
8675.0,8975.0,372.8,52002.0,MAFIC_VOLCANIC,1
8725.0,8975.0,375.2,52002.0,MAFIC_VOLCANIC,1
8775.0,8975.0,377.6,52005.0,MAFIC_VOLCANIC,1
8825.0,8975.0,380.0,52016.0,MAFIC_VOLCANIC,1
8875.0,8975.0,382.3,52034.0,MAFIC_VOLCANIC,0
8925.0,8975.0,384.5,52060.0,MAFIC_VOLCANIC,0
8975.0,8975.0,386.7,52090.0,MAFIC_VOLCANIC,0
3025.0,9025.0,324.8,52131.0,METASEDIMENT,1
3075.0,9025.0,319.3,52119.0,METASEDIMENT,1
3125.0,9025.0,314.0,52110.0,METASEDIMENT,1
3175.0,9025.0,308.8,52109.0,METASEDIMENT,1
3225.0,9025.0,303.8,52117.0,METASEDIMENT,1
3275.0,9025.0,299.0,52136.0,METASEDIMENT,1
3325.0,9025.0,294.5,52163.0,METASEDIMENT,1
3375.0,9025.0,290.3,52195.0,METASEDIMENT,1
3425.0,9025.0,286.5,52229.0,METASEDIMENT,1
3475.0,9025.0,283.0,52264.0,METASEDIMENT,1
3525.0,9025.0,280.0,52297.0,METASEDIMENT,1
3575.0,9025.0,277.3,52329.0,METASEDIMENT,1
3625.0,9025.0,275.2,52359.0,METASEDIMENT,1
3675.0,9025.0,273.5,52385.0,METASEDIMENT,1
3725.0,9025.0,272.4,52407.0,METASEDIMENT,1
3775.0,9025.0,271.8,52420.0,METASEDIMENT,1
3825.0,9025.0,271.7,52420.0,METASEDIMENT,1
3875.0,9025.0,272.1,52404.0,METASEDIMENT,1
3925.0,9025.0,273.1,52370.0,METASEDIMENT,1
3975.0,9025.0,274.6,52319.0,METASEDIMENT,1
4025.0,9025.0,276.6,52255.0,METASEDIMENT,1
4075.0,9025.0,279.2,52186.0,METASEDIMENT,1
4125.0,9025.0,282.2,52119.0,METASEDIMENT,1
4175.0,9025.0,285.7,52062.0,METASEDIMENT,1
4225.0,9025.0,289.6,52023.0,METASEDIMENT,1
4275.0,9025.0,294.0,52006.0,METASEDIMENT,1
4325.0,9025.0,298.8,52011.0,METASEDIMENT,1
4375.0,9025.0,303.9,52035.0,METASEDIMENT,1
4425.0,9025.0,309.3,52076.0,METASEDIMENT,1
4475.0,9025.0,315.0,52127.0,METASEDIMENT,1
4525.0,9025.0,321.0,52182.0,METASEDIMENT,1
4575.0,9025.0,327.1,52236.0,METASEDIMENT,1
4625.0,9025.0,333.4,52284.0,METASEDIMENT,1
4675.0,9025.0,339.9,52322.0,METASEDIMENT,1
4725.0,9025.0,346.4,52346.0,METASEDIMENT,1
4775.0,9025.0,352.9,52351.0,METASEDIMENT,1
4825.0,9025.0,359.4,52335.0,METASEDIMENT,1
4875.0,9025.0,365.8,52296.0,METASEDIMENT,1
4925.0,9025.0,372.2,52237.0,METASEDIMENT,1
4975.0,9025.0,378.4,52161.0,METASEDIMENT,1
5025.0,9025.0,384.4,52075.0,METASEDIMENT,1
5075.0,9025.0,390.3,51987.0,METASEDIMENT,1
5125.0,9025.0,395.9,51906.0,METASEDIMENT,1
5175.0,9025.0,401.2,51840.0,MAFIC_VOLCANIC,1
5225.0,9025.0,406.2,51793.0,MAFIC_VOLCANIC,1
5275.0,9025.0,411.0,51766.0,MAFIC_VOLCANIC,1
5325.0,9025.0,415.4,51756.0,MAFIC_VOLCANIC,1
5375.0,9025.0,419.4,51756.0,MAFIC_VOLCANIC,1
5425.0,9025.0,423.1,51760.0,MAFIC_VOLCANIC,1
5475.0,9025.0,426.4,51760.0,MAFIC_VOLCANIC,1
5525.0,9025.0,429.3,51753.0,MAFIC_VOLCANIC,1
5575.0,9025.0,431.8,51739.0,MAFIC_VOLCANIC,1
5625.0,9025.0,433.9,51721.0,MAFIC_VOLCANIC,1
5675.0,9025.0,435.6,51704.0,MAFIC_VOLCANIC,1
5725.0,9025.0,436.8,51695.0,MAFIC_VOLCANIC,1
5775.0,9025.0,437.7,51699.0,MAFIC_VOLCANIC,1
5825.0,9025.0,438.2,51721.0,MAFIC_VOLCANIC,1
5875.0,9025.0,438.4,51759.0,MAFIC_VOLCANIC,1
5925.0,9025.0,438.1,51812.0,MAFIC_VOLCANIC,1
5975.0,9025.0,437.5,51876.0,MAFIC_VOLCANIC,1
6025.0,9025.0,436.6,51945.0,FELSIC_VOLCANIC,1
6075.0,9025.0,435.3,52013.0,FELSIC_VOLCANIC,1
6125.0,9025.0,433.7,52075.0,FELSIC_VOLCANIC,1
6175.0,9025.0,431.8,52127.0,FELSIC_VOLCANIC,1
6225.0,9025.0,429.6,52168.0,FELSIC_VOLCANIC,1
6275.0,9025.0,427.2,52196.0,GRANITE,1
6325.0,9025.0,424.6,52210.0,GRANITE,1
6375.0,9025.0,421.7,52212.0,GRANITE,1
6425.0,9025.0,418.7,52201.0,GRANITE,1
6475.0,9025.0,415.4,52181.0,GRANITE,1
6525.0,9025.0,412.1,52154.0,GRANITE,1
6575.0,9025.0,408.6,52123.0,GRANITE,1
6625.0,9025.0,405.0,52090.0,GRANITE,1
6675.0,9025.0,401.4,52057.0,GRANITE,1
6725.0,9025.0,397.7,52027.0,GRANITE,1
