HOLE_ID,FROM,TO,FE_PCT,SIO2_PCT,AL2O3_PCT,P_PCT,MN_PCT,LOI_PCT,DENSITY
FD0077,62.68,64.7,66.53,1.33,1.04,0.05,0.554,1.46,
FD0077,64.7,66.72,67.28,1.37,0.66,0.039,0.241,1.1,
FD0077,66.72,68.75,67.46,0.94,0.47,0.03,0.376,1.39,
FD0077,68.75,69.25,53.89,19.89,0.88,0.057,0.207,1.53,
FD0077,69.25,70.5,67.33,0.97,0.71,0.075,0.224,1.26,
FD0077,70.5,70.75,54.9,19.21,0.8,0.05,0.093,1.01,2.82
FD0077,70.75,71.0,66.61,1.08,1.26,0.11,0.153,1.7,
FD0077,71.0,74.5,48.8,29.1,0.26,0.024,0.058,0.59,
FD0077,74.5,75.0,66.95,0.92,0.45,0.054,0.119,0.83,
FD0077,75.0,75.5,46.61,32.03,0.33,0.035,0.11,0.51,
FD0077,75.5,78.0,67.22,1.07,0.66,0.037,0.051,0.95,
FD0077,78.0,80.5,66.6,1.13,0.47,0.028,0.14,1.35,
FD0077,80.5,80.75,38.13,43.93,0.42,0.014,0.045,0.63,
FD0077,80.75,81.0,66.67,1.57,0.71,0.03,0.042,1.07,
FD0077,81.0,81.25,40.6,40.63,0.54,0.024,0.034,0.5,
FD0077,81.25,82.5,67.15,1.2,0.39,0.017,0.059,0.98,4.12
FD0077,82.5,82.75,37.3,44.62,0.71,0.035,0.061,0.65,
FD0077,82.75,83.75,67.0,1.16,0.75,0.042,0.031,1.0,
FD0077,83.75,84.5,43.53,35.49,0.86,0.087,0.032,0.84,
FD0077,84.5,85.0,66.38,1.43,1.03,0.05,0.041,1.38,4.11
FD0077,85.0,85.5,39.68,41.76,0.53,0.025,0.06,0.64,3.28
FD0077,85.5,85.75,66.09,1.51,1.24,0.06,0.025,1.51,
FD0077,85.75,89.7,45.42,33.42,0.6,0.048,0.021,0.63,
FD0077,89.7,93.65,48.67,28.48,0.69,0.06,0.063,0.81,
FD0077,93.65,97.6,42.85,36.87,0.65,0.045,0.138,0.62,
FD0077,97.6,101.54,47.49,30.25,0.49,0.018,0.203,0.82,
FD0077,101.54,105.49,33.6,49.93,0.6,0.031,0.2,0.74,
FD0077,105.49,109.44,43.82,36.21,0.33,0.026,0.089,0.38,
FD0077,109.44,113.39,50.98,25.94,0.33,0.03,0.12,0.33,3.16
FD0077,113.39,117.34,49.31,28.26,0.43,0.018,0.069,0.35,
FD0077,117.34,121.29,47.09,31.62,0.27,0.015,0.089,0.28,3.04
FD0077,121.29,125.24,34.8,48.97,0.35,0.016,0.116,0.4,
FD0077,125.24,129.18,38.53,43.78,0.4,0.031,0.076,0.21,
FD0077,129.18,133.13,42.08,38.96,0.2,0.011,0.045,0.29,
FD0077,133.13,137.08,44.63,34.48,0.72,0.076,0.068,0.52,
FD0077,137.08,141.03,33.83,50.07,0.8,0.03,0.033,0.43,
FD0077,141.03,144.98,35.75,47.48,0.5,0.015,0.022,0.52,
FD0077,144.98,148.93,36.63,45.28,1.26,0.031,0.119,0.58,
FD0077,148.93,152.88,40.26,40.3,0.89,0.031,0.323,0.53,
FD0077,152.88,156.82,43.93,35.43,0.5,0.04,0.382,0.42,3.41
FD0077,156.82,160.77,36.05,46.7,0.74,0.038,0.204,0.36,
FD0077,160.77,164.72,42.4,37.91,0.63,0.023,0.075,0.4,3.17
FD0077,164.72,168.67,40.95,39.45,0.85,0.031,0.033,0.71,3.2
FD0077,168.67,172.62,25.45,61.48,0.91,0.036,0.015,0.75,
FD0077,172.62,176.57,25.44,61.63,0.7,0.017,0.114,0.8,
FD0077,176.57,180.51,34.38,48.86,0.97,0.039,0.072,0.54,
FD0077,180.51,184.46,41.03,40.09,0.41,0.04,0.075,0.4,
FD0077,184.46,188.41,46.44,32.42,0.32,0.017,0.124,0.36,
FD0077,188.41,192.36,45.01,34.62,0.32,0.018,0.048,0.32,
FD0077,192.36,196.31,43.45,36.72,0.3,0.019,0.098,0.43,3.18
FD0077,196.31,200.26,40.94,40.17,0.37,0.014,0.137,0.48,
FD0077,200.26,204.21,35.42,47.98,0.44,0.019,0.057,0.44,
FD0077,204.21,208.15,47.15,31.52,0.44,0.009,0.091,0.29,
FD0077,208.15,212.1,53.27,22.64,0.32,0.031,0.105,0.34,3.11
FD0077,212.1,216.05,45.54,33.54,0.35,0.036,0.128,0.5,3.18
FD0077,216.05,220.0,44.31,35.45,0.28,0.018,0.078,0.47,
FD0077,220.0,220.25,68.02,0.8,0.37,0.022,0.036,0.67,
FD0077,220.25,220.5,47.4,30.84,0.4,0.03,0.1,0.43,
FD0077,220.5,222.75,67.74,0.93,0.46,0.037,0.087,0.64,4.42
FD0077,222.75,223.0,44.59,34.99,0.45,0.031,0.047,0.38,3.21
FD0077,223.0,224.75,66.28,1.52,1.02,0.048,0.093,0.82,
FD0077,224.75,226.5,66.58,1.06,0.78,0.04,0.133,1.28,4.32
FD0077,226.5,227.25,44.6,34.95,0.33,0.034,0.129,0.45,
FD0077,227.25,227.5,66.63,1.3,0.72,0.038,0.126,0.87,
FD0077,227.5,227.75,46.85,31.78,0.32,0.023,0.093,0.48,
FD0077,227.75,228.75,67.46,0.92,0.4,0.039,0.11,0.73,
FD0077,228.75,229.25,51.69,24.74,0.26,0.03,0.156,0.52,3.12
FD0077,229.25,229.5,67.13,0.86,0.37,0.033,0.108,0.78,4.33
FD0077,229.5,229.75,52.01,24.63,0.18,0.013,0.107,0.4,3.2
FD0077,229.75,231.83,66.91,0.97,0.66,0.048,0.1,1.27,
FD0077,231.83,233.92,67.49,0.62,0.38,0.038,0.102,1.15,4.16
FD0077,233.92,236.0,67.2,0.73,0.37,0.048,0.083,1.29,
FD0077,236.0,241.25,45.46,32.92,0.6,0.048,0.096,0.93,3.25
FD0077,241.25,241.5,66.89,1.1,0.67,0.052,0.086,1.5,
FD0077,241.5,242.0,45.61,32.96,0.55,0.052,0.108,0.75,
FD0077,242.0,242.25,66.48,1.2,1.04,0.101,0.107,1.41,4.2
FD0077,242.25,242.75,40.38,40.32,0.59,0.051,0.209,0.72,
FD0077,242.75,243.25,66.73,1.27,0.77,0.074,0.194,1.14,4.22
FD0077,243.25,245.0,52.41,23.42,0.37,0.05,0.191,0.57,
FD0077,245.0,245.5,66.45,1.19,0.74,0.032,0.178,1.07,
FD0077,245.5,247.0,38.33,43.39,0.65,0.036,0.165,0.61,
FD0077,247.0,247.5,66.37,1.45,1.15,0.05,0.139,1.07,
FD0077,247.5,251.94,41.81,38.5,0.69,0.028,0.059,0.57,
FD0077,251.94,256.38,38.14,44.25,0.43,0.018,0.029,0.36,3.28
FD0077,256.38,260.81,43.5,36.6,0.46,0.029,0.061,0.28,
FD0077,260.81,265.25,43.52,36.29,0.47,0.032,0.122,0.43,
FD0077,265.25,265.5,66.98,1.48,0.97,0.033,0.09,0.55,4.28
FD0077,265.5,268.17,38.71,43.46,0.41,0.023,0.111,0.34,
FD0078,0.0,2.25,56.92,3.62,6.66,0.193,0.369,6.74,
FD0078,2.25,4.5,59.15,2.77,4.3,0.174,0.262,6.56,
FD0078,4.5,6.75,59.37,3.57,4.47,0.19,0.186,5.12,
FD0078,6.75,8.75,66.92,1.47,0.45,0.033,0.495,1.4,
FD0078,8.75,10.75,66.4,1.6,0.78,0.028,0.265,2.0,3.08
FD0078,10.75,12.75,66.92,1.09,0.81,0.029,0.396,1.61,3.17
FD0078,12.75,14.75,67.48,1.02,0.5,0.017,0.423,1.06,
FD0078,14.75,16.75,67.32,0.9,0.54,0.021,0.66,1.1,
FD0078,16.75,18.75,67.31,0.89,0.65,0.03,0.228,1.58,
FD0078,18.75,20.75,67.14,0.87,0.67,0.029,0.193,1.74,
FD0078,20.75,22.75,66.23,0.97,0.64,0.046,1.148,1.83,
FD0078,22.75,24.75,65.33,1.35,0.98,0.03,1.624,1.76,
FD0078,24.75,26.75,66.88,0.96,0.71,0.034,0.629,1.49,
FD0078,26.75,28.75,66.85,0.87,0.74,0.036,0.323,1.98,3.27
FD0078,28.75,30.75,67.69,0.66,0.44,0.022,0.302,1.36,
FD0078,30.75,32.75,66.98,1.01,0.65,0.034,0.338,1.74,
FD0078,32.75,34.75,68.09,0.52,0.3,0.018,0.247,1.17,
FD0078,34.75,36.75,67.92,0.68,0.37,0.027,0.16,1.29,
FD0078,36.75,38.75,67.33,1.14,0.75,0.028,0.07,1.46,
FD0078,38.75,40.75,67.62,1.1,0.44,0.022,0.602,0.72,
FD0078,40.75,42.75,67.8,0.95,0.43,0.026,0.233,1.01,3.39
FD0078,42.75,45.5,48.88,27.78,0.72,0.019,0.196,1.11,
FD0078,45.5,45.75,67.7,1.17,0.5,0.015,0.212,0.94,3.28
FD0078,45.75,47.5,52.07,23.59,0.6,0.02,0.135,0.89,
FD0078,47.5,47.75,67.95,0.99,0.28,0.01,0.37,0.8,
FD0078,47.75,48.25,57.29,16.55,0.32,0.008,0.192,0.76,2.84
FD0078,48.25,49.88,67.59,1.18,0.61,0.035,0.241,1.03,
FD0078,49.88,51.5,67.21,1.52,0.74,0.026,0.216,0.95,
FD0078,51.5,53.69,45.68,31.82,1.11,0.034,0.076,1.32,
FD0078,53.69,55.88,48.29,29.18,0.61,0.023,0.064,0.73,
FD0078,55.88,58.06,52.94,22.4,0.69,0.024,0.022,0.86,2.87
FD0078,58.06,60.25,54.43,18.34,1.25,0.111,0.027,1.93,
FD0078,60.25,60.5,66.23,1.11,1.25,0.114,0.14,2.21,
FD0078,60.5,61.5,55.87,17.1,0.82,0.046,0.067,1.65,
FD0078,61.5,62.25,66.34,1.23,1.22,0.143,0.137,1.9,
FD0078,62.25,64.12,45.66,30.7,1.71,0.099,0.066,1.66,2.85
FD0078,64.12,66.0,50.05,24.78,1.83,0.09,0.085,1.21,
FD0078,66.0,67.88,48.8,26.78,1.08,0.059,0.086,1.74,
FD0078,67.88,69.75,48.29,28.02,0.79,0.033,0.083,1.6,
FD0078,69.75,70.0,66.88,1.69,0.82,0.045,0.234,1.21,3.2
FD0078,70.0,70.5,48.98,26.94,0.83,0.027,0.179,1.6,
FD0078,70.5,70.75,66.31,1.92,0.81,0.041,0.138,1.95,3.36
FD0078,70.75,71.0,43.06,35.9,0.88,0.038,0.13,1.07,
FD0078,71.0,71.25,66.45,1.83,0.73,0.03,0.246,1.72,
FD0078,71.25,72.0,51.48,23.82,0.62,0.021,0.099,1.62,
FD0078,72.0,74.08,66.33,1.23,1.5,0.05,0.185,1.87,3.39
FD0078,74.08,76.17,65.44,1.62,1.49,0.096,0.17,2.54,3.26
FD0078,76.17,78.25,65.71,1.65,1.24,0.105,0.339,2.13,
FD0078,78.25,80.33,67.2,1.22,0.54,0.053,0.115,1.63,
FD0078,80.33,82.42,67.02,1.18,0.77,0.058,0.261,1.34,
FD0078,82.42,84.5,66.65,1.1,1.04,0.07,0.277,1.69,
FD0078,84.5,86.58,66.88,1.04,1.09,0.075,0.123,1.68,
FD0078,86.58,88.67,67.14,1.01,0.71,0.084,0.165,1.44,3.32
FD0078,88.67,90.75,66.38,1.0,0.81,0.107,0.677,1.73,
FD0078,90.75,91.0,49.35,28.06,0.28,0.03,0.108,0.52,3.41
FD0078,91.0,91.25,66.82,1.15,0.53,0.044,0.071,1.21,4.11
FD0078,91.25,92.0,53.11,22.61,0.23,0.032,0.138,0.62,
FD0078,92.0,92.25,66.4,1.16,0.5,0.041,0.09,1.61,
FD0078,92.25,92.5,43.68,36.14,0.3,0.021,0.156,0.59,3.18
FD0078,92.5,92.75,66.4,0.98,0.59,0.067,0.134,1.76,
FD0078,92.75,97.75,47.05,30.73,0.34,0.028,0.185,1.03,
FD0078,97.75,98.25,66.75,1.15,0.89,0.047,0.092,1.49,
FD0078,98.25,101.5,43.42,35.96,0.6,0.023,0.088,0.82,
FD0078,101.5,103.25,66.17,1.37,1.31,0.037,0.05,1.53,
FD0078,103.25,108.5,43.11,36.32,0.64,0.036,0.125,0.78,
FD0078,108.5,110.45,66.8,1.06,0.64,0.041,0.144,1.25,4.33
FD0078,110.45,112.4,67.11,0.94,0.52,0.028,0.082,1.22,
FD0078,112.4,114.35,67.2,1.1,0.46,0.021,0.046,1.21,4.0
FD0078,114.35,116.3,66.79,1.05,0.42,0.034,0.039,1.06,
FD0078,116.3,118.25,67.43,1.12,0.42,0.043,0.039,0.94,4.27
FD0078,118.25,118.5,45.1,34.32,0.28,0.03,0.071,0.42,3.17
FD0078,118.5,120.33,67.46,1.16,0.42,0.053,0.078,0.57,
FD0078,120.33,122.17,67.25,1.24,0.49,0.036,0.064,0.86,
FD0078,122.17,124.0,67.45,1.23,0.43,0.053,0.056,0.76,
FD0078,124.0,124.25,28.27,58.51,0.3,0.019,0.113,0.34,
FD0078,124.25,125.25,66.66,2.11,0.49,0.015,0.151,0.63,4.25
FD0078,125.25,129.5,37.12,45.49,0.4,0.03,0.17,0.47,
FD0078,129.5,133.75,30.56,54.83,0.45,0.028,0.252,0.39,
FD0078,133.75,138.0,44.89,34.08,0.42,0.036,0.116,0.81,3.14
FD0078,138.0,138.5,67.32,0.83,0.57,0.05,0.104,0.97,
FD0078,138.5,142.25,45.83,32.79,0.56,0.052,0.087,0.55,3.35
FD0078,142.25,146.0,37.6,45.16,0.32,0.011,0.072,0.4,
FD0078,146.0,149.75,40.92,40.78,0.18,0.011,0.02,0.25,
FD0078,149.75,153.5,34.73,49.4,0.27,0.019,0.051,0.22,3.36
FD0078,153.5,157.25,25.18,62.92,0.46,0.013,0.038,0.32,
FD0078,157.25,161.0,35.85,47.51,0.45,0.039,0.051,0.38,3.24
FD0078,161.0,161.75,66.21,2.19,1.07,0.019,0.027,0.78,
FD0078,161.75,162.5,17.54,73.62,0.64,0.011,0.027,0.29,
FD0078,162.5,163.0,66.61,1.89,1.04,0.019,0.053,0.62,
FD0078,163.0,163.75,31.47,53.78,0.49,0.017,0.103,0.31,
FD0078,163.75,165.75,66.31,1.76,1.06,0.022,0.105,0.86,4.16
FD0078,165.75,167.75,66.49,1.83,0.63,0.017,0.191,0.68,
FD0078,167.75,169.75,66.89,1.26,0.8,0.026,0.112,0.79,4.14
FD0078,169.75,171.75,67.34,1.11,0.64,0.015,0.061,0.7,4.14
FD0078,171.75,173.75,66.28,1.8,1.3,0.019,0.174,0.79,
FD0078,173.75,175.75,67.05,1.37,0.66,0.008,0.331,0.54,
FD0078,175.75,177.75,65.72,2.07,1.58,0.025,0.256,0.73,4.15
FD0078,177.75,179.75,66.04,1.6,1.25,0.022,0.188,0.95,3.98
FD0078,179.75,181.75,66.59,1.21,1.51,0.033,0.094,0.95,
FD0078,181.75,183.75,66.35,1.23,1.73,0.051,0.068,1.02,4.24
FD0078,183.75,187.83,42.84,36.91,0.73,0.069,0.162,0.42,
FD0078,187.83,191.92,47.53,30.63,0.51,0.04,0.07,0.28,3.31
FD0078,191.92,196.0,49.71,28.0,0.24,0.018,0.049,0.36,
FD0078,196.0,198.5,67.22,0.94,0.46,0.043,0.055,1.22,
FD0078,198.5,199.5,48.42,29.47,0.37,0.018,0.031,0.56,
FD0078,199.5,201.5,67.26,1.27,0.55,0.02,0.058,0.99,4.28
FD0078,201.5,203.5,66.88,1.05,0.41,0.016,0.049,1.17,
FD0078,203.5,205.5,67.17,1.04,0.52,0.039,0.035,0.89,4.09
FD0078,205.5,207.0,54.47,21.05,0.24,0.017,0.072,0.39,
FD0078,207.0,208.0,66.82,0.77,0.64,0.036,0.071,1.63,4.07
FD0078,208.0,209.75,46.92,31.44,0.37,0.024,0.057,0.56,
FD0078,209.75,210.0,67.15,0.98,0.63,0.019,0.064,1.14,
FD0078,210.0,213.0,37.99,44.23,0.3,0.018,0.124,0.54,3.18
FD0078,213.0,213.25,67.36,0.84,0.29,0.033,0.127,1.14,
FD0078,213.25,213.5,49.25,28.25,0.27,0.035,0.199,0.42,3.2
FD0078,213.5,215.5,67.29,0.9,0.38,0.02,0.084,0.86,4.66
FD0078,215.5,219.69,36.04,47.47,0.3,0.021,0.048,0.35,3.3
FD0078,219.69,223.88,36.09,46.64,0.59,0.041,0.061,0.64,
FD0078,223.88,228.06,38.92,43.14,0.44,0.024,0.085,0.39,
FD0078,228.06,232.25,48.62,29.14,0.44,0.046,0.045,0.51,3.43
FD0078,232.25,232.5,66.78,1.75,0.99,0.023,0.029,0.76,
FD0078,232.5,232.75,36.75,45.88,0.75,0.015,0.049,0.42,
FD0078,232.75,234.75,67.33,1.04,0.55,0.027,0.065,0.88,
FD0078,234.75,238.25,45.62,33.6,0.41,0.02,0.051,0.39,
FD0078,238.25,238.5,67.76,0.92,0.33,0.032,0.022,0.69,
FD0078,238.5,243.5,44.88,34.96,0.18,0.018,0.027,0.36,3.24
FD0078,243.5,245.0,67.39,1.34,0.32,0.01,0.078,0.54,
FD0078,245.0,245.5,34.59,49.48,0.33,0.012,0.058,0.38,3.03
FD0078,245.5,245.75,67.23,1.84,0.42,0.019,0.101,0.52,4.15
FD0078,245.75,249.75,23.07,65.81,0.47,0.026,0.076,0.26,3.2
FD0078,249.75,253.75,23.16,64.82,1.16,0.062,0.027,0.34,
FD0078,253.75,255.5,66.16,1.65,1.1,0.072,0.051,1.36,4.08
FD0078,255.5,257.25,66.33,1.28,1.0,0.05,0.061,1.38,4.06
FD0078,257.25,259.0,66.67,1.27,0.85,0.039,0.064,1.05,4.39
FD0078,259.0,260.75,66.89,1.05,0.66,0.05,0.144,1.31,
FD0078,260.75,261.25,29.0,56.73,0.48,0.017,0.122,0.78,
FD0078,261.25,262.75,67.04,1.55,0.57,0.033,0.084,0.9,
FD0078,262.75,263.25,38.55,43.39,0.48,0.023,0.098,0.59,
FD0078,263.25,264.25,66.71,1.48,0.63,0.046,0.105,1.02,
FD0078,264.25,264.5,25.06,62.68,0.47,0.026,0.081,0.57,
FD0078,264.5,266.67,66.5,1.49,0.73,0.038,0.023,1.16,
FD0079,0.0,1.5,60.79,2.68,1.97,0.124,2.008,4.64,2.81
FD0079,1.5,3.0,61.22,2.99,2.07,0.095,1.419,4.18,2.8
FD0079,3.0,4.98,66.4,1.34,0.53,0.057,1.217,1.21,3.26
FD0079,4.98,6.95,65.04,2.26,0.76,0.034,1.71,1.37,
FD0079,6.95,8.93,65.22,1.9,0.44,0.022,2.205,0.98,
FD0079,8.93,10.91,65.97,1.59,0.66,0.028,1.571,1.08,
FD0079,10.91,12.89,67.42,1.55,0.46,0.015,0.535,0.65,
FD0079,12.89,14.86,67.14,1.25,0.4,0.021,0.508,1.33,
FD0079,14.86,16.84,67.2,1.05,0.49,0.021,0.34,1.65,
FD0079,16.84,18.82,66.08,1.37,0.87,0.031,0.389,2.33,3.44
FD0079,18.82,20.8,66.23,1.72,0.83,0.028,0.414,1.87,
FD0079,20.8,22.77,66.98,1.62,0.75,0.032,0.164,1.22,
FD0079,22.77,24.75,66.76,1.15,0.79,0.033,0.813,1.17,2.92
FD0079,24.75,26.73,67.42,0.88,0.88,0.029,0.198,1.22,
FD0079,26.73,28.7,67.25,1.05,0.75,0.025,0.47,1.03,
FD0079,28.7,30.68,67.49,0.8,0.72,0.021,0.481,0.98,
FD0079,30.68,32.66,66.54,1.07,1.01,0.028,1.167,0.97,3.26
FD0079,32.66,34.64,67.37,0.91,0.43,0.015,0.972,0.8,
FD0079,34.64,36.61,67.64,1.07,0.53,0.02,0.283,1.03,
FD0079,36.61,38.59,66.84,1.36,1.02,0.043,0.437,1.09,
FD0079,38.59,40.57,66.41,1.38,0.85,0.064,0.738,1.36,
FD0079,40.57,42.55,66.24,0.87,0.91,0.059,0.818,1.94,3.56
FD0079,42.55,44.52,66.82,0.85,0.74,0.039,0.336,2.08,
FD0079,44.52,46.5,67.41,0.74,0.73,0.034,0.173,1.62,
FD0079,46.5,46.75,56.02,16.21,0.93,0.053,0.103,2.21,
FD0079,46.75,47.5,67.4,0.79,0.56,0.033,0.111,1.78,3.23
FD0079,47.5,48.5,57.11,16.11,0.55,0.013,0.148,1.16,3.05
FD0079,48.5,48.75,67.86,0.79,0.46,0.023,0.194,1.03,
FD0079,48.75,50.85,57.92,14.97,0.71,0.027,0.172,0.95,
FD0079,50.85,52.95,54.54,19.09,1.41,0.042,0.044,1.06,
FD0079,52.95,55.05,40.66,38.33,1.63,0.028,0.082,1.42,3.02
FD0079,55.05,57.15,46.21,30.68,1.22,0.024,0.151,1.33,
FD0079,57.15,59.25,58.11,14.58,0.43,0.015,0.273,1.19,
FD0079,59.25,61.17,66.78,1.81,1.1,0.028,0.127,1.12,
FD0079,61.17,63.08,65.96,2.19,1.53,0.039,0.213,1.31,3.28
FD0079,63.08,65.0,66.9,1.74,1.15,0.037,0.126,0.86,
FD0079,65.0,66.92,65.94,1.93,1.95,0.052,0.107,1.25,
FD0079,66.92,68.83,67.21,1.13,0.88,0.042,0.164,1.19,
FD0079,68.83,70.75,67.58,1.0,0.67,0.06,0.295,0.91,
FD0079,70.75,73.25,43.17,37.13,0.34,0.023,0.111,0.32,
FD0079,73.25,75.0,67.09,1.43,0.58,0.058,0.058,0.78,4.49
FD0079,75.0,76.75,66.91,1.57,0.52,0.038,0.065,0.81,
FD0079,76.75,78.5,66.44,2.32,0.51,0.046,0.059,0.52,
FD0079,78.5,80.25,66.04,2.46,0.96,0.087,0.028,0.84,4.24
FD0079,80.25,82.25,37.0,45.95,0.3,0.029,0.05,0.33,
FD0079,82.25,82.5,65.69,2.55,1.39,0.079,0.158,0.64,
FD0079,82.5,87.38,30.41,54.68,0.65,0.066,0.095,0.62,
FD0079,87.38,92.25,27.13,59.64,0.67,0.039,0.038,0.53,
FD0079,92.25,92.5,67.25,1.39,0.5,0.033,0.078,0.65,
FD0079,92.5,94.25,39.03,43.01,0.39,0.037,0.092,0.33,
FD0079,94.25,94.5,67.12,1.81,0.47,0.035,0.086,0.6,
FD0079,94.5,97.0,21.85,67.62,0.4,0.019,0.04,0.32,
FD0079,97.0,97.25,66.24,2.24,1.0,0.02,0.085,0.74,4.16
FD0079,97.25,97.5,24.47,63.39,0.65,0.025,0.127,0.49,3.15
FD0079,97.5,99.5,65.98,2.39,1.03,0.029,0.091,0.62,
FD0079,99.5,103.35,34.43,49.73,0.28,0.028,0.072,0.27,3.15
FD0079,103.35,107.2,39.07,42.78,0.51,0.06,0.055,0.42,3.06
FD0079,107.2,111.05,45.32,32.53,1.13,0.104,0.059,0.88,
FD0079,111.05,114.9,45.0,33.85,0.87,0.04,0.067,0.48,3.2
FD0079,114.9,118.75,37.57,44.39,0.67,0.022,0.1,0.72,
FD0079,118.75,119.5,66.86,1.56,0.9,0.024,0.177,0.88,4.53
FD0079,119.5,120.5,19.9,69.66,0.61,0.014,0.334,0.54,
FD0079,120.5,121.5,66.19,2.09,0.92,0.012,0.357,0.83,
FD0079,121.5,121.75,28.57,57.67,0.48,0.015,0.291,0.28,
FD0079,121.75,122.0,66.66,2.14,0.68,0.014,0.402,0.54,
FD0079,122.0,122.5,26.03,60.88,0.67,0.022,0.353,0.31,
FD0079,122.5,122.75,66.14,1.75,0.99,0.034,0.51,0.84,
FD0079,122.75,123.25,29.65,55.38,0.64,0.027,0.681,0.38,
FD0079,123.25,124.25,65.51,1.57,1.07,0.05,0.811,0.87,4.51
FD0079,124.25,124.5,33.0,50.61,0.67,0.029,0.557,0.44,3.32
FD0079,124.5,125.0,66.15,1.62,1.1,0.043,0.344,0.92,4.12
FD0079,125.0,125.75,23.95,63.74,0.78,0.017,0.412,0.36,
FD0079,125.75,127.75,66.43,1.88,0.62,0.022,0.128,0.73,
FD0079,127.75,128.0,10.76,82.56,0.94,0.021,0.104,0.62,3.13
FD0079,128.0,128.5,65.45,2.19,1.47,0.043,0.084,1.24,4.43
FD0079,128.5,130.0,29.9,55.76,0.58,0.026,0.088,0.46,
FD0079,130.0,130.25,65.1,2.62,1.09,0.035,0.096,1.46,
FD0079,130.25,134.5,11.21,82.04,0.68,0.016,0.075,0.79,
FD0079,134.5,138.75,35.34,47.73,0.55,0.023,0.144,0.66,
FD0079,138.75,143.0,34.21,49.49,0.61,0.024,0.024,0.57,
FD0079,143.0,147.25,35.09,48.19,0.65,0.021,0.028,0.55,
FD0079,147.25,151.5,15.63,74.43,1.82,0.059,0.023,0.89,
FD0079,151.5,152.0,65.53,1.83,1.77,0.058,0.019,1.82,4.06
FD0079,152.0,154.25,30.53,54.35,1.06,0.026,0.034,0.53,
FD0079,154.25,154.75,65.94,1.94,1.92,0.093,0.015,0.77,
FD0079,154.75,155.0,14.08,77.78,1.22,0.073,0.024,0.47,
FD0079,155.0,156.75,66.09,1.83,1.31,0.055,0.032,0.85,
FD0079,156.75,160.75,34.93,48.06,0.92,0.025,0.023,0.6,
FD0079,160.75,164.75,44.98,34.76,0.34,0.014,0.057,0.24,
FD0079,164.75,168.75,49.94,27.78,0.16,0.011,0.03,0.3,3.12
FD0079,168.75,172.75,39.73,42.04,0.39,0.014,0.109,0.18,
FD0079,172.75,176.75,36.2,47.31,0.28,0.008,0.056,0.29,
FD0079,176.75,177.0,66.76,1.58,0.56,0.015,0.052,0.81,
FD0079,177.0,177.25,41.45,39.64,0.25,0.015,0.09,0.38,3.31
FD0079,177.25,177.5,67.11,1.54,0.5,0.019,0.102,0.8,
FD0079,177.5,177.75,38.81,43.29,0.4,0.026,0.076,0.39,
FD0079,177.75,179.75,67.12,1.34,0.5,0.026,0.054,0.95,
FD0079,179.75,181.75,66.87,1.22,0.56,0.044,0.048,0.9,
FD0079,181.75,183.75,66.79,1.4,0.42,0.021,0.072,1.09,4.17
FD0079,183.75,184.0,37.85,44.5,0.32,0.01,0.04,0.69,3.25
FD0079,184.0,184.25,66.8,1.23,0.7,0.026,0.031,1.32,
FD0079,184.25,184.75,39.63,41.95,0.46,0.021,0.035,0.6,3.33
FD0079,184.75,185.0,65.93,1.69,1.29,0.051,0.03,1.86,4.0
FD0079,185.0,186.75,41.32,39.34,0.49,0.056,0.024,0.7,
FD0079,186.75,187.75,65.9,1.71,1.28,0.072,0.021,1.24,4.19
FD0079,187.75,188.25,32.51,51.75,0.73,0.041,0.046,0.64,
FD0079,188.25,188.5,65.17,2.39,1.55,0.038,0.064,1.04,3.97
FD0079,188.5,189.25,29.61,56.09,0.69,0.043,0.049,0.53,
FD0079,189.25,189.75,65.29,2.1,1.88,0.055,0.035,1.21,
FD0079,189.75,190.0,19.93,69.68,0.71,0.023,0.03,0.72,
FD0079,190.0,190.5,65.97,1.99,0.88,0.036,0.038,1.28,
FD0079,190.5,191.0,36.58,46.33,0.4,0.024,0.024,0.61,
FD0079,191.0,191.25,66.31,1.87,0.99,0.061,0.041,1.26,
FD0079,191.25,191.5,30.13,55.35,0.54,0.029,0.023,0.68,
FD0079,191.5,192.75,66.57,1.69,0.74,0.045,0.045,1.07,4.24
FD0079,192.75,196.83,40.8,40.39,0.32,0.014,0.056,0.58,
FD0079,196.83,200.92,31.52,53.75,0.45,0.017,0.069,0.36,3.24
FD0079,200.92,205.0,25.81,61.83,0.49,0.019,0.03,0.38,
FD0079,205.0,205.75,65.89,1.97,0.92,0.055,0.031,0.92,3.86
FD0079,205.75,206.0,29.57,56.36,0.59,0.026,0.035,0.28,3.26
FD0079,206.0,206.75,66.71,1.89,0.86,0.037,0.043,0.89,4.09
FD0079,206.75,207.0,34.53,49.45,0.47,0.032,0.025,0.35,3.09
FD0079,207.0,208.25,67.04,1.55,0.65,0.035,0.047,0.74,
FD0079,208.25,208.5,32.99,51.58,0.5,0.028,0.042,0.44,
FD0079,208.5,209.75,66.77,1.28,0.67,0.053,0.059,0.91,
FD0079,209.75,210.25,28.29,57.92,0.78,0.031,0.04,0.39,
FD0079,210.25,211.25,67.18,1.53,0.69,0.035,0.045,0.61,
FD0079,211.25,211.75,36.91,45.87,0.43,0.025,0.086,0.37,
