ID,X,Y,Z_TOP,Z_BOTTOM,FE_PCT,SIO2_PCT
996,44647.2,8309.3,684.0,672.0,49.42,26.38
997,44653.7,8304.6,684.0,672.0,57.25,16.22
998,44661.8,8297.2,684.0,672.0,54.84,15.85
999,44670.0,8290.0,684.0,672.0,59.51,13.77
1000,44677.4,8283.8,684.0,672.0,63.63,7.96
1001,44684.1,8277.5,684.0,672.0,61.08,9.34
1002,44693.2,8270.8,684.0,672.0,55.91,17.49
1003,44700.3,8264.7,684.0,672.0,57.64,16.67
1004,44707.0,8258.5,684.0,672.0,56.83,14.45
1005,44716.1,8252.6,684.0,672.0,56.52,15.92
1006,44722.4,8246.4,684.0,672.0,53.11,21.92
1007,44730.5,8239.6,684.0,672.0,53.7,18.64
1008,44738.4,8232.7,684.0,672.0,55.37,20.12
1009,44746.2,8224.9,684.0,672.0,52.12,21.14
1010,44753.4,8220.1,684.0,672.0,50.59,23.74
1011,44761.3,8213.1,684.0,672.0,56.86,14.64
1012,44769.7,8207.2,684.0,672.0,59.37,11.41
1013,44775.7,8200.2,684.0,672.0,60.6,8.84
1014,44783.6,8196.1,684.0,672.0,62.3,6.13
1015,44790.6,8187.4,684.0,672.0,66.42,1.62
1016,44800.3,8181.5,684.0,672.0,64.97,3.56
1017,44808.2,8174.2,684.0,672.0,64.46,2.86
1018,44814.5,8167.4,684.0,672.0,65.29,2.66
1019,44822.4,8162.1,684.0,672.0,26.73,60.6
1020,44831.8,8155.6,684.0,672.0,16.09,75.27
1021,44837.3,8148.9,684.0,672.0,20.24,68.48
1022,44844.9,8143.3,684.0,672.0,44.43,36.53
1023,44854.3,8135.8,684.0,672.0,33.11,52.18
1024,44614.4,8322.2,684.0,672.0,52.77,20.6
1025,44624.6,8314.0,684.0,672.0,52.13,24.44
1026,44633.8,8307.2,684.0,672.0,51.16,23.59
1027,44641.0,8302.3,684.0,672.0,52.87,21.19
1028,44646.9,8296.0,684.0,672.0,54.8,18.37
1029,44655.8,8288.6,684.0,672.0,58.29,15.96
1030,44664.0,8283.9,684.0,672.0,59.32,12.53
1031,44668.8,8275.4,684.0,672.0,60.16,10.07
1032,44678.2,8269.9,684.0,672.0,59.59,11.4
1033,44685.2,8262.9,684.0,672.0,57.61,12.57
1034,44693.1,8256.6,684.0,672.0,59.77,14.46
1035,44701.5,8251.7,684.0,672.0,60.51,11.45
1036,44707.3,8244.8,684.0,672.0,60.27,11.04
1037,44715.6,8237.9,684.0,672.0,60.23,12.25
1038,44724.2,8232.6,684.0,672.0,56.79,15.24
1039,44732.7,8225.6,684.0,672.0,54.07,20.98
1040,44740.2,8217.9,684.0,672.0,55.06,17.01
1041,44747.3,8213.4,684.0,672.0,53.23,19.9
1042,44754.5,8204.8,684.0,672.0,56.72,14.37
1043,44763.5,8201.1,684.0,672.0,58.03,15.07
1044,44770.4,8193.3,684.0,672.0,59.55,11.04
1045,44777.6,8187.2,684.0,672.0,62.3,6.61
1046,44785.7,8180.6,684.0,672.0,63.05,5.69
1047,44793.5,8174.4,684.0,672.0,66.43,5.13
1048,44800.5,8167.5,684.0,672.0,68.87,1.34
1049,44808.3,8159.2,684.0,672.0,66.1,4.08
1050,44816.4,8154.4,684.0,672.0,65.79,5.63
1051,44824.4,8147.7,684.0,672.0,63.44,6.01
1052,44831.5,8142.6,684.0,672.0,42.55,36.62
1053,44840.0,8135.1,684.0,672.0,34.16,50.83
1054,44846.4,8128.7,684.0,672.0,35.87,48.98
1055,44609.7,8312.6,684.0,672.0,55.76,20.0
1056,44617.6,8308.1,684.0,672.0,50.53,25.32
1057,44625.5,8302.0,684.0,672.0,48.55,26.89
1058,44634.2,8295.7,684.0,672.0,53.46,22.57
1059,44641.1,8289.3,684.0,672.0,54.42,18.3
1060,44647.6,8281.1,684.0,672.0,58.71,16.31
1061,44656.6,8273.6,684.0,672.0,58.04,11.27
1062,44663.7,8267.1,684.0,672.0,59.99,9.97
1063,44672.0,8261.1,684.0,672.0,60.36,10.4
1064,44680.1,8254.8,684.0,672.0,56.73,13.41
1065,44688.9,8248.9,684.0,672.0,56.17,15.97
1066,44696.1,8242.7,684.0,672.0,55.92,17.74
1067,44702.7,8236.7,684.0,672.0,58.99,14.12
1068,44708.9,8230.2,684.0,672.0,59.99,8.48
1069,44718.1,8223.9,684.0,672.0,57.61,13.94
1070,44727.1,8217.5,684.0,672.0,60.05,11.36
1071,44734.2,8211.0,684.0,672.0,56.22,16.4
1072,44740.6,8204.3,684.0,672.0,55.3,16.19
1073,44749.5,8199.1,684.0,672.0,58.91,12.12
1074,44755.3,8191.4,684.0,672.0,58.67,11.58
1075,44765.3,8184.6,684.0,672.0,57.47,14.53
1076,44770.3,8179.9,684.0,672.0,56.28,11.11
1077,44779.3,8172.8,684.0,672.0,62.5,8.34
1078,44787.2,8164.9,684.0,672.0,53.81,21.54
1079,44794.3,8160.0,684.0,672.0,42.68,36.03
1080,44801.8,8152.6,684.0,672.0,49.05,29.49
1081,44810.1,8147.4,684.0,672.0,55.2,17.71
1082,44818.7,8140.6,684.0,672.0,39.09,42.15
1083,44825.0,8132.8,684.0,672.0,41.62,41.71
1084,44833.2,8126.6,684.0,672.0,55.47,16.08
1085,44840.1,8119.5,684.0,672.0,55.09,18.01
1086,44605.1,8305.9,684.0,672.0,53.87,17.53
1087,44612.9,8299.3,684.0,672.0,49.0,24.74
1088,44619.8,8293.5,684.0,672.0,47.91,27.23
1089,44625.2,8286.8,684.0,672.0,51.3,22.77
1090,44634.4,8280.3,684.0,672.0,55.98,17.64
1091,44642.3,8275.5,684.0,672.0,57.95,11.82
1092,44650.4,8267.5,684.0,672.0,61.64,8.65
1093,44658.5,8260.8,684.0,672.0,60.94,9.39
1094,44666.3,8254.8,684.0,672.0,58.28,12.51
1095,44673.1,8247.5,684.0,672.0,55.95,17.07
1096,44679.8,8240.7,684.0,672.0,58.31,15.31
1097,44688.7,8235.0,684.0,672.0,54.16,18.88
1098,44695.8,8228.9,684.0,672.0,55.93,17.93
1099,44704.0,8221.9,684.0,672.0,57.71,12.81
1100,44711.0,8215.1,684.0,672.0,61.75,7.53
1101,44720.1,8209.7,684.0,672.0,64.11,7.4
1102,44728.4,8202.9,684.0,672.0,63.12,9.41
1103,44733.1,8195.8,684.0,672.0,56.11,18.51
1104,44742.8,8191.0,684.0,672.0,58.93,13.02
1105,44749.7,8183.5,684.0,672.0,57.3,12.85
1106,44757.0,8177.1,684.0,672.0,59.58,10.53
1107,44765.8,8170.5,684.0,672.0,66.34,3.9
1108,44772.0,8165.5,684.0,672.0,66.37,2.15
1109,44779.1,8158.4,684.0,672.0,68.49,1.71
1110,44788.3,8152.6,684.0,672.0,45.61,30.94
1111,44794.7,8146.5,684.0,672.0,52.05,23.78
1112,44803.8,8138.1,684.0,672.0,48.89,30.72
1113,44811.6,8132.7,684.0,672.0,42.5,38.35
1114,44820.0,8125.6,684.0,672.0,41.95,39.11
1115,44825.6,8119.8,684.0,672.0,56.06,19.04
1116,44834.0,8114.9,684.0,672.0,58.83,14.1
1117,44599.2,8299.1,684.0,672.0,60.98,9.65
1118,44605.8,8291.8,684.0,672.0,59.56,11.47
1119,44612.6,8285.9,684.0,672.0,54.4,17.19
1120,44621.2,8280.2,684.0,672.0,55.98,16.1
1121,44628.2,8273.0,684.0,672.0,55.85,18.15
1122,44634.0,8264.9,684.0,672.0,56.0,17.81
1123,44644.1,8259.8,684.0,672.0,60.16,11.51
1124,44650.9,8253.2,684.0,672.0,60.12,12.51
1125,44659.6,8246.9,684.0,672.0,59.73,15.08
1126,44666.5,8239.7,684.0,672.0,55.78,17.68
1127,44674.3,8233.7,684.0,672.0,54.94,18.41
1128,44681.1,8227.1,684.0,672.0,54.4,19.85
1129,44692.3,8219.3,684.0,672.0,58.92,12.52
1130,44696.1,8214.9,684.0,672.0,61.0,8.74
1131,44705.5,8208.8,684.0,672.0,68.73,0.92
1132,44712.3,8201.9,684.0,672.0,67.78,1.14
1133,44719.4,8196.0,684.0,672.0,68.2,1.48
1134,44728.6,8190.0,684.0,672.0,65.06,3.36
1135,44734.8,8182.2,684.0,672.0,63.41,6.13
1136,44742.8,8176.1,684.0,672.0,64.35,7.22
1137,44751.2,8170.3,684.0,672.0,63.43,9.18
1138,44759.1,8163.8,684.0,672.0,66.37,3.84
1139,44767.4,8155.3,684.0,672.0,63.85,3.01
1140,44773.4,8151.7,684.0,672.0,63.35,4.4
1141,44781.5,8145.0,684.0,672.0,64.73,5.26
1142,44789.1,8138.0,684.0,672.0,62.56,10.02
1143,44798.2,8131.0,684.0,672.0,59.71,11.5
1144,44806.0,8125.3,684.0,672.0,62.88,8.25
1145,44812.1,8118.9,684.0,672.0,61.79,9.83
1146,44819.1,8111.7,684.0,672.0,61.0,9.29
1147,44827.9,8105.3,684.0,672.0,59.48,10.09
1148,44591.6,8289.2,684.0,672.0,62.36,7.44
1149,44597.8,8282.6,684.0,672.0,61.87,9.15
1150,44606.7,8276.7,684.0,672.0,59.82,9.14
1151,44614.0,8270.7,684.0,672.0,58.58,11.81
1152,44622.8,8265.1,684.0,672.0,58.53,12.15
1153,44629.9,8258.8,684.0,672.0,57.03,12.38
1154,44637.3,8251.2,684.0,672.0,57.58,16.9
1155,44645.4,8245.9,684.0,672.0,55.67,16.01
1156,44652.8,8239.4,684.0,672.0,53.86,18.38
1157,44660.6,8235.0,684.0,672.0,51.05,25.08
1158,44667.9,8227.3,684.0,672.0,54.31,19.2
1159,44675.5,8218.6,684.0,672.0,55.18,21.53
1160,44685.1,8213.1,684.0,672.0,66.45,3.09
1161,44690.6,8205.4,684.0,672.0,67.32,1.36
1162,44698.6,8200.5,684.0,672.0,67.71,0.8
1163,44706.7,8193.2,684.0,672.0,66.63,1.06
1164,44712.5,8187.2,684.0,672.0,68.48,0.79
1165,44721.3,8182.0,684.0,672.0,66.72,2.62
1166,44729.3,8175.2,684.0,672.0,67.41,0.86
1167,44736.5,8168.9,684.0,672.0,67.88,0.63
1168,44744.9,8163.2,684.0,672.0,63.74,6.17
1169,44752.9,8155.5,684.0,672.0,64.81,5.83
1170,44759.1,8148.7,684.0,672.0,64.62,6.0
1171,44767.4,8142.5,684.0,672.0,63.43,6.84
1172,44773.2,8136.0,684.0,672.0,61.46,10.9
1173,44782.8,8130.3,684.0,672.0,62.24,8.5
1174,44789.5,8123.0,684.0,672.0,62.29,5.87
1175,44798.1,8117.7,684.0,672.0,66.29,5.91
1176,44805.0,8110.8,684.0,672.0,59.62,11.69
1177,44812.9,8104.1,684.0,672.0,60.91,11.75
1178,44821.7,8098.9,684.0,672.0,43.75,34.66
1179,44584.6,8283.0,684.0,672.0,63.11,8.08
1180,44592.1,8276.2,684.0,672.0,59.04,10.84
1181,44599.6,8271.2,684.0,672.0,60.57,10.12
1182,44608.9,8263.5,684.0,672.0,62.08,8.24
1183,44615.5,8256.5,684.0,672.0,63.12,9.08
1184,44623.7,8249.6,684.0,672.0,62.06,6.54
1185,44632.2,8245.9,684.0,672.0,58.78,13.23
1186,44639.7,8239.7,684.0,672.0,57.66,15.53
1187,44646.9,8231.0,684.0,672.0,56.65,16.02
1188,44653.2,8225.4,684.0,672.0,56.37,16.0
1189,44661.8,8219.2,684.0,672.0,59.73,12.3
1190,44668.7,8211.9,684.0,672.0,59.36,8.54
1191,44676.1,8206.3,684.0,672.0,67.05,2.77
1192,44684.3,8199.1,684.0,672.0,66.02,2.16
1193,44691.1,8193.0,684.0,672.0,66.62,0.1
1194,44700.8,8187.5,684.0,672.0,65.92,2.04
1195,44707.7,8181.7,684.0,672.0,66.12,0.7
1196,44714.4,8173.3,684.0,672.0,66.7,1.7
1197,44722.0,8167.7,684.0,672.0,66.23,0.88
1198,44732.4,8159.9,684.0,672.0,67.69,1.09
1199,44739.1,8154.2,684.0,672.0,66.0,4.04
1200,44746.4,8147.9,684.0,672.0,67.2,1.0
1201,44754.1,8142.7,684.0,672.0,67.51,1.58
1202,44760.7,8134.9,684.0,672.0,65.74,2.14
1203,44769.4,8127.8,684.0,672.0,62.81,6.73
1204,44775.3,8122.4,684.0,672.0,64.34,7.59
1205,44782.6,8115.2,684.0,672.0,56.87,16.98
1206,44792.2,8110.6,684.0,672.0,66.06,3.2
1207,44798.2,8101.6,684.0,672.0,66.78,2.96
1208,44806.8,8097.5,684.0,672.0,64.09,4.02
1209,44815.0,8091.1,684.0,672.0,63.97,3.04
1210,44577.7,8275.2,684.0,672.0,55.3,16.05
1211,44586.3,8267.8,684.0,672.0,57.53,13.18
1212,44594.5,8261.9,684.0,672.0,62.14,5.75
1213,44599.6,8255.9,684.0,672.0,66.22,0.36
1214,44609.8,8248.3,684.0,672.0,66.32,2.57
1215,44616.9,8242.7,684.0,672.0,64.43,4.96
1216,44623.4,8237.5,684.0,672.0,64.34,5.64
1217,44634.0,8230.4,684.0,672.0,64.24,5.11
1218,44640.0,8223.9,684.0,672.0,64.66,3.95
1219,44647.1,8218.4,684.0,672.0,63.76,3.95
1220,44655.7,8210.8,684.0,672.0,68.03,1.14
1221,44662.5,8202.7,684.0,672.0,67.58,2.21
1222,44669.4,8198.5,684.0,672.0,67.02,1.49
1223,44678.7,8192.8,684.0,672.0,66.24,3.93
1224,44684.5,8186.0,684.0,672.0,67.12,1.16
1225,44692.8,8178.7,684.0,672.0,67.08,1.1
1226,44701.3,8174.1,684.0,672.0,65.67,2.95
1227,44708.2,8167.9,684.0,672.0,66.57,0.21
1228,44716.4,8159.4,684.0,672.0,64.08,5.48
1229,44723.9,8153.0,684.0,672.0,62.82,5.64
1230,44732.7,8148.1,684.0,672.0,66.24,0.52
1231,44739.1,8139.9,684.0,672.0,65.99,1.39
1232,44746.4,8133.6,684.0,672.0,67.29,1.47
1233,44755.3,8127.7,684.0,672.0,66.71,0.42
1234,44762.9,8121.4,684.0,672.0,66.59,1.87
1235,44770.4,8113.6,684.0,672.0,67.49,2.18
1236,44778.3,8107.9,684.0,672.0,67.47,0.1
1237,44785.0,8101.8,684.0,672.0,67.29,0.92
1238,44793.0,8094.4,684.0,672.0,66.58,1.01
1239,44799.9,8088.3,684.0,672.0,66.22,4.03
1240,44809.9,8082.6,684.0,672.0,61.79,7.02
1241,44573.2,8267.2,684.0,672.0,64.3,4.44
1242,44579.4,8261.3,684.0,672.0,66.61,0.1
1243,44585.8,8255.0,684.0,672.0,65.72,2.33
1244,44594.5,8248.3,684.0,672.0,67.13,1.75
1245,44602.5,8241.9,684.0,672.0,65.92,2.47
1246,44608.4,8236.1,684.0,672.0,65.45,1.74
1247,44617.9,8230.1,684.0,672.0,66.17,2.65
1248,44624.9,8222.8,684.0,672.0,68.31,1.25
1249,44633.5,8215.6,684.0,672.0,67.35,0.45
1250,44638.7,8210.6,684.0,672.0,67.46,1.18
1251,44648.2,8203.9,684.0,672.0,65.6,1.41
1252,44655.1,8197.1,684.0,672.0,67.78,1.25
1253,44663.5,8191.3,684.0,672.0,67.75,0.55
1254,44671.7,8184.0,684.0,672.0,66.96,0.49
1255,44677.6,8177.9,684.0,672.0,67.84,1.04
1256,44687.1,8171.4,684.0,672.0,66.74,0.48
1257,44694.8,8164.8,684.0,672.0,67.49,2.23
1258,44703.9,8157.4,684.0,672.0,65.55,3.45
1259,44708.8,8152.3,684.0,672.0,62.05,9.26
1260,44718.6,8145.8,684.0,672.0,63.96,5.31
1261,44724.9,8138.5,684.0,672.0,67.23,0.1
1262,44733.4,8131.1,684.0,672.0,66.03,1.29
1263,44741.7,8125.8,684.0,672.0,67.29,0.35
1264,44748.8,8120.0,684.0,672.0,67.47,2.2
1265,44755.8,8111.5,684.0,672.0,67.13,2.31
1266,44763.1,8107.1,684.0,672.0,66.11,2.45
1267,44771.0,8100.5,684.0,672.0,66.75,2.9
1268,44778.9,8095.8,684.0,672.0,62.93,6.74
1269,44787.5,8088.6,684.0,672.0,66.57,3.17
1270,44793.5,8081.8,684.0,672.0,66.49,0.61
1271,44801.6,8075.6,684.0,672.0,66.19,1.41
1272,44565.7,8259.4,684.0,672.0,63.0,6.79
1273,44572.3,8253.8,684.0,672.0,65.93,0.95
1274,44582.3,8247.1,684.0,672.0,66.3,1.89
1275,44590.1,8239.8,684.0,672.0,67.22,2.19
1276,44594.7,8235.0,684.0,672.0,64.99,1.92
1277,44603.8,8227.9,684.0,672.0,66.99,2.42
1278,44610.2,8221.5,684.0,672.0,68.52,2.81
1279,44618.7,8215.1,684.0,672.0,67.93,0.65
1280,44627.6,8208.6,684.0,672.0,66.47,0.95
1281,44633.8,8202.7,684.0,672.0,67.25,1.24
1282,44643.6,8196.6,684.0,672.0,67.92,0.1
1283,44650.7,8188.4,684.0,672.0,66.63,0.35
1284,44657.7,8181.6,684.0,672.0,66.61,1.74
1285,44664.1,8175.0,684.0,672.0,66.14,2.26
1286,44672.4,8170.2,684.0,672.0,67.66,2.67
1287,44681.3,8163.1,684.0,672.0,66.25,1.31
1288,44688.9,8157.5,684.0,672.0,67.15,1.07
1289,44695.9,8151.1,684.0,672.0,67.04,1.14
1290,44703.2,8144.4,684.0,672.0,67.26,1.52
1291,44712.0,8137.9,684.0,672.0,62.65,6.95
1292,44719.1,8131.7,684.0,672.0,65.59,2.02
1293,44726.6,8126.0,684.0,672.0,66.31,2.44
1294,44734.4,8119.3,684.0,672.0,65.47,0.1
1295,44742.4,8111.8,684.0,672.0,66.88,1.22
1296,44748.1,8106.1,684.0,672.0,68.18,0.46
1297,44756.1,8098.9,684.0,672.0,67.89,2.37
1298,44764.8,8093.0,684.0,672.0,67.41,0.13
1299,44770.3,8087.6,684.0,672.0,67.04,2.5
1300,44780.2,8080.7,684.0,672.0,67.75,0.83
1301,44787.0,8073.2,684.0,672.0,66.29,1.61
1302,44794.0,8067.2,684.0,672.0,65.69,1.79
1303,44693.7,8412.5,672.0,660.0,41.34,36.64
1304,44701.5,8407.5,672.0,660.0,41.0,38.44
1305,44708.7,8399.3,672.0,660.0,36.27,46.99
1306,44716.7,8394.3,672.0,660.0,33.12,49.74
1307,44724.7,8387.3,672.0,660.0,38.5,42.14
1308,44732.2,8380.0,672.0,660.0,40.19,40.96
1309,44739.9,8374.4,672.0,660.0,42.65,37.02
1310,44747.6,8368.7,672.0,660.0,44.72,33.23
1311,44755.9,8361.2,672.0,660.0,48.48,29.45
1312,44762.3,8356.0,672.0,660.0,38.43,44.28
1313,44770.3,8348.0,672.0,660.0,30.59,53.55
1314,44778.0,8342.7,672.0,660.0,32.05,53.05
1315,44786.3,8336.1,672.0,660.0,26.46,60.46
1316,44793.8,8329.7,672.0,660.0,25.13,62.24
1317,44801.1,8324.0,672.0,660.0,35.7,49.6
1318,44808.3,8316.4,672.0,660.0,35.02,49.45
1319,44818.0,8310.7,672.0,660.0,32.15,52.68
1320,44822.3,8303.4,672.0,660.0,34.33,51.36
1321,44832.0,8297.9,672.0,660.0,32.21,52.17
1322,44841.3,8290.3,672.0,660.0,36.68,46.08
1323,44848.5,8284.7,672.0,660.0,40.4,41.83
1324,44853.5,8278.4,672.0,660.0,40.71,37.58
1325,44863.3,8270.4,672.0,660.0,65.08,2.0
1326,44869.4,8266.3,672.0,660.0,66.35,1.4
1327,44877.3,8257.9,672.0,660.0,65.68,2.84
1328,44885.5,8253.7,672.0,660.0,64.91,3.62
1329,44893.0,8245.4,672.0,660.0,61.76,8.73
1330,44900.6,8240.4,672.0,660.0,64.1,4.16
1331,44909.2,8232.5,672.0,660.0,58.91,11.53
1332,44916.7,8226.5,672.0,660.0,60.1,9.85
1333,44922.9,8218.6,672.0,660.0,61.6,8.41
1334,44688.6,8405.8,672.0,660.0,47.34,31.36
1335,44696.5,8399.3,672.0,660.0,41.37,38.08
1336,44702.8,8393.1,672.0,660.0,39.9,42.56
1337,44709.7,8385.4,672.0,660.0,37.67,44.41
1338,44718.0,8380.1,672.0,660.0,41.23,40.67
1339,44725.9,8373.6,672.0,660.0,42.02,37.3
1340,44735.0,8367.7,672.0,660.0,40.75,42.43
1341,44740.9,8359.1,672.0,660.0,33.51,48.74
1342,44748.8,8353.9,672.0,660.0,39.79,42.72
1343,44756.7,8348.0,672.0,660.0,33.45,49.66
1344,44763.7,8340.5,672.0,660.0,32.71,52.43
1345,44770.4,8334.8,672.0,660.0,31.47,53.08
1346,44779.9,8328.9,672.0,660.0,30.13,52.27
1347,44788.2,8321.3,672.0,660.0,32.34,50.83
1348,44794.7,8315.6,672.0,660.0,34.18,49.63
1349,44802.7,8308.0,672.0,660.0,38.8,44.0
1350,44809.6,8301.3,672.0,660.0,36.43,42.92
1351,44816.9,8295.7,672.0,660.0,36.0,48.44
1352,44827.1,8290.4,672.0,660.0,38.09,42.84
1353,44834.5,8283.7,672.0,660.0,39.73,39.66
1354,44840.7,8277.7,672.0,660.0,62.05,7.92
1355,44847.2,8268.8,672.0,660.0,61.69,6.71
1356,44854.6,8264.2,672.0,660.0,63.03,6.09
1357,44864.4,8258.4,672.0,660.0,67.69,0.87
1358,44872.9,8251.8,672.0,660.0,66.94,1.51
1359,44880.1,8243.8,672.0,660.0,65.5,3.82
1360,44887.3,8238.9,672.0,660.0,64.76,2.55
1361,44894.9,8231.5,672.0,660.0,64.25,3.6
1362,44901.8,8224.7,672.0,660.0,65.41,1.85
1363,44909.5,8220.6,672.0,660.0,66.85,4.71
1364,44917.1,8212.8,672.0,660.0,65.23,1.61
1365,44681.2,8397.6,672.0,660.0,47.46,29.38
1366,44688.4,8390.5,672.0,660.0,45.23,32.59
1367,44695.7,8385.4,672.0,660.0,44.76,35.98
1368,44704.1,8380.3,672.0,660.0,42.26,37.5
1369,44713.6,8371.9,672.0,660.0,41.61,38.99
1370,44720.0,8367.3,672.0,660.0,41.13,40.07
1371,44726.4,8359.9,672.0,660.0,39.0,42.48
1372,44734.9,8352.6,672.0,660.0,35.11,45.19
1373,44742.8,8346.9,672.0,660.0,36.45,48.48
1374,44750.6,8339.2,672.0,660.0,34.1,47.1
1375,44759.0,8333.2,672.0,660.0,33.53,50.97
1376,44765.2,8327.0,672.0,660.0,36.95,45.49
1377,44773.0,8320.9,672.0,660.0,31.59,54.22
1378,44781.0,8315.2,672.0,660.0,36.65,47.34
1379,44787.9,8307.8,672.0,660.0,37.42,44.39
1380,44797.0,8301.3,672.0,660.0,37.87,43.06
1381,44801.9,8296.2,672.0,660.0,40.48,41.62
1382,44810.8,8288.8,672.0,660.0,38.1,43.36
1383,44819.2,8282.2,672.0,660.0,64.06,4.9
1384,44826.5,8277.2,672.0,660.0,63.4,4.87
1385,44834.4,8269.7,672.0,660.0,61.33,7.49
1386,44843.2,8262.2,672.0,660.0,60.22,10.78
1387,44850.0,8257.3,672.0,660.0,61.2,10.7
1388,44856.9,8250.2,672.0,660.0,63.92,7.92
1389,44864.3,8244.6,672.0,660.0,65.05,2.39
1390,44872.8,8236.8,672.0,660.0,63.11,5.72
1391,44878.1,8231.2,672.0,660.0,61.86,6.86
1392,44888.1,8225.0,672.0,660.0,60.64,6.73
1393,44895.7,8218.9,672.0,660.0,64.97,2.56
1394,44902.7,8211.9,672.0,660.0,65.09,1.19
1395,44912.0,8204.2,672.0,660.0,64.88,1.39
1396,44673.9,8390.6,672.0,660.0,48.76,29.85
1397,44681.8,8384.7,672.0,660.0,47.22,32.82
1398,44688.8,8377.6,672.0,660.0,44.98,32.56
1399,44698.7,8370.2,672.0,660.0,45.89,31.49
1400,44706.0,8364.9,672.0,660.0,42.86,36.5
1401,44713.1,8358.6,672.0,660.0,52.46,20.9
1402,44722.5,8352.9,672.0,660.0,66.38,2.0
1403,44729.2,8345.9,672.0,660.0,65.63,1.98
1404,44736.3,8337.9,672.0,660.0,65.52,0.36
1405,44743.3,8332.8,672.0,660.0,43.87,37.52
1406,44751.4,8326.0,672.0,660.0,38.04,44.19
1407,44759.5,8319.0,672.0,660.0,39.06,44.14
1408,44766.7,8313.4,672.0,660.0,34.75,47.46
1409,44775.3,8307.1,672.0,660.0,38.07,44.94
1410,44782.7,8299.3,672.0,660.0,36.78,43.86
1411,44790.8,8294.1,672.0,660.0,36.62,46.85
1412,44798.5,8287.0,672.0,660.0,35.56,47.44
1413,44805.7,8281.5,672.0,660.0,33.9,50.57
1414,44812.7,8274.2,672.0,660.0,34.31,48.49
1415,44819.6,8268.9,672.0,660.0,36.02,48.02
1416,44828.4,8261.6,672.0,660.0,49.68,24.66
1417,44835.2,8256.2,672.0,660.0,66.79,1.49
1418,44843.4,8249.7,672.0,660.0,59.84,9.06
1419,44850.4,8241.5,672.0,660.0,60.14,9.69
1420,44857.8,8236.7,672.0,660.0,63.52,6.51
1421,44865.6,8229.4,672.0,660.0,56.49,13.89
1422,44874.5,8223.6,672.0,660.0,54.77,17.52
1423,44881.9,8217.3,672.0,660.0,65.23,4.57
1424,44890.2,8210.4,672.0,660.0,63.53,5.39
1425,44896.6,8204.9,672.0,660.0,64.92,4.33
1426,44904.8,8198.9,672.0,660.0,65.59,2.79
1427,44669.2,8383.7,672.0,660.0,49.63,26.83
1428,44674.9,8376.8,672.0,660.0,54.72,20.56
1429,44683.6,8370.5,672.0,660.0,58.58,11.26
1430,44691.4,8364.5,672.0,660.0,50.82,24.79
1431,44699.1,8358.0,672.0,660.0,45.52,34.72
1432,44706.1,8350.2,672.0,660.0,65.31,0.42
1433,44714.6,8343.6,672.0,660.0,51.98,23.14
1434,44723.8,8338.1,672.0,660.0,65.61,0.98
1435,44730.2,8331.7,672.0,660.0,65.05,1.91
1436,44736.0,8324.4,672.0,660.0,66.15,2.29
1437,44745.1,8319.3,672.0,660.0,39.34,42.47
1438,44753.4,8311.9,672.0,660.0,39.3,43.01
1439,44760.6,8304.5,672.0,660.0,48.54,27.03
1440,44768.0,8298.9,672.0,660.0,35.97,46.89
1441,44776.0,8292.0,672.0,660.0,37.03,46.45
1442,44782.4,8287.7,672.0,660.0,34.86,49.8
1443,44790.6,8280.4,672.0,660.0,33.31,51.66
1444,44798.9,8273.1,672.0,660.0,32.48,50.08
1445,44808.2,8267.3,672.0,660.0,33.57,49.73
1446,44813.3,8261.0,672.0,660.0,43.01,37.04
1447,44820.5,8253.2,672.0,660.0,53.84,22.56
1448,44830.2,8248.2,672.0,660.0,66.19,1.88
1449,44837.2,8241.3,672.0,660.0,65.73,1.8
1450,44844.9,8234.2,672.0,660.0,66.32,1.2
1451,44852.2,8229.1,672.0,660.0,67.41,1.93
1452,44859.6,8222.6,672.0,660.0,61.0,8.14
1453,44867.3,8215.6,672.0,660.0,57.25,14.89
1454,44874.9,8209.7,672.0,660.0,54.89,18.06
1455,44883.9,8202.1,672.0,660.0,57.81,14.15
1456,44889.8,8195.4,672.0,660.0,57.92,12.4
1457,44897.2,8190.3,672.0,660.0,61.12,9.08
1458,44663.2,8373.0,672.0,660.0,51.21,27.22
1459,44668.8,8369.1,672.0,660.0,65.29,3.19
1460,44676.4,8362.2,672.0,660.0,66.48,0.26
1461,44685.2,8355.0,672.0,660.0,65.55,0.97
1462,44693.1,8349.5,672.0,660.0,67.99,1.55
1463,44699.9,8342.9,672.0,660.0,65.97,0.43
1464,44707.2,8336.8,672.0,660.0,65.15,1.77
1465,44714.4,8328.7,672.0,660.0,66.59,0.81
1466,44724.8,8322.2,672.0,660.0,65.55,0.1
1467,44730.9,8316.7,672.0,660.0,61.67,8.34
1468,44738.6,8310.4,672.0,660.0,49.47,26.59
1469,44747.3,8304.4,672.0,660.0,48.58,28.98
1470,44753.4,8297.9,672.0,660.0,46.36,30.37
1471,44762.3,8290.4,672.0,660.0,39.57,41.75
1472,44769.7,8284.0,672.0,660.0,41.96,39.98
1473,44777.1,8279.6,672.0,660.0,35.93,49.47
1474,44785.4,8273.2,672.0,660.0,32.41,52.64
1475,44791.2,8266.2,672.0,660.0,31.88,51.24
1476,44799.3,8259.3,672.0,660.0,35.24,47.58
