HOLE_ID,FROM,TO,LITH
RC0031,0.0,2.25,OB
RC0031,2.25,3.0,VCL
RC0031,3.0,4.25,OB
RC0031,4.25,97.5,VCL
RC0031,97.5,118.59,FWV
RC0032,0.0,5.0,OB
RC0032,5.0,63.97,VCL
RC0033,0.0,10.5,OB
RC0033,10.5,74.01,VCL
RC0034,0.0,5.25,OB
RC0034,5.25,104.5,VCL
RC0034,104.5,108.25,SMS
RC0034,108.25,127.25,MS
RC0034,127.25,131.5,SMS
RC0034,131.5,135.5,STR
RC0034,135.5,139.49,FWV
RC0035,0.0,1.0,OB
RC0035,1.0,73.25,VCL
RC0035,73.25,79.0,SMS
RC0035,79.0,112.62,FWV
RC0036,0.0,82.5,VCL
RC0036,82.5,92.23,FWV
RC0037,0.0,6.25,OB
RC0037,6.25,96.5,VCL
RC0037,96.5,109.75,SMS
RC0037,109.75,112.5,VCL
RC0037,112.5,136.61,FWV
RC0038,0.0,64.5,VCL
RC0038,64.5,72.75,SMS
RC0038,72.75,78.0,VCL
RC0038,78.0,83.43,FWV
RC0039,0.0,10.0,OB
RC0039,10.0,75.75,VCL
RC0039,75.75,79.25,SMS
RC0039,79.25,85.5,MS
RC0039,85.5,116.75,DYK
RC0039,116.75,139.35,FWV
RC0040,0.0,3.0,OB
RC0040,3.0,61.75,VCL
RC0040,61.75,71.5,SMS
RC0040,71.5,75.75,VCL
RC0040,75.75,118.24,FWV
RC0041,0.0,6.75,OB
RC0041,6.75,85.0,VCL
RC0041,85.0,118.16,FWV
RC0042,0.0,8.75,OB
RC0042,8.75,56.75,VCL
RC0042,56.75,60.75,SMS
RC0042,60.75,62.65,MS
RC0043,0.0,0.5,OB
RC0043,0.5,112.75,VCL
RC0043,112.75,113.69,FWV
RC0044,0.0,8.0,OB
RC0044,8.0,62.73,VCL
RC0045,0.0,6.0,OB
RC0045,6.0,63.44,VCL
