X,Y,TWT_MS,AI_NORM
80.0,4480.0,3491.7,0.519
160.0,4480.0,3494.0,0.047
240.0,4480.0,3496.1,-0.034
320.0,4480.0,3494.7,0.45
400.0,4480.0,3489.5,0.38
480.0,4480.0,3497.7,0.38
560.0,4480.0,3488.6,0.104
640.0,4480.0,3496.1,0.124
720.0,4480.0,3491.7,-0.039
800.0,4480.0,3488.5,-0.454
880.0,4480.0,3495.1,-0.168
960.0,4480.0,3495.7,-0.398
1040.0,4480.0,3491.9,-0.646
1120.0,4480.0,3497.2,-0.195
1200.0,4480.0,3492.7,-0.777
1280.0,4480.0,3496.0,-0.809
1360.0,4480.0,3495.4,-0.83
1440.0,4480.0,3498.9,-1.071
1520.0,4480.0,3493.7,-0.906
1600.0,4480.0,3497.2,-1.048
1680.0,4480.0,3499.4,-0.572
1760.0,4480.0,3504.1,-0.793
1840.0,4480.0,3502.0,-0.83
1920.0,4480.0,3499.9,-1.055
2000.0,4480.0,3502.3,-0.317
2080.0,4480.0,3500.1,-0.171
2160.0,4480.0,3500.4,-0.879
2240.0,4480.0,3501.6,-0.346
2320.0,4480.0,3502.9,-0.778
2400.0,4480.0,3503.5,-0.487
2480.0,4480.0,3498.8,0.09
2560.0,4480.0,3498.4,0.237
2640.0,4480.0,3500.9,0.083
2720.0,4480.0,3501.1,0.028
2800.0,4480.0,3502.8,0.44
2880.0,4480.0,3502.5,0.423
2960.0,4480.0,3489.5,0.021
3040.0,4480.0,3490.2,0.278
3120.0,4480.0,3492.3,0.507
3200.0,4480.0,3489.9,0.234
3280.0,4480.0,3488.9,0.291
3360.0,4480.0,3487.7,-0.046
3440.0,4480.0,3482.9,-0.082
3520.0,4480.0,3485.4,-0.059
3600.0,4480.0,3482.7,-0.234
3680.0,4480.0,3475.3,-0.357
3760.0,4480.0,3482.0,0.334
3840.0,4480.0,3469.5,0.283
3920.0,4480.0,3473.5,0.2
4000.0,4480.0,3469.5,0.447
4080.0,4480.0,3466.1,0.367
4160.0,4480.0,3460.3,0.076
4240.0,4480.0,3452.4,0.371
4320.0,4480.0,3451.0,0.35
4400.0,4480.0,3456.4,0.154
4480.0,4480.0,3450.1,0.097
4560.0,4480.0,3448.5,0.028
4640.0,4480.0,3438.4,0.006
4720.0,4480.0,3441.7,-0.416
4800.0,4480.0,3436.7,-0.314
4880.0,4480.0,3438.0,-0.282
4960.0,4480.0,3431.5,-0.3
5040.0,4480.0,3425.2,0.033
5120.0,4480.0,3419.8,-0.696
5200.0,4480.0,3419.3,-0.586
5280.0,4480.0,3419.1,-0.67
5360.0,4480.0,3417.2,0.008
5440.0,4480.0,3419.5,0.196
5520.0,4480.0,3414.7,0.172
5600.0,4480.0,3419.5,-0.006
5680.0,4480.0,3415.1,0.455
5760.0,4480.0,3410.8,0.32
5840.0,4480.0,3410.1,-0.264
5920.0,4480.0,3414.1,0.154
6000.0,4480.0,3407.7,-0.455
6080.0,4480.0,3408.2,0.12
6160.0,4480.0,3413.2,0.198
6240.0,4480.0,3416.9,-0.049
6320.0,4480.0,3414.0,0.213
6400.0,4480.0,3407.5,0.207
6480.0,4480.0,3419.6,0.397
6560.0,4480.0,3415.2,0.598
6640.0,4480.0,3423.0,1.111
6720.0,4480.0,3418.5,0.854
6800.0,4480.0,3423.0,1.263
6880.0,4480.0,3426.9,1.303
6960.0,4480.0,3430.2,1.434
7040.0,4480.0,3432.5,1.625
7120.0,4480.0,3438.7,2.156
7200.0,4480.0,3438.8,1.549
7280.0,4480.0,3436.3,1.104
7360.0,4480.0,3447.0,1.911
7440.0,4480.0,3444.3,1.586
7520.0,4480.0,3447.1,1.394
7600.0,4480.0,3452.7,1.711
7680.0,4480.0,3453.2,1.827
7760.0,4480.0,3460.8,1.005
7840.0,4480.0,3459.9,1.195
7920.0,4480.0,3469.4,1.395
8000.0,4480.0,3471.2,1.232
8080.0,4480.0,3476.8,1.341
8160.0,4480.0,3478.2,0.827
8240.0,4480.0,3487.0,0.991
8320.0,4480.0,3489.6,0.87
8400.0,4480.0,3488.5,0.201
8480.0,4480.0,3496.5,0.36
8560.0,4480.0,3497.2,0.449
8640.0,4480.0,3507.8,1.248
8720.0,4480.0,3504.7,0.957
8800.0,4480.0,3513.7,0.822
8880.0,4480.0,3520.2,1.145
8960.0,4480.0,3525.9,0.954
9040.0,4480.0,3526.4,0.744
9120.0,4480.0,3532.0,0.974
9200.0,4480.0,3533.4,0.738
9280.0,4480.0,3536.3,0.661
9360.0,4480.0,3543.9,1.109
9440.0,4480.0,3539.5,0.76
9520.0,4480.0,3546.8,0.85
9600.0,4480.0,3551.5,0.712
9680.0,4480.0,3554.8,1.035
9760.0,4480.0,3561.5,0.923
9840.0,4480.0,3564.4,0.738
9920.0,4480.0,3556.5,0.361
10000.0,4480.0,3561.3,0.191
10080.0,4480.0,3565.7,0.205
10160.0,4480.0,3568.1,0.002
10240.0,4480.0,3566.9,-0.483
10320.0,4480.0,3573.3,-0.696
10400.0,4480.0,3570.4,-0.622
0.0,4560.0,3498.8,0.27
80.0,4560.0,3496.6,0.384
160.0,4560.0,3497.9,0.38
240.0,4560.0,3491.6,0.124
320.0,4560.0,3496.6,0.162
400.0,4560.0,3500.4,-0.335
480.0,4560.0,3500.3,-0.292
560.0,4560.0,3498.3,0.453
640.0,4560.0,3495.9,-0.055
720.0,4560.0,3498.5,-0.327
800.0,4560.0,3497.0,0.013
880.0,4560.0,3496.5,-0.114
960.0,4560.0,3489.2,-0.642
1040.0,4560.0,3498.7,-0.431
1120.0,4560.0,3501.5,-0.096
1200.0,4560.0,3499.2,-0.949
1280.0,4560.0,3500.7,-0.326
1360.0,4560.0,3497.2,-1.001
1440.0,4560.0,3494.6,-1.344
1520.0,4560.0,3504.6,-0.943
1600.0,4560.0,3498.7,-1.027
1680.0,4560.0,3499.5,-1.001
1760.0,4560.0,3499.7,-1.151
1840.0,4560.0,3501.7,-1.024
1920.0,4560.0,3500.3,-0.59
2000.0,4560.0,3500.3,-0.365
2080.0,4560.0,3505.0,-0.379
2160.0,4560.0,3501.9,-0.583
2240.0,4560.0,3502.1,-0.643
2320.0,4560.0,3507.4,-0.163
2400.0,4560.0,3495.1,-0.249
2480.0,4560.0,3501.6,0.121
2560.0,4560.0,3507.3,0.268
2640.0,4560.0,3498.9,-0.102
2720.0,4560.0,3505.2,-0.261
2800.0,4560.0,3505.1,0.289
2880.0,4560.0,3497.6,0.377
2960.0,4560.0,3503.0,0.387
3040.0,4560.0,3498.2,0.254
3120.0,4560.0,3498.4,0.459
3200.0,4560.0,3491.9,0.048
3280.0,4560.0,3492.3,0.153
3360.0,4560.0,3487.9,-0.086
3440.0,4560.0,3491.8,-0.134
3520.0,4560.0,3483.2,-0.385
3600.0,4560.0,3483.5,-0.123
3680.0,4560.0,3474.1,-0.537
3760.0,4560.0,3477.8,-0.379
3840.0,4560.0,3479.0,0.473
3920.0,4560.0,3473.1,0.595
4000.0,4560.0,3470.3,0.008
4080.0,4560.0,3463.1,0.464
4160.0,4560.0,3459.8,0.56
4240.0,4560.0,3460.6,0.446
4320.0,4560.0,3453.7,0.363
4400.0,4560.0,3454.2,0.247
4480.0,4560.0,3452.1,0.133
4560.0,4560.0,3446.6,-0.035
4640.0,4560.0,3444.7,0.202
4720.0,4560.0,3442.5,0.277
4800.0,4560.0,3431.8,-0.482
4880.0,4560.0,3436.6,-0.164
4960.0,4560.0,3431.5,-0.639
5040.0,4560.0,3425.5,-0.298
5120.0,4560.0,3427.5,-0.268
5200.0,4560.0,3424.4,-0.378
5280.0,4560.0,3425.9,-0.272
5360.0,4560.0,3416.1,-0.308
5440.0,4560.0,3416.1,-0.098
5520.0,4560.0,3419.0,0.198
5600.0,4560.0,3413.6,0.255
5680.0,4560.0,3414.6,0.384
5760.0,4560.0,3408.7,0.444
5840.0,4560.0,3417.6,0.018
5920.0,4560.0,3413.3,-0.593
6000.0,4560.0,3414.1,-0.351
6080.0,4560.0,3415.0,-0.237
6160.0,4560.0,3412.4,-0.221
6240.0,4560.0,3413.6,0.619
6320.0,4560.0,3416.4,0.181
6400.0,4560.0,3417.7,-0.219
6480.0,4560.0,3416.6,0.359
6560.0,4560.0,3414.5,0.61
6640.0,4560.0,3420.8,0.433
6720.0,4560.0,3420.1,1.026
6800.0,4560.0,3423.1,1.226
6880.0,4560.0,3426.2,1.014
6960.0,4560.0,3426.7,1.384
7040.0,4560.0,3430.0,1.421
7120.0,4560.0,3427.1,1.36
7200.0,4560.0,3433.4,1.357
7280.0,4560.0,3437.6,1.427
7360.0,4560.0,3441.9,1.089
7440.0,4560.0,3443.6,1.402
7520.0,4560.0,3444.9,1.511
7600.0,4560.0,3457.3,1.821
7680.0,4560.0,3457.4,1.623
7760.0,4560.0,3459.5,1.512
7840.0,4560.0,3465.9,1.488
7920.0,4560.0,3463.0,0.992
8000.0,4560.0,3469.6,1.085
8080.0,4560.0,3474.0,1.265
8160.0,4560.0,3478.7,0.892
8240.0,4560.0,3481.6,0.886
8320.0,4560.0,3493.2,1.006
8400.0,4560.0,3497.5,1.072
8480.0,4560.0,3495.8,0.92
8560.0,4560.0,3506.7,0.681
8640.0,4560.0,3506.8,1.218
8720.0,4560.0,3514.3,0.894
8800.0,4560.0,3518.8,0.649
8880.0,4560.0,3520.7,0.879
8960.0,4560.0,3527.1,1.239
9040.0,4560.0,3525.2,0.696
9120.0,4560.0,3533.9,0.724
9200.0,4560.0,3530.4,0.982
9280.0,4560.0,3541.8,0.557
9360.0,4560.0,3542.0,1.104
9440.0,4560.0,3547.0,1.058
9520.0,4560.0,3551.3,0.895
9600.0,4560.0,3555.6,0.654
9680.0,4560.0,3556.0,1.01
9760.0,4560.0,3563.4,0.673
9840.0,4560.0,3560.0,0.497
9920.0,4560.0,3562.9,0.256
10000.0,4560.0,3562.2,0.494
10080.0,4560.0,3568.9,0.331
10160.0,4560.0,3573.2,0.366
10240.0,4560.0,3571.7,-0.621
10320.0,4560.0,3572.2,-0.36
10400.0,4560.0,3573.1,-0.446
0.0,4640.0,3500.1,0.481
80.0,4640.0,3499.1,0.336
160.0,4640.0,3496.8,0.767
240.0,4640.0,3496.3,-0.022
320.0,4640.0,3498.2,-0.272
400.0,4640.0,3498.2,0.118
480.0,4640.0,3498.5,0.069
560.0,4640.0,3497.0,0.013
640.0,4640.0,3495.9,-0.048
720.0,4640.0,3498.6,-0.053
800.0,4640.0,3491.4,-0.367
880.0,4640.0,3497.9,0.119
960.0,4640.0,3498.0,-0.195
1040.0,4640.0,3494.5,0.086
1120.0,4640.0,3497.2,-0.132
1200.0,4640.0,3500.3,-0.47
1280.0,4640.0,3501.5,-0.964
1360.0,4640.0,3497.5,-0.77
1440.0,4640.0,3503.5,-1.231
1520.0,4640.0,3500.2,-0.85
1600.0,4640.0,3497.0,-1.014
1680.0,4640.0,3499.6,-1.007
1760.0,4640.0,3500.4,-0.652
1840.0,4640.0,3500.6,-0.57
1920.0,4640.0,3501.7,-0.342
2000.0,4640.0,3509.0,-0.245
2080.0,4640.0,3509.1,-0.101
2160.0,4640.0,3499.1,-0.528
2240.0,4640.0,3507.3,-0.453
2320.0,4640.0,3506.8,-0.323
2400.0,4640.0,3507.9,-0.337
2480.0,4640.0,3503.4,-0.047
2560.0,4640.0,3502.0,-0.069
2640.0,4640.0,3507.4,-0.274
2720.0,4640.0,3499.9,-0.359
2800.0,4640.0,3499.5,-0.319
2880.0,4640.0,3501.1,-0.116
2960.0,4640.0,3498.0,-0.245
3040.0,4640.0,3495.8,0.107
3120.0,4640.0,3500.4,-0.326
3200.0,4640.0,3493.0,0.102
3280.0,4640.0,3492.0,-0.609
3360.0,4640.0,3494.2,-0.518
3440.0,4640.0,3489.1,-0.06
3520.0,4640.0,3487.5,-0.31
3600.0,4640.0,3487.0,-0.239
3680.0,4640.0,3474.5,-0.179
3760.0,4640.0,3476.9,0.219
3840.0,4640.0,3484.2,0.039
3920.0,4640.0,3474.3,0.303
4000.0,4640.0,3471.8,0.169
4080.0,4640.0,3465.0,0.41
4160.0,4640.0,3465.3,0.097
4240.0,4640.0,3461.1,0.441
4320.0,4640.0,3455.3,0.312
4400.0,4640.0,3457.5,0.258
4480.0,4640.0,3449.7,0.446
4560.0,4640.0,3447.5,0.221
4640.0,4640.0,3440.2,0.868
4720.0,4640.0,3440.0,0.462
4800.0,4640.0,3438.2,0.079
4880.0,4640.0,3432.0,-0.136
4960.0,4640.0,3436.6,-0.48
5040.0,4640.0,3423.5,-0.007
5120.0,4640.0,3428.5,-0.857
5200.0,4640.0,3425.1,-0.203
5280.0,4640.0,3422.2,-0.529
5360.0,4640.0,3421.2,-0.335
5440.0,4640.0,3417.1,-0.409
5520.0,4640.0,3415.4,0.126
5600.0,4640.0,3415.7,0.871
5680.0,4640.0,3412.7,0.056
5760.0,4640.0,3416.1,-0.012
5840.0,4640.0,3416.5,-0.057
5920.0,4640.0,3412.6,-0.16
6000.0,4640.0,3418.0,-0.0
6080.0,4640.0,3411.6,-0.317
6160.0,4640.0,3411.6,0.273
6240.0,4640.0,3409.3,-0.272
6320.0,4640.0,3413.7,0.112
6400.0,4640.0,3411.5,0.3
6480.0,4640.0,3417.5,0.513
6560.0,4640.0,3417.7,0.374
6640.0,4640.0,3416.8,0.337
6720.0,4640.0,3420.0,1.031
6800.0,4640.0,3424.2,1.252
6880.0,4640.0,3426.8,1.021
6960.0,4640.0,3427.2,1.001
7040.0,4640.0,3430.7,1.061
7120.0,4640.0,3430.0,1.213
7200.0,4640.0,3437.2,1.176
7280.0,4640.0,3436.1,0.926
7360.0,4640.0,3443.0,1.384
7440.0,4640.0,3448.1,1.249
7520.0,4640.0,3452.6,1.22
7600.0,4640.0,3454.3,1.034
7680.0,4640.0,3447.7,1.206
7760.0,4640.0,3456.1,0.869
7840.0,4640.0,3461.7,0.902
7920.0,4640.0,3463.0,1.255
8000.0,4640.0,3477.6,1.129
8080.0,4640.0,3476.2,1.068
8160.0,4640.0,3482.1,0.629
8240.0,4640.0,3479.2,0.71
8320.0,4640.0,3491.7,0.817
8400.0,4640.0,3501.1,1.026
8480.0,4640.0,3499.9,0.739
8560.0,4640.0,3505.0,0.547
8640.0,4640.0,3508.4,0.915
8720.0,4640.0,3514.5,0.839
8800.0,4640.0,3512.4,0.808
8880.0,4640.0,3521.6,0.605
8960.0,4640.0,3526.5,0.406
9040.0,4640.0,3525.5,0.673
9120.0,4640.0,3534.3,0.68
9200.0,4640.0,3533.9,0.656
9280.0,4640.0,3537.7,0.898
9360.0,4640.0,3547.6,1.207
9440.0,4640.0,3549.5,0.632
9520.0,4640.0,3546.6,0.672
9600.0,4640.0,3558.9,0.815
9680.0,4640.0,3552.4,1.097
9760.0,4640.0,3558.8,0.563
9840.0,4640.0,3562.2,0.093
9920.0,4640.0,3567.4,0.3
10000.0,4640.0,3570.8,0.049
10080.0,4640.0,3565.1,0.282
10160.0,4640.0,3574.0,0.067
10240.0,4640.0,3577.6,0.383
10320.0,4640.0,3571.4,-0.124
10400.0,4640.0,3581.3,0.104
0.0,4720.0,3502.0,0.431
80.0,4720.0,3493.6,0.421
160.0,4720.0,3496.4,0.762
240.0,4720.0,3499.0,-0.044
320.0,4720.0,3498.2,0.526
400.0,4720.0,3504.9,0.332
480.0,4720.0,3498.1,-0.042
560.0,4720.0,3497.8,-0.084
640.0,4720.0,3495.2,-0.358
720.0,4720.0,3502.4,0.035
800.0,4720.0,3499.1,-0.075
880.0,4720.0,3504.4,0.225
960.0,4720.0,3501.8,-0.11
1040.0,4720.0,3497.0,-0.321
1120.0,4720.0,3499.2,-0.342
1200.0,4720.0,3505.4,-0.52
1280.0,4720.0,3507.9,-0.216
1360.0,4720.0,3498.3,-1.034
1440.0,4720.0,3506.5,-0.487
1520.0,4720.0,3505.7,-0.983
1600.0,4720.0,3504.0,-0.747
1680.0,4720.0,3502.4,-0.877
1760.0,4720.0,3501.6,-0.928
1840.0,4720.0,3499.8,-0.84
1920.0,4720.0,3501.3,-0.303
2000.0,4720.0,3503.0,-0.337
2080.0,4720.0,3503.5,0.146
2160.0,4720.0,3503.2,-0.653
2240.0,4720.0,3505.5,-0.679
2320.0,4720.0,3509.9,-0.294
2400.0,4720.0,3500.4,-0.08
2480.0,4720.0,3502.1,-0.474
2560.0,4720.0,3503.6,-0.347
2640.0,4720.0,3498.9,-0.166
2720.0,4720.0,3502.4,0.012
2800.0,4720.0,3505.0,-0.247
2880.0,4720.0,3500.8,0.051
2960.0,4720.0,3497.6,0.286
3040.0,4720.0,3499.6,0.129
3120.0,4720.0,3496.5,0.141
3200.0,4720.0,3498.3,-0.285
3280.0,4720.0,3493.1,-0.115
3360.0,4720.0,3491.4,-0.248
3440.0,4720.0,3491.5,-0.353
3520.0,4720.0,3483.9,-0.643
3600.0,4720.0,3487.8,-0.489
3680.0,4720.0,3482.4,-0.202
3760.0,4720.0,3482.4,-0.272
3840.0,4720.0,3479.8,-0.229
3920.0,4720.0,3481.1,-0.221
4000.0,4720.0,3469.5,0.545
4080.0,4720.0,3468.3,0.461
4160.0,4720.0,3466.4,-0.007
4240.0,4720.0,3465.8,0.415
4320.0,4720.0,3459.7,0.167
4400.0,4720.0,3454.1,0.526
4480.0,4720.0,3453.2,0.373
4560.0,4720.0,3445.3,0.241
4640.0,4720.0,3447.7,0.592
4720.0,4720.0,3444.8,0.696
4800.0,4720.0,3444.3,0.353
4880.0,4720.0,3434.8,-0.017
4960.0,4720.0,3432.9,0.082
5040.0,4720.0,3431.5,-0.347
5120.0,4720.0,3428.8,-0.199
5200.0,4720.0,3423.1,-0.362
5280.0,4720.0,3423.2,-0.623
5360.0,4720.0,3424.0,-0.288
5440.0,4720.0,3420.8,-0.131
5520.0,4720.0,3418.3,0.026
5600.0,4720.0,3420.0,-0.18
5680.0,4720.0,3414.1,0.307
5760.0,4720.0,3417.6,-0.069
5840.0,4720.0,3410.9,-0.361
5920.0,4720.0,3415.8,0.051
6000.0,4720.0,3409.8,-0.344
6080.0,4720.0,3412.8,-0.354
6160.0,4720.0,3413.9,0.163
6240.0,4720.0,3410.0,-0.197
6320.0,4720.0,3413.6,-0.106
6400.0,4720.0,3416.3,0.239
6480.0,4720.0,3417.7,-0.222
6560.0,4720.0,3423.7,0.482
6640.0,4720.0,3418.7,1.17
6720.0,4720.0,3417.7,0.604
6800.0,4720.0,3422.1,1.011
6880.0,4720.0,3429.7,0.914
6960.0,4720.0,3426.9,1.45
7040.0,4720.0,3431.8,1.384
7120.0,4720.0,3429.3,1.292
7200.0,4720.0,3435.3,0.84
7280.0,4720.0,3439.4,1.239
7360.0,4720.0,3441.8,1.028
7440.0,4720.0,3441.0,1.362
7520.0,4720.0,3449.0,1.319
7600.0,4720.0,3450.1,0.944
7680.0,4720.0,3459.4,1.503
7760.0,4720.0,3463.6,0.894
7840.0,4720.0,3466.2,0.593
7920.0,4720.0,3466.5,1.015
8000.0,4720.0,3473.6,1.012
8080.0,4720.0,3480.8,0.771
8160.0,4720.0,3480.3,0.762
8240.0,4720.0,3488.4,0.57
8320.0,4720.0,3491.9,1.021
8400.0,4720.0,3498.3,0.801
8480.0,4720.0,3500.2,0.452
8560.0,4720.0,3503.7,0.86
8640.0,4720.0,3506.9,0.607
8720.0,4720.0,3516.4,0.975
8800.0,4720.0,3519.0,0.717
8880.0,4720.0,3524.6,0.583
8960.0,4720.0,3529.3,0.564
9040.0,4720.0,3530.7,0.666
9120.0,4720.0,3537.7,0.323
9200.0,4720.0,3544.6,0.519
9280.0,4720.0,3546.0,0.569
9360.0,4720.0,3541.4,0.428
9440.0,4720.0,3549.8,0.738
9520.0,4720.0,3554.7,0.377
9600.0,4720.0,3556.9,0.081
9680.0,4720.0,3559.8,0.36
9760.0,4720.0,3561.4,0.897
9840.0,4720.0,3566.8,0.496
9920.0,4720.0,3568.1,0.537
10000.0,4720.0,3571.0,0.833
10080.0,4720.0,3573.7,0.955
10160.0,4720.0,3567.1,0.617
10240.0,4720.0,3569.7,0.165
10320.0,4720.0,3576.2,0.157
10400.0,4720.0,3580.0,-0.371
0.0,4800.0,3507.2,0.798
80.0,4800.0,3500.7,0.411
160.0,4800.0,3498.9,0.256
240.0,4800.0,3500.9,0.595
320.0,4800.0,3499.9,0.276
400.0,4800.0,3498.4,0.062
480.0,4800.0,3502.7,0.067
560.0,4800.0,3499.7,-0.403
640.0,4800.0,3501.1,0.328
720.0,4800.0,3498.7,0.06
800.0,4800.0,3500.3,0.593
880.0,4800.0,3495.3,0.132
960.0,4800.0,3503.5,0.248
1040.0,4800.0,3502.8,-0.68
1120.0,4800.0,3504.0,-0.441
1200.0,4800.0,3504.8,-0.674
1280.0,4800.0,3507.1,-0.869
1360.0,4800.0,3502.0,-0.872
1440.0,4800.0,3507.2,-0.805
1520.0,4800.0,3504.7,-0.76
1600.0,4800.0,3507.7,-0.729
1680.0,4800.0,3505.7,-0.529
1760.0,4800.0,3505.4,-0.819
1840.0,4800.0,3503.5,-0.428
1920.0,4800.0,3511.4,-0.64
2000.0,4800.0,3506.9,-0.514
2080.0,4800.0,3511.4,-0.588
2160.0,4800.0,3506.5,-0.873
2240.0,4800.0,3507.4,-0.659
2320.0,4800.0,3509.3,-0.6
2400.0,4800.0,3510.9,-0.034
2480.0,4800.0,3507.8,-0.592
2560.0,4800.0,3505.8,-0.21
2640.0,4800.0,3505.8,0.303
2720.0,4800.0,3507.6,0.133
2800.0,4800.0,3502.7,-0.331
2880.0,4800.0,3500.7,-0.33
2960.0,4800.0,3508.5,-0.051
3040.0,4800.0,3506.8,0.048
3120.0,4800.0,3501.0,-0.175
3200.0,4800.0,3495.6,0.334
3280.0,4800.0,3499.2,-0.269
3360.0,4800.0,3495.1,-0.365
3440.0,4800.0,3485.8,-0.669
3520.0,4800.0,3491.9,-0.464
3600.0,4800.0,3485.6,-0.209
3680.0,4800.0,3481.4,-0.592
3760.0,4800.0,3479.1,0.036
3840.0,4800.0,3476.7,-0.183
3920.0,4800.0,3475.1,-0.058
4000.0,4800.0,3471.1,-0.398
4080.0,4800.0,3469.6,-0.17
4160.0,4800.0,3465.7,-0.159
4240.0,4800.0,3458.0,0.498
4320.0,4800.0,3464.5,-0.083
4400.0,4800.0,3452.5,0.121
4480.0,4800.0,3451.7,0.5
4560.0,4800.0,3449.1,0.734
4640.0,4800.0,3445.0,0.258
4720.0,4800.0,3446.4,0.571
4800.0,4800.0,3442.3,0.363
4880.0,4800.0,3444.9,-0.112
4960.0,4800.0,3435.1,0.294
5040.0,4800.0,3433.9,-0.371
5120.0,4800.0,3431.7,-0.129
5200.0,4800.0,3424.6,-0.435
5280.0,4800.0,3427.0,-0.363
5360.0,4800.0,3425.9,-0.2
5440.0,4800.0,3417.4,0.199
5520.0,4800.0,3423.4,-0.2
5600.0,4800.0,3419.6,-0.208
5680.0,4800.0,3413.9,0.157
5760.0,4800.0,3420.5,-0.371
5840.0,4800.0,3414.8,-0.35
5920.0,4800.0,3413.6,-0.282
6000.0,4800.0,3415.9,-0.099
6080.0,4800.0,3413.7,-0.384
6160.0,4800.0,3415.0,0.048
6240.0,4800.0,3417.1,-0.124
6320.0,4800.0,3411.0,0.088
6400.0,4800.0,3410.9,0.002
6480.0,4800.0,3420.1,0.628
6560.0,4800.0,3421.4,0.201
6640.0,4800.0,3419.7,0.812
6720.0,4800.0,3423.4,0.842
6800.0,4800.0,3422.4,0.682
6880.0,4800.0,3424.5,0.507
6960.0,4800.0,3433.0,1.438
7040.0,4800.0,3431.0,0.916
7120.0,4800.0,3430.6,0.942
7200.0,4800.0,3434.0,1.308
7280.0,4800.0,3441.1,1.074
7360.0,4800.0,3436.9,1.036
7440.0,4800.0,3447.4,0.901
7520.0,4800.0,3450.7,0.858
7600.0,4800.0,3450.8,0.845
7680.0,4800.0,3459.8,0.949
7760.0,4800.0,3462.5,1.071
7840.0,4800.0,3470.2,0.918
7920.0,4800.0,3471.3,0.531
8000.0,4800.0,3474.9,1.074
8080.0,4800.0,3478.5,0.521
8160.0,4800.0,3478.4,1.138
8240.0,4800.0,3485.8,0.367
8320.0,4800.0,3491.4,1.155
8400.0,4800.0,3494.5,0.605
8480.0,4800.0,3499.4,0.512
8560.0,4800.0,3510.2,0.51
8640.0,4800.0,3508.8,0.778
8720.0,4800.0,3511.9,0.873
8800.0,4800.0,3518.9,0.437
8880.0,4800.0,3522.6,1.046
8960.0,4800.0,3527.7,0.687
9040.0,4800.0,3527.1,0.297
9120.0,4800.0,3537.3,0.001
9200.0,4800.0,3538.1,0.355
9280.0,4800.0,3543.1,0.399
9360.0,4800.0,3554.3,0.193
9440.0,4800.0,3552.9,0.647
9520.0,4800.0,3554.8,0.523
9600.0,4800.0,3563.7,0.45
9680.0,4800.0,3561.3,0.195
9760.0,4800.0,3559.9,0.325
9840.0,4800.0,3568.3,0.729
9920.0,4800.0,3570.9,0.659
10000.0,4800.0,3572.1,0.378
10080.0,4800.0,3579.4,0.844
10160.0,4800.0,3576.9,0.275
10240.0,4800.0,3579.3,0.008
10320.0,4800.0,3579.8,0.357
10400.0,4800.0,3580.8,0.155
0.0,4880.0,3499.4,1.163
80.0,4880.0,3503.3,0.75
160.0,4880.0,3501.8,0.685
240.0,4880.0,3504.9,0.375
320.0,4880.0,3498.9,0.27
400.0,4880.0,3498.2,0.503
480.0,4880.0,3501.1,0.36
560.0,4880.0,3498.7,0.219
640.0,4880.0,3501.1,-0.032
720.0,4880.0,3502.4,-0.167
800.0,4880.0,3500.2,0.208
880.0,4880.0,3499.7,0.387
960.0,4880.0,3504.9,0.322
1040.0,4880.0,3500.0,-0.163
1120.0,4880.0,3503.1,-0.09
1200.0,4880.0,3504.8,-0.528
1280.0,4880.0,3504.3,-0.292
1360.0,4880.0,3507.5,-1.014
1440.0,4880.0,3510.0,-1.12
1520.0,4880.0,3504.8,-0.926
1600.0,4880.0,3504.3,-1.296
1680.0,4880.0,3505.5,-1.06
1760.0,4880.0,3510.0,-0.506
1840.0,4880.0,3511.9,-0.081
1920.0,4880.0,3510.6,-0.187
2000.0,4880.0,3511.3,-0.206
2080.0,4880.0,3513.3,-0.37
2160.0,4880.0,3512.2,-0.268
2240.0,4880.0,3509.3,-0.365
2320.0,4880.0,3506.3,-0.146
2400.0,4880.0,3513.1,-0.046
2480.0,4880.0,3504.1,0.481
2560.0,4880.0,3510.6,-0.128
2640.0,4880.0,3510.6,0.142
2720.0,4880.0,3507.8,-0.153
2800.0,4880.0,3512.1,-0.109
2880.0,4880.0,3508.2,-0.424
2960.0,4880.0,3502.4,-0.675
3040.0,4880.0,3505.6,-0.201
3120.0,4880.0,3503.4,-0.3
3200.0,4880.0,3504.7,-0.356
3280.0,4880.0,3499.4,-0.42
3360.0,4880.0,3490.6,-0.395
3440.0,4880.0,3494.1,-0.295
3520.0,4880.0,3497.2,0.112
3600.0,4880.0,3488.6,-0.133
3680.0,4880.0,3487.5,-0.459
3760.0,4880.0,3483.9,-0.648
3840.0,4880.0,3483.6,-0.204
3920.0,4880.0,3483.4,-0.135
4000.0,4880.0,3478.4,0.108
4080.0,4880.0,3475.2,0.323
4160.0,4880.0,3469.8,-0.295
4240.0,4880.0,3466.0,-0.274
4320.0,4880.0,3462.8,-0.103
4400.0,4880.0,3461.0,0.16
4480.0,4880.0,3457.3,0.435
4560.0,4880.0,3456.4,0.637
4640.0,4880.0,3446.7,0.542
4720.0,4880.0,3451.9,0.278
4800.0,4880.0,3447.4,-0.169
4880.0,4880.0,3440.7,-0.257
4960.0,4880.0,3432.8,0.221
5040.0,4880.0,3429.7,-0.179
5120.0,4880.0,3431.9,-0.181
5200.0,4880.0,3425.6,-0.586
5280.0,4880.0,3428.7,-0.359
5360.0,4880.0,3423.9,-0.267
5440.0,4880.0,3420.3,-0.298
5520.0,4880.0,3418.4,-0.399
